1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.357213	0.000000	51.401623	0.007566	642.8
1	-0.359196	0.000000	51.401623	0.008944	7.5
2	-0.371241	0.000000	51.401623	0.008489	7.5
3	-0.362287	1.000000	49.065186	0.008468	7.9
4	-0.358160	0.577173	50.026669	0.006558	7.7
5	-0.354278	0.154346	51.026587	0.006648	15.6
6	-0.362972	0.000000	51.401623	0.009041	14.3
7	-0.363468	0.127467	51.091504	0.004911	12.2
8	-0.357900	1.125897	48.786004	0.005808	13.3
9	-0.360623	2.125846	46.676522	0.006069	9.8
10	-0.353104	1.703019	47.545838	0.010688	8.6
11	-0.360469	1.280192	48.448149	0.007011	10.7
12	-0.364402	0.857365	49.385370	0.007107	12.5
13	-0.360318	0.434538	50.359568	0.005427	10.5
14	-0.375370	0.011713	51.372970	0.010509	10.5
15	-0.370845	0.000000	51.401623	0.006740	8.7
16	-0.374709	0.000000	51.401623	0.004250	12.0
17	-0.373445	0.000000	51.401623	0.005135	14.3
18	-0.362167	0.000000	51.401623	0.005009	10.5
19	-0.372171	0.000000	51.401623	0.007248	11.6
20	-0.369812	0.000000	51.401623	0.005655	12.8
21	-0.371366	0.319178	50.632069	0.005258	13.3
22	-0.371452	0.000000	51.401623	0.010078	15.1
23	-0.377918	0.000000	51.401623	0.006655	7.7
24	-0.374543	0.000000	51.401623	0.006810	12.4
25	-0.375940	0.000000	51.401623	0.008855	12.1
26	-0.375134	0.000000	51.401623	0.008452	12.3
27	-0.371087	0.000000	51.401623	0.007467	16.2
28	-0.383162	0.973695	49.123921	0.004764	14.3
29	-0.383596	0.550889	50.087682	0.005793	12.7
30	-0.383126	0.128062	51.090065	0.006462	12.6
31	-0.379653	0.000000	51.401623	0.007328	11.0
32	-0.380863	0.000000	51.401623	0.007694	14.5
33	-0.370579	1.000000	49.065186	0.006577	12.8
34	-0.380307	0.577173	50.026669	0.006753	9.9
35	-0.378178	0.154346	51.026587	0.006077	14.2
36	-0.376394	0.000000	51.401623	0.004848	12.3
37	-0.383335	0.000000	51.401623	0.009129	12.1
38	-0.372328	0.000000	51.401623	0.006102	14.3
39	-0.382021	0.999949	49.065300	0.005074	13.9
40	-0.386525	0.577122	50.026788	0.008272	13.6
41	-0.392061	0.154295	51.026712	0.006110	11.2
42	-0.372392	0.000000	51.401623	0.006379	16.4
43	-0.370308	0.000000	51.401623	0.008102	10.5
44	-0.374240	0.000000	51.401623	0.006875	8.1
45	-0.380479	1.000000	49.065186	0.006001	8.6
