1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.203258	0.000000	125.354754	0.001709	81.7
1	-0.194706	0.000000	125.354754	0.001423	5.1
2	-0.197944	0.000000	125.354754	0.002162	5.4
3	-0.201673	0.000000	125.354754	0.002723	5.4
4	-0.200575	0.000000	125.354754	0.002517	5.0
5	-0.202628	0.000000	125.354754	0.002982	7.8
6	-0.202882	0.000000	125.354754	0.003992	6.7
7	-0.194283	0.000000	125.354754	0.002643	7.2
8	-0.205904	0.000000	125.354754	0.002293	7.1
9	-0.201925	0.000000	125.354754	0.003121	6.3
10	-0.210979	0.000000	125.354754	0.002601	7.6
11	-0.203977	0.000000	125.354754	0.002767	5.8
12	-0.209871	0.000000	125.354754	0.004250	5.6
13	-0.207826	0.000000	125.354754	0.002291	5.4
14	-0.211317	0.000000	125.354754	0.003208	5.7
15	-0.214229	0.000000	125.354754	0.002340	5.6
16	-0.214981	0.000000	125.354754	0.001172	5.7
17	-0.211750	0.000000	125.354754	0.002162	5.7
18	-0.202865	0.000000	125.354754	0.001430	5.5
19	-0.207414	0.999999	119.656817	0.001726	5.4
20	-0.209115	0.696060	121.333081	0.001416	5.5
21	-0.207196	0.662274	121.522320	0.001925	5.7
22	-0.208549	1.662269	116.160031	0.000630	5.4
23	-0.213344	2.537799	111.839250	0.000832	5.1
24	-0.211930	3.221554	108.682119	0.001497	5.3
25	-0.202902	4.216155	104.395368	0.001173	5.4
26	-0.211899	3.793820	106.173629	0.001471	5.7
27	-0.206849	4.791440	102.066804	0.001438	5.7
28	-0.218482	4.477675	103.323786	0.001747	5.2
29	-0.214665	4.115207	104.814976	0.001386	5.5
30	-0.213208	5.108357	100.827863	0.001458	5.5
31	-0.206662	5.171614	100.584161	0.001820	5.3
32	-0.212335	6.171556	96.882557	0.000982	5.3
33	-0.205809	6.212855	96.735526	0.002364	5.6
34	-0.215562	5.795836	98.241005	0.002739	5.3
35	-0.205550	6.795836	94.706626	0.001691	6.1
36	-0.206784	7.795836	91.417726	0.000987	5.6
37	-0.207346	7.942100	90.955729	0.001455	5.5
38	-0.204228	7.523683	92.289969	0.001779	5.5
39	-0.213263	8.522020	89.169028	0.001308	5.4
40	-0.207928	8.359898	89.661410	0.002184	6.0
41	-0.209736	9.358595	86.711847	0.001413	5.3
42	-0.205975	10.358587	83.946699	0.001189	5.4
43	-0.210767	11.227316	81.683806	0.002071	6.1
44	-0.204794	12.226472	79.227486	0.001879	5.3
45	-0.212151	13.226464	76.912703	0.001883	5.2
46	-0.208307	14.226455	74.729343	0.001217	5.5
47	-0.214243	15.226420	72.666574	0.001872	5.1
48	-0.212971	14.813936	73.503505	0.002599	5.4
49	-0.214886	15.813936	71.506884	0.001033	5.2
50	-0.211538	15.391631	72.336681	0.000731	5.2
51	-0.206736	16.347516	70.485272	0.001020	5.4
52	-0.216737	15.945491	71.252263	0.002948	5.1
53	-0.210183	16.945465	69.374557	0.001122	5.1
54	-0.209794	17.895752	67.679623	0.001090	4.9
55	-0.210886	18.886836	65.997961	0.001494	5.1
56	-0.210849	18.835618	66.082817	0.001076	5.1
57	-0.205769	19.830879	64.472034	0.002022	5.4
58	-0.208504	20.823974	62.941170	0.001610	5.3
59	-0.210048	21.816310	61.482407	0.000905	5.5
60	-0.206774	21.394003	62.094864	0.002634	5.5
61	-0.211664	22.390454	60.668871	0.001252	5.5
62	-0.210695	23.390453	59.302161	0.001356	5.3
63	-0.210839	24.389490	57.996902	0.000818	5.4
64	-0.206869	24.373962	58.016750	0.001217	5.3
65	-0.212308	25.231242	56.940928	0.000935	5.4
66	-0.206633	24.829780	57.439722	0.000695	5.2
67	-0.216268	25.132908	57.062300	0.001893	5.6
68	-0.205773	26.131428	55.853386	0.001218	5.2
69	-0.211011	27.119864	54.706095	0.002127	5.5
70	-0.208140	26.697500	55.190520	0.001635	5.2
71	-0.204127	27.697500	54.057187	0.001354	5.3
72	-0.209549	28.616666	53.055758	0.001463	5.3
73	-0.213434	29.616138	52.008113	0.000737	5.8
74	-0.204269	29.800638	51.819228	0.001152	5.5
75	-0.208278	29.723037	51.898506	0.001344	5.2
76	-0.206983	30.722381	50.895759	0.001325	5.1
77	-0.208781	30.304683	51.310128	0.002667	5.3
78	-0.221949	31.300123	50.333531	0.001023	5.0
79	-0.209770	31.410432	50.227593	0.001448	5.4
80	-0.207519	31.099492	50.527361	0.000959	5.4
81	-0.209626	32.081836	49.592291	0.001122	5.3
82	-0.206593	31.833342	49.825541	0.001262	5.6
83	-0.203987	32.304179	49.385430	0.001067	5.2
84	-0.212573	33.302659	48.477365	0.001112	5.3
85	-0.205458	33.907302	47.943529	0.000945	4.9
86	-0.210934	34.109130	47.767944	0.001401	5.0
87	-0.201470	34.986010	47.019779	0.000433	5.1
88	-0.210288	34.695069	47.265402	0.000628	5.5
89	-0.208756	34.742465	47.225214	0.000578	5.2
90	-0.214776	34.408168	47.510140	0.000896	5.3
91	-0.206020	34.495043	47.435766	0.000571	5.2
92	-0.211124	34.330205	47.577085	0.001157	5.1
93	-0.213992	35.162770	46.871795	0.001087	5.3
94	-0.212761	35.360995	46.706944	0.001428	5.6
95	-0.211578	35.064945	46.953579	0.000637	5.5
96	-0.212148	34.670264	47.286462	0.001397	5.7
97	-0.209007	35.459136	46.625755	0.001944	5.3
98	-0.204385	36.459130	45.814300	0.001235	5.1
99	-0.208367	37.459116	45.030613	0.000936	5.4
100	-0.216753	37.677519	44.863005	0.001731	5.2
101	-0.210104	37.257910	45.186136	0.000706	5.2
102	-0.210018	36.897555	45.467375	0.001398	5.3
103	-0.212731	36.561112	45.733130	0.000752	5.1
104	-0.206392	37.552728	44.958619	0.001998	5.3
105	-0.212986	37.164107	45.259009	0.000899	5.5
106	-0.212005	37.581403	44.936613	0.000778	5.0
107	-0.207227	38.105268	44.538328	0.001184	5.2
108	-0.205833	37.790839	44.776531	0.001099	5.3
109	-0.213008	38.279075	44.407742	0.001588	5.4
110	-0.208941	39.279028	43.671073	0.000903	5.3
111	-0.217620	38.900565	43.946995	0.000927	5.9
