1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.599633	0.000000	13.559456	0.019324	127.1
1	-0.594995	0.000000	13.559456	0.013703	13.1
2	-0.592614	0.000000	13.559456	0.021120	13.6
3	-0.609042	0.000000	13.559456	0.015921	8.8
4	-0.604523	0.000000	13.559456	0.014039	11.6
5	-0.604772	0.186056	13.440377	0.018997	7.2
6	-0.596053	1.124272	12.870416	0.020135	10.5
7	-0.611392	0.752849	13.090174	0.017675	11.7
8	-0.614182	0.381634	13.317437	0.023025	11.5
9	-0.620369	0.010211	13.552866	0.019701	11.2
10	-0.619802	1.010211	12.937112	0.017113	12.7
11	-0.611650	0.638789	13.159173	0.012878	11.9
12	-0.612222	0.267366	13.388991	0.019942	8.6
13	-0.616408	1.267366	12.787708	0.019699	12.9
14	-0.615500	2.267366	12.238109	0.017959	10.4
15	-0.617743	2.601461	12.064871	0.012375	9.3
16	-0.617145	3.601432	11.574472	0.016944	8.6
17	-0.622038	4.601431	11.122369	0.015031	10.0
18	-0.622742	4.245119	11.279352	0.016329	8.5
19	-0.614322	3.952992	11.411400	0.020948	8.4
20	-0.615570	3.832080	11.466964	0.018887	10.2
21	-0.617351	3.460834	11.641000	0.016717	11.3
22	-0.620038	3.089411	11.820487	0.020844	11.2
23	-0.628676	4.089408	11.349354	0.011157	12.3
24	-0.618106	3.717985	11.519894	0.012486	11.0
25	-0.618950	3.385573	11.676928	0.014398	14.2
26	-0.630537	4.385570	11.216946	0.015465	11.6
27	-0.629983	5.385570	10.791829	0.013726	18.1
28	-0.614256	5.014147	10.945912	0.011970	20.6
29	-0.606725	4.644365	11.103748	0.019512	10.2
30	-0.630840	4.272942	11.266934	0.016475	9.2
31	-0.612173	3.901519	11.434988	0.018793	6.8
32	-0.624552	3.530146	11.608107	0.029287	9.1
33	-0.634232	4.530146	11.153425	0.017375	10.3
34	-0.622036	5.530146	10.733019	0.019382	8.5
35	-0.629541	5.158756	10.885402	0.016310	11.9
36	-0.627812	6.158756	10.484596	0.011176	13.0
37	-0.621599	5.787965	10.629720	0.012683	11.8
38	-0.638214	5.422363	10.776802	0.019037	13.7
39	-0.629188	6.100840	10.507002	0.023325	10.8
40	-0.638875	5.729417	10.653004	0.015948	8.0
41	-0.633458	6.729417	10.268827	0.015071	8.3
42	-0.632643	7.719248	9.914904	0.018949	8.6
43	-0.641659	8.719248	9.581285	0.010544	10.4
44	-0.636937	8.347825	9.702545	0.020338	11.5
45	-0.631221	8.017405	9.813027	0.023363	11.0
46	-0.637973	9.017405	9.486116	0.015642	12.5
47	-0.648324	8.645982	9.604964	0.011857	12.6
48	-0.637441	9.645954	9.291555	0.016865	13.3
49	-0.640591	10.643922	8.998523	0.018063	9.6
50	-0.651185	10.280284	9.103133	0.016168	11.4
51	-0.639611	9.908861	9.212522	0.021204	10.3
52	-0.631443	10.908861	8.923809	0.015296	11.7
53	-0.630595	11.908861	8.652641	0.009563	11.0
54	-0.631558	11.539309	8.750910	0.019879	10.0
55	-0.638761	12.497723	8.500535	0.020496	12.3
56	-0.640623	13.497723	8.254127	0.007819	7.4
57	-0.644443	14.497722	8.021601	0.018049	6.4
58	-0.628291	15.497688	7.801825	0.013913	11.5
59	-0.642676	16.156653	7.663461	0.010889	12.2
60	-0.639813	17.156569	7.462636	0.017120	12.1
61	-0.653488	18.156551	7.272055	0.018450	13.2
62	-0.645131	19.156551	7.090962	0.025782	12.3
63	-0.646868	20.156551	6.918670	0.009896	10.8
64	-0.631808	21.135532	6.757921	0.009246	10.6
65	-0.642016	20.764120	6.818019	0.020312	7.4
66	-0.634924	21.764120	6.658586	0.021881	13.7
67	-0.643441	22.764120	6.506439	0.016933	11.8
68	-0.639311	23.764107	6.361091	0.008175	20.4
69	-0.656301	23.404627	6.412588	0.018415	11.3
70	-0.643343	24.074524	6.317284	0.011658	12.2
71	-0.633120	23.703102	6.369772	0.017435	9.5
72	-0.636538	23.332616	6.423004	0.017177	8.9
73	-0.638894	24.332616	6.281318	0.020408	14.9
74	-0.625612	23.961193	6.333208	0.022806	8.9
75	-0.637065	24.961193	6.195413	0.014922	8.2
76	-0.638116	25.961183	6.063488	0.015087	10.1
77	-0.644840	26.928702	5.941087	0.017103	7.9
78	-0.654142	26.557279	5.987487	0.015061	8.6
79	-0.641661	27.557267	5.864180	0.016640	12.6
80	-0.645280	27.185844	5.909382	0.013873	11.4
81	-0.646923	26.826918	5.953730	0.012436	14.0
82	-0.653745	26.455497	6.000329	0.007585	12.9
83	-0.642229	27.428514	5.879771	0.015396	12.4
84	-0.638802	28.329676	5.772359	0.012823	12.8
85	-0.650525	27.958253	5.816151	0.014335	10.8
86	-0.642272	27.586857	5.860609	0.008667	13.8
87	-0.650599	27.216217	5.905660	0.009440	11.7
88	-0.652820	26.934037	5.940426	0.013256	10.1
89	-0.640733	26.562617	5.986815	0.014251	11.7
90	-0.650096	27.558787	5.863997	0.011736	14.0
91	-0.655040	28.557746	5.745793	0.022425	12.7
92	-0.637292	29.475492	5.641323	0.011043	8.0
93	-0.649972	30.475492	5.531731	0.016166	8.7
94	-0.655438	31.415723	5.432503	0.016714	14.8
95	-0.643908	31.044313	5.471272	0.017100	13.0
96	-0.634314	31.766754	5.396363	0.011060	6.5
97	-0.652242	32.766754	5.295997	0.016528	7.0
98	-0.644020	33.711331	5.204563	0.011533	10.0
99	-0.654535	33.354084	5.238771	0.013875	9.3
100	-0.633076	34.351910	5.144332	0.013328	10.1
101	-0.656124	33.988201	5.178358	0.010709	11.5
102	-0.646339	33.621278	5.213144	0.016149	12.5
103	-0.636717	33.249859	5.248835	0.022618	12.2
104	-0.639031	34.249859	5.153834	0.014286	10.7
105	-0.642023	35.249830	5.062212	0.014009	10.1
106	-0.654104	36.249818	4.973790	0.012190	12.4
107	-0.643656	37.177233	4.894502	0.011586	10.3
108	-0.643151	36.805811	4.925951	0.015454	17.7
109	-0.643891	37.805811	4.842184	0.014674	17.9
110	-0.645955	38.804811	4.761299	0.019227	17.8
111	-0.654393	39.804811	4.682994	0.021241	6.5
112	-0.644993	40.804811	4.607223	0.023377	8.4
113	-0.651482	41.804707	4.533873	0.013563	8.3
114	-0.646549	42.747661	4.466808	0.013609	8.4
115	-0.633890	42.376944	4.492936	0.022742	10.1
116	-0.651678	43.341014	4.425615	0.017999	11.2
117	-0.653481	42.972830	4.451086	0.016191	7.3
118	-0.645390	43.972830	4.382579	0.011718	8.3
119	-0.651085	44.972454	4.316174	0.009866	11.2
120	-0.661499	45.808360	4.262170	0.012133	9.9
121	-0.643817	46.726919	4.204363	0.022297	11.1
122	-0.645071	47.726919	4.143188	0.017345	10.4
123	-0.632988	48.726919	4.083768	0.019510	11.3
124	-0.644296	49.726919	4.026028	0.015825	10.9
125	-0.647893	50.726919	3.969898	0.021957	11.9
126	-0.644447	51.726919	3.915312	0.018488	10.9
127	-0.640570	52.726919	3.862206	0.013872	9.5
128	-0.641092	53.726911	3.810522	0.013720	9.6
129	-0.652379	54.726911	3.760203	0.020115	9.3
130	-0.641746	55.726558	3.711213	0.021347	10.2
131	-0.649895	56.726558	3.663466	0.018614	11.6
132	-0.649950	57.726558	3.616932	0.013536	9.1
133	-0.650489	57.361007	3.633804	0.008528	11.8
134	-0.648316	58.360744	3.588028	0.020840	13.9
135	-0.644486	58.467457	3.583210	0.015158	18.4
136	-0.649197	59.467457	3.538680	0.017928	18.5
137	-0.658992	60.467457	3.495243	0.016642	14.2
138	-0.639880	61.467457	3.452860	0.020339	9.0
139	-0.642745	62.467457	3.411492	0.021231	7.7
140	-0.647403	63.467457	3.371104	0.014667	6.8
141	-0.642099	64.467457	3.331661	0.008427	7.7
142	-0.650271	65.466887	3.293152	0.010232	9.7
143	-0.657307	66.434361	3.256712	0.011703	7.7
144	-0.628254	67.433431	3.219920	0.011139	7.2
145	-0.651631	68.433396	3.183918	0.012454	7.1
146	-0.642193	69.190932	3.157175	0.011591	8.5
147	-0.652395	70.181069	3.122891	0.019742	9.7
148	-0.641650	70.375426	3.116249	0.014473	14.5
149	-0.652829	71.375426	3.082514	0.014073	11.7
150	-0.655175	72.375348	3.049505	0.017132	9.6
151	-0.638197	73.375331	3.017193	0.009962	15.5
152	-0.649126	73.019205	3.028621	0.015588	9.8
153	-0.653196	73.115445	3.025524	0.010741	13.9
154	-0.651256	72.879168	3.033139	0.017092	14.4
155	-0.650395	72.824238	3.034915	0.011780	9.3
156	-0.649851	73.824238	3.002909	0.020223	9.6
157	-0.641245	74.824238	2.971571	0.014774	14.8
158	-0.656314	75.824238	2.940881	0.013772	9.8
159	-0.661308	76.824238	2.910818	0.016515	15.9
160	-0.645857	76.452822	2.921912	0.012160	11.5
161	-0.640334	77.452821	2.892234	0.012034	12.0
162	-0.650230	78.452821	2.863152	0.017222	10.3
163	-0.644442	79.199785	2.841808	0.012995	10.7
164	-0.644868	78.873535	2.851091	0.013468	9.6
165	-0.653975	78.536110	2.860756	0.010649	10.6
166	-0.656484	78.621598	2.858302	0.027580	9.3
167	-0.653229	79.621598	2.829895	0.011948	12.8
168	-0.659303	80.621598	2.802048	0.011811	8.8
169	-0.652978	81.577809	2.775928	0.011742	13.3
170	-0.658818	82.495472	2.751314	0.011700	12.5
171	-0.644160	83.495472	2.724985	0.015381	12.3
172	-0.655279	84.495472	2.699154	0.010807	11.2
173	-0.646645	85.489358	2.673963	0.010631	12.6
174	-0.648764	86.345584	2.652634	0.018527	16.2
175	-0.643512	86.061855	2.659664	0.015330	9.9
176	-0.649993	87.061855	2.635052	0.010084	10.2
177	-0.649204	86.690524	2.644138	0.020041	10.7
178	-0.662121	87.690524	2.619810	0.015109	11.9
179	-0.656406	88.690524	2.595927	0.012384	10.6
180	-0.652016	89.690524	2.572475	0.017284	9.2
181	-0.650492	90.690523	2.549443	0.017375	10.2
182	-0.648837	90.319127	2.557948	0.015176	12.1
183	-0.638791	91.319127	2.535174	0.007888	10.9
184	-0.650217	92.316534	2.512860	0.014653	12.7
185	-0.638171	91.945169	2.521122	0.013319	11.5
186	-0.652109	91.573767	2.529440	0.016023	14.3
187	-0.653105	92.573767	2.507169	0.011886	8.6
188	-0.640441	93.573763	2.485286	0.010864	14.5
189	-0.650136	93.202340	2.493369	0.012516	8.1
190	-0.651979	94.202320	2.471726	0.014886	9.7
191	-0.641711	95.201834	2.450465	0.013238	7.6
192	-0.639962	94.830412	2.458323	0.020805	7.8
193	-0.649002	95.830291	2.437284	0.017156	13.2
194	-0.659148	95.458867	2.445057	0.017229	11.2
195	-0.652564	96.458867	2.424241	0.013791	10.8
196	-0.652406	96.990024	2.413328	0.011029	10.1
197	-0.646983	97.990024	2.393046	0.015718	14.9
198	-0.657862	98.946462	2.373964	0.010622	7.7
199	-0.654369	98.695347	2.378944	0.013673	16.4
200	-0.647224	99.695315	2.359235	0.019301	20.9
201	-0.665216	99.323897	2.366517	0.010988	12.8
202	-0.651691	100.323897	2.347011	0.013298	17.3
203	-0.648469	101.322859	2.327844	0.012512	13.4
204	-0.650381	102.322859	2.308968	0.010715	10.4
205	-0.645437	103.314005	2.290559	0.012279	10.6
206	-0.644090	104.256103	2.273331	0.012327	11.7
207	-0.650896	103.888139	2.280029	0.014844	10.7
208	-0.649563	104.887820	2.261923	0.014137	13.9
209	-0.650406	104.516398	2.268617	0.013591	11.3
210	-0.633906	105.516329	2.250686	0.012416	11.6
211	-0.652593	106.516328	2.233036	0.014855	12.7
212	-0.656919	107.421419	2.217298	0.011963	12.1
213	-0.659215	108.417580	2.200231	0.019286	11.5
214	-0.642914	109.417580	2.183360	0.018007	12.0
215	-0.649726	110.417580	2.166746	0.011315	9.1
216	-0.652554	110.146980	2.171217	0.011544	9.7
217	-0.645528	111.146007	2.154803	0.019074	11.5
218	-0.646084	110.774721	2.160874	0.018280	12.4
219	-0.654583	111.774721	2.144599	0.008810	15.8
220	-0.652513	112.774721	2.128568	0.010669	8.0
221	-0.640912	113.186575	2.122035	0.014967	11.6
222	-0.664575	114.186567	2.106338	0.015894	12.0
223	-0.656117	115.186526	2.090872	0.018389	11.4
224	-0.656579	114.815103	2.096590	0.016523	12.0
225	-0.660752	115.815103	2.081266	0.011908	12.5
226	-0.654490	116.733510	2.067388	0.028538	12.5
227	-0.642476	116.362088	2.072978	0.020503	12.0
228	-0.658128	117.362088	2.057996	0.012337	10.8
229	-0.642198	117.008787	2.063264	0.014410	10.4
230	-0.642349	116.637364	2.068832	0.015487	11.4
231	-0.657763	117.637364	2.053909	0.017250	10.6
232	-0.654400	117.265942	2.059427	0.011566	11.6
233	-0.646357	116.894519	2.064974	0.019908	11.7
234	-0.648657	117.894519	2.050107	0.017052	7.1
235	-0.653099	118.894519	2.035452	0.015205	8.2
236	-0.641276	119.894519	2.021005	0.013518	9.3
237	-0.650663	119.526595	2.026297	0.016477	9.9
238	-0.654930	120.526407	2.011982	0.013662	17.3
239	-0.664248	121.520754	1.997945	0.013358	12.6
240	-0.653180	122.253793	1.987721	0.010707	11.0
241	-0.649495	121.883379	1.992874	0.010885	14.0
242	-0.649385	122.872338	1.979175	0.008945	9.2
243	-0.655973	122.792085	1.980280	0.013896	7.8
244	-0.636263	122.515465	1.984097	0.013139	16.1
245	-0.654385	122.145446	1.989226	0.017312	15.0
246	-0.664752	123.145446	1.975425	0.016807	10.9
247	-0.661919	124.145441	1.961815	0.015881	12.0
248	-0.659648	123.796721	1.966540	0.012933	13.1
249	-0.639436	124.796721	1.953052	0.017677	13.9
250	-0.640195	124.425300	1.958040	0.012750	8.6
251	-0.662362	124.053969	1.963053	0.011167	16.9
252	-0.647381	124.234481	1.960613	0.020085	12.3
253	-0.660967	123.863116	1.965639	0.015730	9.3
254	-0.653708	124.863113	1.952163	0.015394	8.9
255	-0.643728	124.734708	1.953883	0.010246	11.6
256	-0.635892	124.363464	1.958873	0.016561	11.6
257	-0.649400	123.992045	1.963891	0.011833	13.5
258	-0.649140	124.864697	1.952142	0.016653	12.1
259	-0.656098	124.494485	1.957109	0.018204	9.5
260	-0.636085	125.494485	1.943749	0.018444	10.0
261	-0.637722	125.123070	1.948690	0.024512	12.9
262	-0.649391	126.123070	1.935445	0.011936	13.1
263	-0.646595	126.134242	1.935298	0.025137	12.1
264	-0.640028	127.134242	1.922233	0.012487	10.3
265	-0.652473	128.134242	1.909344	0.014966	9.3
266	-0.649360	129.134231	1.896627	0.020458	10.8
267	-0.653218	130.134231	1.884077	0.016937	8.9
268	-0.656278	131.033147	1.872937	0.019706	11.9
269	-0.641451	132.033147	1.860699	0.015295	8.8
270	-0.654549	133.033147	1.848619	0.010736	9.7
271	-0.658671	132.661724	1.853087	0.012064	15.4
272	-0.656276	132.404067	1.856200	0.016870	16.8
273	-0.652071	133.403996	1.844179	0.017033	16.7
274	-0.644937	133.032573	1.848626	0.016508	8.6
275	-0.652185	133.501343	1.843017	0.012125	9.0
276	-0.644190	134.501337	1.831165	0.021352	11.0
277	-0.664597	134.129914	1.835549	0.009114	16.4
278	-0.653424	135.129903	1.823793	0.011645	26.1
279	-0.644617	134.764192	1.828075	0.015602	14.2
280	-0.631976	134.393420	1.832437	0.010853	7.2
281	-0.643769	134.021999	1.836827	0.008617	9.4
282	-0.639764	135.013847	1.825149	0.014974	8.7
283	-0.658114	134.642424	1.829505	0.011440	9.2
284	-0.649868	134.275059	1.833833	0.017959	10.3
285	-0.665975	133.903682	1.838230	0.017928	13.6
286	-0.662590	134.903682	1.826439	0.013821	12.0
287	-0.652095	134.532259	1.830801	0.022294	14.2
288	-0.658067	135.532259	1.819105	0.015240	8.0
289	-0.663959	136.532259	1.807557	0.013808	7.6
290	-0.646903	136.161542	1.811821	0.015248	6.9
291	-0.647597	135.790126	1.816113	0.018588	7.5
292	-0.653934	136.790126	1.804603	0.015992	8.1
293	-0.651357	136.418703	1.808861	0.011992	11.6
294	-0.641567	136.047350	1.813138	0.022384	9.1
295	-0.647239	137.047350	1.801666	0.008080	11.4
296	-0.648644	136.702574	1.805605	0.013792	11.6
297	-0.643400	136.331217	1.809867	0.013972	12.8
298	-0.647443	135.959891	1.814149	0.015346	13.6
299	-0.647401	136.959603	1.802667	0.012738	12.3
300	-0.649066	136.588180	1.806916	0.019248	11.5
301	-0.644674	136.216757	1.811185	0.012663	11.7
302	-0.663592	137.211808	1.799793	0.016873	7.5
303	-0.651863	138.211659	1.788491	0.012149	7.1
