1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
937	-0.606759	-0.606765	0.000001	447.443608	58.657081	0.001209	0.000000	0.001209	51.0	126.8	179.0
938	-0.608620	-0.608627	0.000001	447.223128	58.684702	0.001099	0.000000	0.001099	44.3	139.0	184.6
939	-0.607688	-0.607695	0.000001	448.211064	58.561139	0.002011	0.000000	0.002011	52.8	128.1	182.4
940	-0.620614	-0.620620	0.000001	449.211064	58.436597	0.001858	0.000000	0.001858	55.0	144.1	200.6
941	-0.620579	-0.620586	0.000001	448.990584	58.464011	0.001644	0.000000	0.001644	59.0	126.0	186.3
942	-0.618377	-0.618384	0.000001	449.990584	58.339881	0.001296	0.000000	0.001296	65.2	111.7	178.4
943	-0.607939	-0.607945	0.000001	450.990584	58.216277	0.001469	0.000000	0.001469	74.9	107.9	186.0
944	-0.610845	-0.610851	0.000001	450.772637	58.243171	0.001147	0.000000	0.001147	84.0	112.3	197.6
945	-0.616812	-0.616818	0.000001	450.552157	58.270404	0.002204	0.000000	0.002204	74.3	144.1	220.0
946	-0.607413	-0.607419	0.000001	450.331744	58.297653	0.001131	0.000000	0.001131	106.3	111.6	219.4
947	-0.608727	-0.608734	0.000001	451.331744	58.174228	0.001248	0.000000	0.001248	56.3	159.9	217.6
948	-0.615019	-0.615026	0.000001	452.331342	58.051374	0.001246	0.000000	0.001246	36.6	153.1	191.0
949	-0.617814	-0.617821	0.000001	453.217451	57.942900	0.001240	0.000000	0.001240	49.8	80.0	131.6
950	-0.609694	-0.609701	0.000001	452.996985	57.969851	0.001019	0.000000	0.001019	66.2	138.9	206.6
951	-0.621342	-0.621348	0.000001	453.670109	57.887645	0.002186	0.000000	0.002186	42.9	171.4	215.4
952	-0.598541	-0.598548	0.000001	454.670109	57.765948	0.001125	0.000000	0.001125	22.0	154.3	177.5
953	-0.613465	-0.613472	0.000001	454.449629	57.792735	0.001273	0.000000	0.001273	54.5	141.2	196.9
954	-0.611526	-0.611532	0.000001	455.448455	57.671579	0.001263	0.000000	0.001263	66.3	137.6	205.2
955	-0.603814	-0.603820	0.000001	455.227974	57.698279	0.001538	0.000000	0.001538	47.0	97.7	146.0
956	-0.614256	-0.614263	0.000001	455.007494	57.725004	0.001470	0.000000	0.001470	69.4	128.0	198.5
957	-0.609653	-0.609660	0.000001	455.997621	57.605182	0.001068	0.000000	0.001068	57.1	163.3	221.6
958	-0.603723	-0.603730	0.000001	455.862455	57.621510	0.001113	0.000000	0.001113	78.3	138.6	218.0
959	-0.605259	-0.605265	0.000001	455.641975	57.648164	0.001680	0.000000	0.001680	32.8	125.4	159.3
960	-0.602535	-0.602542	0.000001	455.939338	57.612221	0.001510	0.000000	0.001510	68.6	113.7	183.4
961	-0.623243	-0.623250	0.000001	455.718858	57.638866	0.001828	0.000000	0.001828	53.1	153.9	208.1
962	-0.614850	-0.614857	0.000001	456.718858	57.518212	0.001611	0.000000	0.001611	79.7	131.4	212.7
963	-0.608622	-0.608629	0.000001	456.498378	57.544770	0.001966	0.000000	0.001966	71.2	155.7	228.2
964	-0.618551	-0.618557	0.000001	457.498377	57.424509	0.000984	0.000000	0.000984	92.2	247.4	341.9
965	-0.603040	-0.603046	0.000001	458.498377	57.304750	0.001251	0.000000	0.001251	101.4	155.8	258.4
966	-0.604315	-0.604322	0.000001	458.279240	57.330951	0.001604	0.000000	0.001604	97.6	120.8	221.3
967	-0.614441	-0.614447	0.000001	458.058759	57.357337	0.000987	0.000000	0.000987	62.3	90.9	154.3
968	-0.620836	-0.620843	0.000001	459.058759	57.237857	0.000867	0.000000	0.000867	45.5	150.3	197.0
969	-0.607500	-0.607506	0.000001	458.861870	57.261342	0.001164	0.000000	0.001164	45.4	151.5	198.1
970	-0.618417	-0.618423	0.000001	458.641970	57.287594	0.001415	0.000000	0.001415	42.2	132.5	175.8
971	-0.602919	-0.602926	0.000001	458.421947	57.313886	0.001477	0.000000	0.001477	58.1	124.9	184.2
972	-0.608266	-0.608273	0.000001	459.415006	57.195413	0.001919	0.000000	0.001919	40.9	124.0	166.0
973	-0.611797	-0.611803	0.000001	460.369724	57.081975	0.001586	0.000000	0.001586	96.7	98.2	196.3
974	-0.601839	-0.601845	0.000001	460.318608	57.088037	0.001829	0.000000	0.001829	52.4	161.9	215.5
975	-0.612707	-0.612713	0.000001	461.318608	56.969675	0.001820	0.000000	0.001820	112.3	185.0	298.7
976	-0.612024	-0.612030	0.000001	462.309716	56.852850	0.001522	0.000000	0.001522	74.7	118.1	194.1
977	-0.606482	-0.606489	0.000001	462.089235	56.878797	0.001131	0.000000	0.001130	40.4	119.7	161.3
978	-0.613772	-0.613778	0.000001	463.086960	56.761567	0.001328	0.000000	0.001328	65.1	143.5	210.2
979	-0.608552	-0.608558	0.000001	463.831172	56.674439	0.001967	0.000000	0.001967	77.3	124.7	204.5
