1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
129	-0.481914	-0.481914	0.000000	12.887063	796.637864	0.000429	0.000000	0.000429	16.7	89.6	107.4
130	-0.476304	-0.476305	0.000000	12.813496	798.371081	0.000609	0.000000	0.000609	22.0	69.2	92.3
131	-0.462437	-0.462438	0.000000	12.739930	800.111856	0.000485	0.000000	0.000485	14.0	71.9	86.9
132	-0.466758	-0.466759	0.000000	12.666363	801.860239	0.000484	0.000000	0.000484	10.6	62.6	74.3
133	-0.467673	-0.467674	0.000000	12.592796	803.616281	0.000771	0.000000	0.000771	12.7	67.6	81.3
134	-0.473689	-0.473690	0.000000	12.519233	805.379946	0.000505	0.000000	0.000505	18.7	60.0	79.6
135	-0.475095	-0.475096	0.000000	12.909295	796.115576	0.000550	0.000000	0.000550	15.9	83.1	100.1
136	-0.469685	-0.469686	0.000000	12.835728	797.846509	0.000636	0.000000	0.000636	44.2	70.0	115.4
137	-0.474756	-0.474757	0.000000	12.762161	799.584995	0.000758	0.000000	0.000758	27.4	74.1	102.6
138	-0.471369	-0.471370	0.000000	12.715592	800.689408	0.000500	0.000000	0.000500	18.5	65.5	85.1
139	-0.471437	-0.471437	0.000000	12.642026	802.440318	0.000454	0.000000	0.000454	13.8	68.6	83.6
140	-0.474808	-0.474809	0.000000	12.568459	804.198904	0.000705	0.000000	0.000705	19.1	68.3	88.6
141	-0.474938	-0.474939	0.000000	12.494894	805.965166	0.000531	0.000000	0.000531	22.2	76.8	100.2
142	-0.468772	-0.468773	0.000000	12.421328	807.739240	0.000778	0.000000	0.000778	14.6	69.1	84.8
143	-0.470302	-0.470302	0.000000	12.347761	809.521152	0.000495	0.000000	0.000495	20.1	69.2	90.4
144	-0.464938	-0.464938	0.000000	12.274350	811.307146	0.000473	0.000000	0.000473	18.1	72.0	91.4
145	-0.470883	-0.470883	0.000000	12.200783	813.104854	0.000451	0.000000	0.000451	19.1	61.9	82.2
146	-0.465186	-0.465186	0.000000	12.127216	814.910546	0.000576	0.000000	0.000576	21.4	67.7	90.0
147	-0.463130	-0.463130	0.000000	12.053651	816.724236	0.000518	0.000000	0.000518	10.2	68.6	79.8
148	-0.470667	-0.470668	0.000000	11.980084	818.546058	0.000776	0.000000	0.000776	22.7	76.3	100.0
149	-0.466351	-0.466351	0.000000	12.979979	794.459525	0.000624	0.000000	0.000624	18.7	74.2	94.1
150	-0.479308	-0.479309	0.000000	12.906412	796.183266	0.000678	0.000000	0.000678	15.9	71.7	88.5
151	-0.478804	-0.478805	0.000000	13.906401	773.374431	0.000536	0.000000	0.000536	10.4	71.1	83.7
152	-0.471874	-0.471875	0.000000	14.903617	751.894094	0.000489	0.000000	0.000489	24.5	67.3	97.0
153	-0.478236	-0.478237	0.000000	14.830050	753.437896	0.000440	0.000000	0.000440	16.9	64.7	82.9
154	-0.471016	-0.471016	0.000000	14.756483	754.988050	0.000445	0.000000	0.000445	19.8	65.1	86.0
155	-0.470344	-0.470345	0.000000	14.682919	756.544538	0.000405	0.000000	0.000405	24.7	72.6	99.3
156	-0.477148	-0.477149	0.000000	14.609352	758.107515	0.000579	0.000000	0.000579	22.9	79.6	103.6
157	-0.473805	-0.473806	0.000000	14.535787	759.676935	0.000925	0.000000	0.000925	22.6	71.8	95.4
158	-0.467995	-0.467996	0.000000	15.535787	738.884257	0.000422	0.000000	0.000422	19.0	75.4	95.5
159	-0.472631	-0.472632	0.000000	15.462220	740.375044	0.000485	0.000000	0.000485	17.3	75.9	94.6
160	-0.471921	-0.471922	0.000000	15.388653	741.871858	0.000571	0.000000	0.000571	16.5	68.0	85.5
161	-0.476597	-0.476598	0.000000	15.315086	743.374737	0.000484	0.000000	0.000484	13.0	68.5	82.6
162	-0.465398	-0.465399	0.000000	15.241519	744.883717	0.000490	0.000000	0.000490	16.0	69.4	86.7
163	-0.463070	-0.463071	0.000000	15.167953	746.398836	0.000691	0.000000	0.000691	31.4	81.2	113.5
164	-0.473858	-0.473859	0.000000	15.137409	747.029695	0.000479	0.000000	0.000479	28.3	72.2	101.6
165	-0.468563	-0.468564	0.000000	15.063842	748.553566	0.000482	0.000000	0.000482	16.8	76.1	94.4
166	-0.470526	-0.470527	0.000000	14.990275	750.083666	0.000474	0.000000	0.000474	17.5	74.7	93.4
167	-0.475139	-0.475140	0.000000	14.916778	751.618584	0.000634	0.000000	0.000634	13.3	80.9	95.5
168	-0.473154	-0.473155	0.000000	14.843228	753.160895	0.000488	0.000000	0.000488	22.5	75.4	98.9
169	-0.477491	-0.477492	0.000000	14.769663	754.709861	0.000475	0.000000	0.000475	15.5	71.9	88.6
170	-0.467176	-0.467177	0.000000	14.696097	756.265253	0.000456	0.000000	0.000456	17.0	79.6	97.9
171	-0.468406	-0.468406	0.000000	14.622530	757.827075	0.000645	0.000000	0.000645	18.8	75.0	94.9
172	-0.471982	-0.471983	0.000000	14.548963	759.395362	0.000659	0.000000	0.000659	14.0	73.4	88.7
173	-0.481440	-0.481441	0.000000	15.544725	738.703542	0.000433	0.000000	0.000433	10.5	79.8	91.3
174	-0.474954	-0.474955	0.000000	15.471158	740.193590	0.000724	0.000000	0.000724	15.2	74.3	90.8
175	-0.475892	-0.475893	0.000000	15.397593	741.689637	0.000789	0.000000	0.000789	16.5	77.8	95.3
176	-0.473480	-0.473481	0.000000	15.324026	743.191777	0.000757	0.000000	0.000757	16.9	72.1	90.1
177	-0.471265	-0.471265	0.000000	16.324026	723.279891	0.000515	0.000000	0.000515	13.8	69.2	84.1
178	-0.473729	-0.473730	0.000000	16.250460	724.708314	0.000526	0.000000	0.000526	21.1	67.1	90.1
179	-0.479956	-0.479957	0.000000	16.176893	726.142390	0.000461	0.000000	0.000461	25.2	72.5	99.2
180	-0.485771	-0.485772	0.000000	16.103356	727.581561	0.000394	0.000000	0.000394	15.9	78.9	96.1
181	-0.474981	-0.474982	0.000000	16.029790	729.027029	0.000457	0.000000	0.000457	22.5	75.8	99.4
182	-0.470840	-0.470841	0.000000	15.956262	730.477498	0.000461	0.000000	0.000461	12.2	89.0	102.5
183	-0.484082	-0.484083	0.000000	15.883826	731.912086	0.000573	0.000000	0.000573	24.9	75.1	101.2
184	-0.474901	-0.474902	0.000000	15.810259	733.374843	0.000559	0.000000	0.000559	14.4	70.0	85.6
185	-0.470606	-0.470607	0.000000	15.943732	730.725257	0.000758	0.000000	0.000758	21.0	62.8	84.9
186	-0.471248	-0.471249	0.000000	16.943732	711.467129	0.000497	0.000000	0.000496	16.0	68.1	86.0
187	-0.474671	-0.474672	0.000000	16.873264	712.790898	0.000435	0.000000	0.000435	21.4	67.6	89.9
188	-0.473214	-0.473215	0.000000	16.799697	714.178153	0.000430	0.000000	0.000430	22.6	66.7	90.3
189	-0.480742	-0.480743	0.000000	16.726130	715.570817	0.000463	0.000000	0.000463	11.2	78.5	90.7
190	-0.478010	-0.478011	0.000000	16.652563	716.968923	0.000335	0.000000	0.000335	17.5	82.1	100.7
191	-0.470739	-0.470740	0.000000	16.579007	718.372309	0.000585	0.000000	0.000585	29.1	73.2	103.7
192	-0.477102	-0.477103	0.000000	16.505440	719.781391	0.000548	0.000000	0.000548	18.4	70.8	90.5
193	-0.473147	-0.473148	0.000000	16.431873	721.196015	0.000529	0.000000	0.000529	15.6	71.0	87.5
194	-0.470059	-0.470060	0.000000	17.229636	706.146351	0.000718	0.000000	0.000718	15.1	71.2	87.3
195	-0.477868	-0.477869	0.000000	17.156069	707.507837	0.000834	0.000000	0.000834	17.6	64.2	83.0
196	-0.477910	-0.477911	0.000000	18.156069	689.438918	0.000407	0.000000	0.000407	21.1	69.9	92.0
197	-0.478446	-0.478447	0.000000	18.783459	678.566378	0.000873	0.000000	0.000873	15.9	75.0	92.0
198	-0.470371	-0.470372	0.000000	19.635205	664.343089	0.000627	0.000000	0.000627	26.2	71.8	99.0
199	-0.475179	-0.475180	0.000000	20.495104	650.575980	0.000476	0.000000	0.000476	28.1	100.4	129.8
200	-0.482588	-0.482589	0.000000	20.421537	651.731437	0.000331	0.000000	0.000331	19.0	76.5	96.7
201	-0.467051	-0.467052	0.000000	20.347971	652.890983	0.000665	0.000000	0.000665	20.5	75.5	97.1
202	-0.471887	-0.471888	0.000000	20.275278	654.040853	0.000405	0.000000	0.000405	22.1	81.3	104.4
203	-0.480018	-0.480019	0.000000	20.201711	655.208662	0.000888	0.000000	0.000888	20.0	95.6	116.8
204	-0.481840	-0.481841	0.000000	20.151935	656.001170	0.000547	0.000000	0.000547	21.4	89.6	112.2
205	-0.473103	-0.473104	0.000000	21.151927	640.438520	0.000627	0.000000	0.000627	17.5	76.4	95.1
206	-0.474209	-0.474210	0.000000	21.215662	639.471615	0.000660	0.000000	0.000660	18.3	83.5	103.0
207	-0.478396	-0.478397	0.000000	21.152065	640.436417	0.000412	0.000000	0.000412	15.0	74.2	91.3
208	-0.475312	-0.475313	0.000000	21.079617	641.539060	0.000736	0.000000	0.000736	22.6	74.3	98.1
209	-0.475655	-0.475656	0.000000	21.006050	642.662613	0.000561	0.000000	0.000561	33.4	70.8	108.8
210	-0.474223	-0.474224	0.000000	22.006050	627.719073	0.000569	0.000000	0.000569	22.2	73.7	97.1
211	-0.482126	-0.482127	0.000000	21.932483	628.794700	0.000419	0.000000	0.000419	23.1	73.7	98.6
212	-0.478441	-0.478442	0.000000	21.859100	629.871319	0.000893	0.000000	0.000893	16.1	73.2	90.2
213	-0.478482	-0.478483	0.000000	22.859092	615.510180	0.000528	0.000000	0.000528	22.7	62.2	86.3
214	-0.471131	-0.471132	0.000000	23.859092	601.789212	0.000560	0.000000	0.000560	18.9	78.1	98.0
215	-0.472556	-0.472557	0.000000	23.910718	601.097440	0.000384	0.000000	0.000384	22.4	74.5	98.0
216	-0.477386	-0.477387	0.000000	23.837154	602.083661	0.000521	0.000000	0.000521	16.5	72.6	90.3
217	-0.482047	-0.482048	0.000000	23.763590	603.073120	0.000726	0.000000	0.000726	10.5	66.4	78.0
218	-0.486143	-0.486144	0.000000	23.690023	604.065874	0.000955	0.000000	0.000955	33.1	77.1	111.5
219	-0.477703	-0.477704	0.000000	24.690023	590.844916	0.000603	0.000000	0.000603	19.9	73.0	94.6
220	-0.474936	-0.474937	0.000000	25.690023	578.190287	0.000611	0.000000	0.000611	23.1	66.8	91.3
221	-0.482220	-0.482221	0.000000	26.690023	566.066361	0.000378	0.000000	0.000378	12.6	68.1	82.3
222	-0.485470	-0.485471	0.000000	26.733976	565.545136	0.000319	0.000000	0.000319	22.1	83.2	106.4
223	-0.473975	-0.473976	0.000000	26.660410	566.418079	0.000488	0.000000	0.000488	22.8	71.7	95.9
224	-0.470122	-0.470123	0.000000	26.586843	567.293731	0.000395	0.000000	0.000395	12.2	73.5	86.8
225	-0.486298	-0.486299	0.000000	26.513276	568.172096	0.001126	0.000000	0.001126	16.9	69.2	87.3
226	-0.479425	-0.479426	0.000000	27.504680	556.559036	0.000512	0.000000	0.000512	19.6	66.3	87.0
227	-0.479520	-0.479521	0.000000	28.504680	545.316482	0.000528	0.000000	0.000528	15.1	75.0	91.3
228	-0.476884	-0.476885	0.000000	28.431113	546.128060	0.000351	0.000000	0.000351	11.2	92.7	106.5
229	-0.479363	-0.479364	0.000000	28.357572	546.941773	0.000360	0.000000	0.000360	17.8	75.0	93.9
230	-0.480327	-0.480328	0.000000	28.284593	547.751661	0.000407	0.000000	0.000407	13.9	65.7	81.1
231	-0.476078	-0.476079	0.000000	28.242923	548.215181	0.000341	0.000000	0.000341	20.2	65.1	86.4
232	-0.477272	-0.477273	0.000000	28.169357	549.035400	0.000347	0.000000	0.000347	17.8	67.4	86.4
233	-0.473333	-0.473334	0.000000	28.095790	549.858093	0.000527	0.000000	0.000527	21.5	60.8	83.3
234	-0.481790	-0.481792	0.000000	28.022224	550.683254	0.000402	0.000000	0.000402	21.5	73.7	96.3
235	-0.476388	-0.476389	0.000000	27.965898	551.316706	0.000383	0.000000	0.000383	17.0	72.2	90.3
236	-0.479822	-0.479823	0.000000	27.892331	552.146256	0.000445	0.000000	0.000445	16.8	67.2	85.1
237	-0.474735	-0.474736	0.000000	27.818765	552.978306	0.000538	0.000000	0.000538	19.7	65.1	86.1
238	-0.489194	-0.489195	0.000000	27.745234	553.812459	0.000339	0.000000	0.000339	22.2	85.7	108.8
239	-0.478404	-0.478406	0.000000	27.671667	554.649542	0.000581	0.000000	0.000581	13.9	68.5	83.5
240	-0.475817	-0.475818	0.000000	28.021110	550.695765	0.000487	0.000000	0.000487	29.0	110.4	140.5
241	-0.477010	-0.477011	0.000000	27.947543	551.523446	0.000497	0.000000	0.000497	32.8	106.0	140.1
242	-0.473355	-0.473356	0.000000	28.945932	540.498830	0.000439	0.000000	0.000439	23.5	89.9	114.9
243	-0.480083	-0.480084	0.000000	28.872365	541.296121	0.000429	0.000000	0.000429	19.7	68.6	89.4
