1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.844723	0.000000	65.501222	0.007153	49.8
1	-0.848220	0.000000	65.501222	0.007278	5.6
2	-0.856170	0.000000	65.501222	0.006456	5.4
3	-0.860819	0.000000	65.501222	0.006124	5.4
4	-0.858666	0.000000	65.501222	0.005698	5.3
5	-0.855682	0.000000	65.501222	0.005452	5.2
6	-0.862022	0.000000	65.501222	0.005578	5.5
7	-0.867437	0.000000	65.501222	0.005054	5.4
8	-0.862884	0.000000	65.501222	0.005094	5.6
9	-0.861638	0.000000	65.501222	0.004774	5.6
10	-0.870753	0.000000	65.501222	0.004440	5.3
11	-0.871733	0.000000	65.501222	0.004218	5.4
12	-0.871757	0.000000	65.501222	0.004201	5.5
13	-0.878076	0.000000	65.501222	0.004017	5.3
14	-0.876488	0.000000	65.501222	0.003871	5.5
15	-0.871649	0.000000	65.501222	0.003693	5.8
16	-0.881759	0.000000	65.501222	0.003761	5.4
17	-0.880895	0.000000	65.501222	0.003451	5.4
18	-0.876997	0.000000	65.501222	0.003480	5.6
19	-0.876659	0.000000	65.501222	0.003192	5.3
20	-0.882811	0.000000	65.501222	0.002991	5.4
21	-0.876394	0.000000	65.501222	0.003044	5.4
22	-0.882145	0.000000	65.501222	0.002977	5.3
23	-0.886308	0.000000	65.501222	0.003105	5.7
24	-0.880204	0.000000	65.501222	0.002937	5.3
25	-0.878804	0.000000	65.501222	0.002967	5.2
26	-0.887065	0.000000	65.501222	0.002548	5.6
27	-0.882390	0.000000	65.501222	0.002499	5.8
28	-0.886878	0.000000	65.501222	0.002689	5.9
29	-0.885958	0.000000	65.501222	0.002412	5.8
30	-0.890304	0.000000	65.501222	0.002623	5.6
31	-0.884530	0.000000	65.501222	0.002430	6.2
32	-0.889262	0.000000	65.501222	0.002545	5.4
33	-0.888279	0.000000	65.501222	0.002244	5.5
34	-0.884131	0.000000	65.501222	0.002360	5.5
35	-0.887322	0.000000	65.501222	0.001617	5.3
36	-0.885674	0.000000	65.501222	0.001659	6.0
37	-0.888740	0.000000	65.501222	0.001712	5.4
38	-0.888793	0.000000	65.501222	0.001619	5.4
39	-0.884135	0.000000	65.501222	0.001757	5.4
40	-0.891830	0.000000	65.501222	0.001764	5.6
41	-0.884053	0.000000	65.501222	0.001917	5.3
42	-0.886597	0.000000	65.501222	0.001668	6.0
43	-0.886756	0.000000	65.501222	0.001789	5.4
44	-0.886317	0.000000	65.501222	0.001694	5.5
45	-0.890673	0.000000	65.501222	0.001963	5.6
46	-0.889616	0.000000	65.501222	0.002230	5.5
47	-0.887485	0.000000	65.501222	0.001491	5.8
48	-0.891153	0.000000	65.501222	0.001418	5.4
