1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.686657	0.000000	12.896308	0.025432	56.7
1	-0.697088	0.000000	12.896308	0.029828	6.8
2	-0.691400	0.000000	12.896308	0.016650	6.7
3	-0.698817	0.000000	12.896308	0.031088	6.7
4	-0.704924	0.000000	12.896308	0.019779	6.7
5	-0.711942	0.000000	12.896308	0.020160	6.6
6	-0.720201	0.999986	12.310120	0.027745	6.0
7	-0.706801	1.999986	11.774897	0.013082	6.8
8	-0.709344	2.999986	11.284276	0.008754	6.6
9	-0.708459	2.914280	11.324717	0.011333	6.8
10	-0.710973	3.914280	10.870170	0.017382	6.6
11	-0.715642	4.914280	10.450704	0.019224	6.5
12	-0.717322	5.914280	10.062408	0.020228	6.5
13	-0.711773	6.914280	9.701933	0.019594	6.3
14	-0.710441	7.914280	9.366391	0.019416	6.4
15	-0.716953	8.914280	9.053284	0.022604	6.4
16	-0.714334	9.914280	8.760432	0.022717	6.5
17	-0.720797	10.914280	8.485934	0.017868	6.3
18	-0.719321	11.914280	8.228114	0.020061	6.5
19	-0.720654	12.914280	7.985499	0.035271	6.8
20	-0.713682	13.914280	7.756782	0.015688	6.7
21	-0.714747	14.914280	7.540802	0.020734	6.8
22	-0.713966	14.828575	7.558840	0.019352	6.7
23	-0.726327	15.828572	7.353597	0.024009	7.3
24	-0.717484	16.828572	7.159204	0.024778	6.7
25	-0.721010	17.828572	6.974824	0.022435	6.7
26	-0.711758	18.828572	6.799703	0.022148	6.3
27	-0.720906	19.828572	6.633160	0.021138	6.4
28	-0.722701	20.828572	6.474581	0.015632	7.3
29	-0.722054	21.828572	6.323406	0.013863	7.0
30	-0.718862	22.828572	6.179130	0.007450	6.3
31	-0.724630	23.828571	6.041291	0.005686	7.1
32	-0.715791	23.743265	6.052810	0.012925	6.7
33	-0.713213	24.742550	5.920581	0.006979	6.9
34	-0.719569	24.962579	5.892238	0.011342	7.2
35	-0.726805	25.961353	5.766922	0.010575	7.1
36	-0.724989	26.961353	5.646681	0.011845	6.8
37	-0.728208	27.961353	5.531352	0.011360	6.9
38	-0.727380	28.961353	5.420639	0.007611	7.6
39	-0.722267	29.961333	5.314274	0.009869	7.0
40	-0.719368	30.961330	5.212000	0.011909	8.1
41	-0.722138	31.961330	5.113589	0.011933	6.9
