1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.212681	0.000000	39.900446	0.005915	489.9
1	-0.223386	0.000000	39.900446	0.004567	7.3
2	-0.216401	0.000000	39.900446	0.005596	6.1
3	-0.211397	0.000000	39.900446	0.005242	6.0
4	-0.218335	0.000000	39.900446	0.006862	6.3
5	-0.221687	0.000000	39.900446	0.006656	6.2
6	-0.219976	0.000000	39.900446	0.004239	7.2
7	-0.217799	0.000000	39.900446	0.006399	7.1
8	-0.217639	0.000000	39.900446	0.002972	6.9
9	-0.220017	0.000000	39.900446	0.006380	7.5
10	-0.218137	0.000000	39.900446	0.005460	7.0
11	-0.214529	0.000000	39.900446	0.004211	6.3
12	-0.220626	0.000000	39.900446	0.004253	7.2
13	-0.215982	0.000000	39.900446	0.004000	6.9
14	-0.222530	0.000000	39.900446	0.006998	5.6
15	-0.213988	0.000000	39.900446	0.004243	6.5
16	-0.222944	0.999795	38.087144	0.004959	6.7
17	-0.218311	0.338957	39.266650	0.008496	7.2
18	-0.218492	0.000000	39.900446	0.006634	7.0
19	-0.224984	0.000000	39.900446	0.004747	6.3
20	-0.220506	0.000000	39.900446	0.007510	6.8
21	-0.218794	0.000000	39.900446	0.005165	7.3
22	-0.226122	0.000000	39.900446	0.008534	6.4
23	-0.221785	1.000000	38.086790	0.007286	7.5
24	-0.224083	0.309958	39.320086	0.004408	7.1
25	-0.226449	0.000000	39.900446	0.005656	7.2
26	-0.222945	0.994449	38.096402	0.004577	6.9
27	-0.221668	0.304407	39.330331	0.006303	6.6
28	-0.227399	0.000000	39.900446	0.004243	6.9
29	-0.222041	1.000000	38.086790	0.007420	7.3
30	-0.225927	1.034428	38.027280	0.006907	6.7
31	-0.228272	0.344386	39.256663	0.006106	7.0
32	-0.229350	0.000000	39.900446	0.008188	7.1
33	-0.227502	0.000000	39.900446	0.007366	7.0
34	-0.226513	0.000000	39.900446	0.006936	6.5
35	-0.231374	0.000000	39.900446	0.004997	6.1
36	-0.234062	0.690802	38.629709	0.003835	7.2
37	-0.222646	0.010537	39.880436	0.006409	6.8
38	-0.227765	0.000000	39.900446	0.004803	7.4
39	-0.231173	1.000000	38.086790	0.006684	7.8
40	-0.225458	0.311294	39.317620	0.005286	7.2
41	-0.229806	0.000000	39.900446	0.004533	6.6
42	-0.231048	0.000000	39.900446	0.005845	5.5
43	-0.231570	0.994949	38.095537	0.004215	6.4
44	-0.227417	1.980656	36.461507	0.006318	7.7
45	-0.228658	1.298129	37.577564	0.004388	7.0
46	-0.231383	2.298129	35.964663	0.004320	6.7
47	-0.237737	1.643331	37.004686	0.003359	7.0
48	-0.231604	0.955392	38.164173	0.006457	7.1
49	-0.227235	1.765209	36.806574	0.005021	7.4
50	-0.230277	2.765101	35.257977	0.005072	6.9
51	-0.231291	3.764070	33.835690	0.005673	7.3
52	-0.232607	3.099507	34.768735	0.005561	7.4
53	-0.232130	2.417982	35.780597	0.005554	7.1
54	-0.232315	1.727939	36.866931	0.007460	6.4
55	-0.233915	1.037897	38.021294	0.005725	7.0
56	-0.226996	1.195490	37.751334	0.007761	6.8
57	-0.237416	2.195240	36.124195	0.003026	7.1
58	-0.233194	1.505366	37.231537	0.006211	6.8
59	-0.231591	2.500568	35.654856	0.005117	6.9
60	-0.233899	1.812053	36.730994	0.006459	6.8
61	-0.235928	2.812053	35.188456	0.006968	6.6
62	-0.230318	2.122010	36.238604	0.007229	6.5
63	-0.232225	3.122010	34.736299	0.006253	6.0
64	-0.229868	2.431968	35.759240	0.003820	7.1
65	-0.229839	1.744612	36.839907	0.005488	6.5
66	-0.236570	1.054569	37.992552	0.006032	6.7
67	-0.233451	0.364527	39.219654	0.005924	6.3
68	-0.230503	1.364527	37.466000	0.006768	7.2
69	-0.231531	0.674486	38.658789	0.006767	7.1
70	-0.235827	0.000000	39.900446	0.005341	7.3
71	-0.236174	1.000000	38.086790	0.006113	7.2
72	-0.228698	2.000000	36.430842	0.005272	7.2
73	-0.231807	2.999999	34.912892	0.004996	7.1
74	-0.230794	2.309957	35.946415	0.005286	7.1
75	-0.234666	3.309957	34.467744	0.006702	7.3
76	-0.228696	2.620839	35.473311	0.003834	6.0
77	-0.227536	1.983271	36.457359	0.007435	5.8
78	-0.228868	2.876702	35.093178	0.005266	7.4
79	-0.226029	2.186662	36.137559	0.006220	6.7
80	-0.222335	1.858720	36.656006	0.003649	6.6
81	-0.231951	2.858720	35.119629	0.004074	7.0
82	-0.233863	2.220902	36.084274	0.006444	7.0
83	-0.236311	3.203707	34.619051	0.005066	6.8
84	-0.230745	2.513665	35.634997	0.004639	6.7
85	-0.238528	3.513664	34.181319	0.006435	6.0
86	-0.240283	2.823622	35.171368	0.008119	6.4
87	-0.230672	2.133580	36.220480	0.008589	6.6
88	-0.238066	1.443538	37.334104	0.009013	6.9
89	-0.239694	2.405791	35.799234	0.001985	6.2
90	-0.236929	3.405752	34.332454	0.007784	6.3
91	-0.233098	2.740889	35.293934	0.005453	7.3
92	-0.231495	2.050847	36.350481	0.004849	7.6
93	-0.237775	1.635952	37.016750	0.005969	5.8
94	-0.233847	0.946512	38.179615	0.006934	7.0
95	-0.239100	0.256470	39.419028	0.007032	7.1
96	-0.240443	1.256470	37.647901	0.005504	6.9
97	-0.232674	0.566434	38.852477	0.005834	7.1
98	-0.229784	0.257259	39.417565	0.007877	6.8
99	-0.234021	0.000000	39.900446	0.003984	7.8
100	-0.241488	0.000000	39.900446	0.005323	7.1
101	-0.230021	0.999999	38.086791	0.004753	7.2
102	-0.239885	0.310394	39.319281	0.006035	6.2
103	-0.234246	0.000000	39.900446	0.006910	7.3
104	-0.232766	0.994831	38.095740	0.006553	7.5
105	-0.236786	1.833257	36.696884	0.004682	6.9
106	-0.234743	2.830383	35.161389	0.005925	6.2
107	-0.240937	3.328847	34.440982	0.006482	7.1
108	-0.235813	2.638843	35.446294	0.007212	7.0
109	-0.237571	3.638843	34.007659	0.004050	6.4
110	-0.238913	2.990159	34.927213	0.006262	6.4
111	-0.236087	3.990130	33.529613	0.004728	7.6
112	-0.237188	3.301219	34.480138	0.006431	7.0
113	-0.235248	4.301219	33.117352	0.004887	7.0
114	-0.240582	3.611253	34.045783	0.003196	7.2
115	-0.238845	4.602613	32.727494	0.004763	6.9
116	-0.236085	5.575905	31.528912	0.005745	7.0
117	-0.236510	4.886276	32.368865	0.005979	6.8
118	-0.241307	4.196836	33.254547	0.005828	7.2
119	-0.237472	5.019039	32.203702	0.007921	7.6
120	-0.236129	4.328996	33.081033	0.005249	6.9
121	-0.233038	5.323749	31.830928	0.005783	6.8
122	-0.237175	4.633707	32.687795	0.007056	6.9
123	-0.240959	3.943665	33.592071	0.005706	6.4
124	-0.240263	4.943665	32.297263	0.005103	6.4
125	-0.241910	4.253623	33.179769	0.005499	7.1
126	-0.239462	3.563580	34.111858	0.005056	6.6
127	-0.236914	4.563580	32.777466	0.004150	7.0
128	-0.237107	3.945183	33.590027	0.005453	6.8
129	-0.236451	3.255141	34.545640	0.005748	6.5
130	-0.234226	2.565099	35.557219	0.004780	6.3
131	-0.239707	1.875058	36.629825	0.004351	6.8
132	-0.234837	1.185017	37.769156	0.005233	6.8
133	-0.236839	0.556804	38.869833	0.005321	6.9
134	-0.239261	1.556803	37.146638	0.005846	6.8
135	-0.235175	2.556802	35.569742	0.006963	7.0
136	-0.242196	3.364185	34.391029	0.005007	7.0
137	-0.245802	4.364185	33.035139	0.005120	6.0
138	-0.235459	5.227010	31.948338	0.005362	7.1
139	-0.242618	4.903261	32.347640	0.004757	6.9
140	-0.246093	4.213234	33.232920	0.005834	7.0
141	-0.234816	3.523192	34.168039	0.005731	6.8
142	-0.240612	2.833149	35.157308	0.006063	7.4
143	-0.239222	2.143107	36.205569	0.008041	7.3
144	-0.237423	1.453065	37.318262	0.008765	6.8
145	-0.237788	0.763023	38.501516	0.005024	6.6
146	-0.240762	0.536072	38.907251	0.005359	7.0
147	-0.240900	0.000000	39.900446	0.005166	6.2
148	-0.239909	0.999998	38.086794	0.004613	6.2
149	-0.234436	0.592537	38.805508	0.005395	6.1
150	-0.238709	1.592537	37.087883	0.005373	7.5
151	-0.240761	2.592123	35.516488	0.004912	7.4
