1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
30	-0.420793	-0.420798	0.000001	5.099890	442.476228	0.003507	0.000000	0.003507	11.2	44.7	57.2
31	-0.422049	-0.422053	0.000001	4.211445	458.068988	0.004099	0.000000	0.004099	10.1	42.8	54.2
32	-0.421610	-0.421615	0.000001	4.932394	445.334173	0.004037	0.000000	0.004036	10.2	42.5	54.0
33	-0.413823	-0.413828	0.000001	4.393803	454.779510	0.005132	0.000000	0.005132	10.7	40.4	52.4
34	-0.421483	-0.421488	0.000001	5.393803	437.548968	0.004181	0.000000	0.004181	10.7	40.4	52.4
35	-0.423876	-0.423881	0.000001	6.372425	421.905655	0.004569	0.000000	0.004569	10.2	42.1	53.6
36	-0.426237	-0.426242	0.000001	7.372425	407.035384	0.004092	0.000000	0.004092	9.8	41.6	52.7
37	-0.408296	-0.408301	0.000001	8.372425	393.177646	0.004198	0.000000	0.004198	10.3	42.7	54.2
38	-0.425303	-0.425308	0.000001	7.486065	405.411602	0.004606	0.000000	0.004606	11.0	42.7	55.0
39	-0.425345	-0.425350	0.000001	6.597619	418.462950	0.004283	0.000000	0.004282	10.3	40.5	52.2
40	-0.423503	-0.423508	0.000001	7.597619	403.830163	0.004761	0.000000	0.004760	10.4	42.2	53.9
41	-0.425089	-0.425094	0.000001	6.710553	416.757515	0.004374	0.000000	0.004374	10.6	41.2	53.1
42	-0.437420	-0.437425	0.000001	5.822107	430.562031	0.004841	0.000000	0.004841	9.9	41.4	52.6
43	-0.418708	-0.418714	0.000001	6.822095	415.086687	0.003693	0.000000	0.003693	10.6	42.7	54.7
44	-0.411258	-0.411264	0.000001	5.978065	428.072999	0.004185	0.000000	0.004185	10.3	40.9	52.6
45	-0.414461	-0.414467	0.000001	5.089619	442.650428	0.004698	0.000000	0.004698	10.9	41.1	53.4
46	-0.428002	-0.428007	0.000001	4.201174	458.255686	0.004444	0.000000	0.004444	10.4	42.7	54.4
47	-0.427369	-0.427375	0.000001	3.312728	475.001451	0.005766	0.000000	0.005766	10.4	42.3	54.0
48	-0.423933	-0.423939	0.000001	4.312728	456.236131	0.003680	0.000000	0.003680	10.5	42.2	53.9
49	-0.421636	-0.421642	0.000001	3.424817	472.821597	0.003966	0.000000	0.003966	10.5	43.4	55.2
50	-0.423475	-0.423482	0.000001	3.544432	470.517347	0.003360	0.000000	0.003361	10.7	42.3	54.2
51	-0.418438	-0.418445	0.000001	4.271942	456.972444	0.003962	0.000000	0.003962	10.4	43.8	55.5
52	-0.424877	-0.424883	0.000001	5.271919	439.578895	0.005754	0.000000	0.005754	11.8	47.2	60.5
53	-0.429163	-0.429169	0.000001	6.271919	423.460524	0.004489	0.000000	0.004489	11.0	45.7	58.0
54	-0.425736	-0.425743	0.000001	7.271919	408.482392	0.003501	0.000000	0.003501	11.1	45.8	58.2
55	-0.424696	-0.424702	0.000001	8.271918	394.527653	0.004189	0.000000	0.004189	11.6	50.3	63.2
56	-0.428486	-0.428492	0.000001	7.383566	406.875624	0.004518	0.000000	0.004518	11.6	50.9	63.7
57	-0.420819	-0.420825	0.000001	8.383566	393.028578	0.004822	0.000000	0.004822	11.4	46.6	59.3
58	-0.422424	-0.422430	0.000001	9.069106	384.067987	0.003430	0.000000	0.003429	11.3	45.4	57.9
59	-0.430696	-0.430703	0.000001	8.180661	395.761468	0.004482	0.000000	0.004482	11.6	47.0	59.9
60	-0.428450	-0.428457	0.000001	9.178845	382.671408	0.004931	0.000000	0.004931	10.8	45.0	57.0
61	-0.417256	-0.417262	0.000001	8.290399	394.278717	0.004365	0.000000	0.004365	10.6	46.5	58.5
62	-0.424935	-0.424941	0.000001	9.279117	381.404160	0.004430	0.000000	0.004430	10.8	44.7	56.8
63	-0.423462	-0.423468	0.000001	10.279105	369.210723	0.004321	0.000000	0.004321	10.7	44.0	56.1
64	-0.426583	-0.426590	0.000001	9.390918	380.001061	0.003313	0.000000	0.003313	11.2	46.2	58.7
65	-0.420406	-0.420412	0.000001	9.039707	384.443859	0.004885	0.000000	0.004885	11.0	41.4	53.7
66	-0.420819	-0.420826	0.000001	8.165843	395.962526	0.003953	0.000000	0.003953	11.0	41.4	53.7
67	-0.430040	-0.430047	0.000001	7.436261	406.121637	0.003919	0.000000	0.003919	10.6	44.8	56.7
68	-0.420278	-0.420285	0.000001	8.436258	392.325038	0.003903	0.000000	0.003903	10.9	44.1	56.3
69	-0.416645	-0.416652	0.000001	7.550386	404.498253	0.003766	0.000000	0.003766	16.5	68.1	86.6
70	-0.425131	-0.425138	0.000001	6.661940	417.489914	0.004022	0.000000	0.004022	11.6	46.1	59.0
71	-0.415163	-0.415170	0.000001	5.774070	431.334540	0.003510	0.000000	0.003510	11.0	44.3	56.6
72	-0.432491	-0.432498	0.000001	4.886141	446.129878	0.003878	0.000000	0.003878	10.8	46.9	58.9
73	-0.426416	-0.426423	0.000001	4.870930	446.392193	0.004080	0.000000	0.004080	11.0	45.8	58.0
74	-0.427685	-0.427693	0.000001	5.870552	429.785771	0.004946	0.000000	0.004946	10.9	46.6	58.7
75	-0.427088	-0.427096	0.000002	5.018307	443.863669	0.002891	0.000000	0.002891	24.7	70.8	96.8
76	-0.427006	-0.427014	0.000002	6.011906	427.536699	0.004338	0.000000	0.004338	11.9	51.5	64.7
77	-0.423742	-0.423750	0.000002	5.134875	441.883924	0.004712	0.000000	0.004712	11.7	47.2	60.2
78	-0.432192	-0.432200	0.000001	5.836647	430.328757	0.003759	0.000000	0.003759	12.4	50.8	64.6
79	-0.427832	-0.427839	0.000001	6.836647	414.869685	0.004357	0.000000	0.004357	11.9	47.9	61.0
80	-0.424707	-0.424715	0.000002	7.835913	400.492995	0.004329	0.000000	0.004329	10.5	41.0	52.8
81	-0.423644	-0.423651	0.000002	8.835913	387.069809	0.003532	0.000000	0.003532	10.4	40.7	52.4
82	-0.421511	-0.421519	0.000002	7.957004	398.818231	0.004485	0.000000	0.004485	11.1	41.6	53.9
83	-0.422612	-0.422620	0.000002	8.957004	385.505209	0.003707	0.000000	0.003707	10.7	44.5	56.5
84	-0.426329	-0.426337	0.000002	9.955275	373.073126	0.003656	0.000000	0.003656	10.6	43.9	55.8
85	-0.418419	-0.418427	0.000002	9.071759	384.034102	0.003907	0.000000	0.003907	10.4	43.5	55.3
86	-0.422843	-0.422851	0.000002	10.071758	371.674527	0.004075	0.000000	0.004075	10.4	40.7	52.5
87	-0.428792	-0.428800	0.000002	9.183658	382.610382	0.004168	0.000000	0.004168	10.6	42.4	54.3
88	-0.427071	-0.427079	0.000002	8.295213	394.213933	0.004272	0.000000	0.004272	10.3	44.1	55.7
89	-0.418352	-0.418360	0.000002	9.294550	381.209855	0.004646	0.000000	0.004646	10.9	46.0	58.1
90	-0.438523	-0.438531	0.000002	10.294546	369.028549	0.004600	0.000000	0.004600	10.8	45.6	57.7
91	-0.418209	-0.418218	0.000002	10.598562	365.478060	0.003406	0.000000	0.003406	11.4	47.2	59.9
92	-0.423292	-0.423301	0.000002	9.710133	376.051151	0.003599	0.000000	0.003599	11.5	44.4	57.3
93	-0.433381	-0.433389	0.000002	10.709551	364.198814	0.005482	0.000000	0.005482	10.6	43.4	55.3
94	-0.430024	-0.430032	0.000002	10.128702	370.994620	0.004302	0.000000	0.004302	10.6	44.4	56.3
95	-0.426724	-0.426733	0.000002	11.128702	359.447480	0.004129	0.000000	0.004129	10.6	41.3	53.2
96	-0.427410	-0.427418	0.000002	10.860172	362.477046	0.004325	0.000000	0.004325	10.7	41.1	53.1
97	-0.432350	-0.432358	0.000002	11.860172	351.446153	0.004071	0.000000	0.004071	10.4	41.8	53.6
98	-0.417826	-0.417834	0.000002	12.860163	341.066911	0.004347	0.000000	0.004347	10.7	44.0	55.9
99	-0.416946	-0.416954	0.000002	12.535241	344.371498	0.004828	0.000000	0.004828	10.3	40.9	52.5
100	-0.419182	-0.419191	0.000002	13.533746	334.414372	0.003634	0.000000	0.003634	11.4	49.6	62.5
101	-0.421171	-0.421180	0.000002	12.734302	342.339413	0.004465	0.000000	0.004465	11.2	51.8	64.4
102	-0.421546	-0.421555	0.000002	13.734301	332.483473	0.005446	0.000000	0.005446	13.2	60.5	75.1
103	-0.422467	-0.422476	0.000002	12.845856	341.211084	0.005667	0.000000	0.005667	12.1	50.9	64.4
104	-0.430677	-0.430686	0.000002	13.845856	331.419071	0.004543	0.000000	0.004543	12.2	47.6	61.2
105	-0.442160	-0.442169	0.000002	12.957859	340.085667	0.004053	0.000000	0.004053	12.2	45.4	59.0
106	-0.426727	-0.426735	0.000002	12.069414	349.222432	0.003914	0.000000	0.003914	10.9	46.5	58.7
107	-0.419522	-0.419531	0.000002	11.180969	358.863688	0.003376	0.000000	0.003375	11.6	52.0	65.1
108	-0.427874	-0.427883	0.000002	10.928595	361.700259	0.005056	0.000000	0.005056	11.8	55.1	68.3
109	-0.427141	-0.427150	0.000002	10.572664	365.777849	0.003807	0.000000	0.003807	11.6	54.7	67.7
110	-0.428321	-0.428330	0.000002	9.684317	376.367542	0.005198	0.000000	0.005198	12.9	53.9	68.6
111	-0.430878	-0.430887	0.000002	8.856586	386.801791	0.003095	0.000000	0.003095	10.5	45.8	57.7
112	-0.432171	-0.432180	0.000002	7.968244	398.663487	0.005279	0.000000	0.005279	10.5	46.9	58.7
113	-0.433599	-0.433608	0.000002	7.079859	411.276316	0.004029	0.000000	0.004029	11.0	45.6	57.8
114	-0.431516	-0.431525	0.000002	6.191414	424.714257	0.004696	0.000000	0.004696	11.5	47.1	59.8
115	-0.434300	-0.434309	0.000002	5.471452	436.265489	0.003360	0.000000	0.003360	10.5	48.8	60.6
116	-0.421465	-0.421474	0.000002	4.583007	451.416099	0.004458	0.000000	0.004458	10.9	46.9	59.9
117	-0.434412	-0.434422	0.000002	5.352083	438.241685	0.004906	0.000000	0.004906	11.2	47.7	60.3
118	-0.435150	-0.435159	0.000002	6.352082	422.219455	0.004189	0.000000	0.004189	10.7	42.9	54.9
119	-0.430160	-0.430169	0.000002	5.463636	436.394340	0.004637	0.000000	0.004637	10.9	44.3	56.6
120	-0.437257	-0.437266	0.000002	4.575751	451.544155	0.004022	0.000000	0.004022	10.9	73.5	85.9
121	-0.432916	-0.432926	0.000002	3.687306	467.794304	0.004296	0.000000	0.004296	24.8	65.8	92.7
122	-0.436167	-0.436177	0.000002	3.119777	478.801312	0.004133	0.000000	0.004133	12.6	48.9	62.9
123	-0.428067	-0.428077	0.000002	2.231335	497.112246	0.004600	0.000000	0.004600	12.2	47.2	60.9
124	-0.428714	-0.428724	0.000002	3.231335	476.596982	0.004084	0.000000	0.004083	11.8	47.4	60.5
125	-0.427732	-0.427743	0.000002	2.342889	494.736573	0.004176	0.000000	0.004176	11.0	41.9	54.2
126	-0.428299	-0.428310	0.000002	1.454529	514.309653	0.004338	0.000000	0.004338	10.7	40.9	52.9
127	-0.429072	-0.429083	0.000002	2.454517	492.381969	0.004821	0.000000	0.004821	10.5	43.6	55.3
128	-0.426377	-0.426387	0.000002	3.378356	473.722715	0.004499	0.000000	0.004499	10.9	45.3	57.5
129	-0.439092	-0.439103	0.000002	4.378356	455.056309	0.003434	0.000000	0.003434	11.1	46.5	58.8
130	-0.432963	-0.432974	0.000002	3.490702	471.549610	0.003904	0.000000	0.003904	11.3	44.2	56.8
131	-0.429344	-0.429355	0.000002	2.608745	489.165396	0.003954	0.000000	0.003954	10.6	41.0	52.9
132	-0.428638	-0.428649	0.000002	1.730295	508.070011	0.003627	0.000000	0.003627	10.9	46.0	58.2
133	-0.429153	-0.429165	0.000002	2.727776	486.711484	0.004010	0.000000	0.004010	11.8	46.9	60.0
134	-0.427442	-0.427453	0.000002	3.727670	467.030710	0.004485	0.000000	0.004485	12.3	53.4	67.1
135	-0.428765	-0.428777	0.000002	2.839224	484.436115	0.004257	0.000000	0.004257	13.6	55.4	70.4
136	-0.425200	-0.425212	0.000002	1.952256	503.156696	0.003424	0.000000	0.003424	11.1	47.6	60.1
137	-0.422716	-0.422728	0.000002	1.063812	523.417312	0.004422	0.000000	0.004422	12.0	50.0	63.3
138	-0.437819	-0.437831	0.000002	1.491500	513.464239	0.004889	0.000000	0.004889	12.6	52.9	67.0
139	-0.436894	-0.436906	0.000003	0.862839	528.228803	0.004108	0.000000	0.004108	11.1	47.4	59.9
140	-0.425249	-0.425262	0.000003	0.020196	549.404062	0.004879	0.000000	0.004879	10.1	42.3	53.7
141	-0.433637	-0.433650	0.000002	1.020196	524.454062	0.004970	0.000000	0.004970	10.4	48.5	60.2
142	-0.419554	-0.419567	0.000003	0.297527	542.249862	0.005287	0.000000	0.005287	11.4	42.5	55.2
143	-0.432774	-0.432786	0.000003	1.297527	517.931028	0.004371	0.000000	0.004371	10.0	43.4	54.6
144	-0.431524	-0.431537	0.000003	2.297517	495.700090	0.003871	0.000000	0.003871	11.9	51.5	64.7
145	-0.428456	-0.428469	0.000003	1.409071	515.352959	0.003954	0.000000	0.003954	11.6	49.3	62.2
146	-0.420561	-0.420575	0.000003	2.407875	493.363067	0.004254	0.000000	0.004254	11.9	42.4	55.6
147	-0.422439	-0.422453	0.000003	3.390156	473.493527	0.003744	0.000000	0.003744	10.6	42.9	54.7
148	-0.434683	-0.434697	0.000003	4.376218	455.094652	0.004070	0.000000	0.004070	15.5	58.7	75.5
149	-0.440351	-0.440364	0.000003	5.218235	440.478970	0.004660	0.000000	0.004660	10.6	44.4	56.3
150	-0.436030	-0.436044	0.000003	6.218235	424.295739	0.003493	0.000000	0.003493	11.0	50.5	62.8
151	-0.437989	-0.438002	0.000003	5.353895	438.211552	0.004839	0.000000	0.004840	11.1	52.9	65.4
152	-0.432086	-0.432100	0.000003	4.570918	451.629508	0.004497	0.000000	0.004497	11.4	48.6	61.4
153	-0.434282	-0.434295	0.000003	5.570918	434.632372	0.003915	0.000000	0.003915	11.7	50.9	63.8
154	-0.435033	-0.435046	0.000003	6.570918	418.868211	0.005025	0.000000	0.005025	11.7	46.9	59.9
155	-0.433835	-0.433849	0.000003	7.570871	404.208231	0.004661	0.000000	0.004661	11.4	45.9	58.6
156	-0.428445	-0.428459	0.000003	8.553724	390.765676	0.004030	0.000000	0.004030	12.0	43.5	56.9
157	-0.425207	-0.425221	0.000003	9.553724	377.976215	0.004387	0.000000	0.004387	10.7	42.4	54.3
158	-0.434287	-0.434302	0.000003	10.553724	365.997400	0.003869	0.000000	0.003869	10.6	44.8	56.7
159	-0.430826	-0.430840	0.000003	9.665279	376.601209	0.004230	0.000000	0.004230	10.3	43.0	54.7
160	-0.428887	-0.428901	0.000003	10.665275	364.708064	0.003979	0.000000	0.003979	10.4	48.5	60.4
161	-0.437408	-0.437423	0.000003	9.777066	375.233338	0.004102	0.000000	0.004102	11.3	45.5	58.1
162	-0.435997	-0.436011	0.000003	10.775581	363.442013	0.003816	0.000000	0.003816	11.9	60.6	74.4
163	-0.431835	-0.431850	0.000003	11.775420	352.354932	0.004639	0.000000	0.004639	14.4	51.0	67.4
164	-0.432566	-0.432580	0.000003	12.775037	341.926522	0.003536	0.000000	0.003536	12.5	57.8	71.9
165	-0.432934	-0.432948	0.000003	13.544679	334.308536	0.004876	0.000000	0.004876	12.9	56.4	70.8
166	-0.436474	-0.436489	0.000003	14.543276	324.916052	0.005525	0.000000	0.005525	11.4	48.2	60.9
167	-0.422655	-0.422669	0.000003	13.820933	331.656282	0.003986	0.000000	0.003986	11.4	45.6	58.3
168	-0.431053	-0.431068	0.000003	12.932487	340.339953	0.003847	0.000000	0.003847	12.4	47.4	61.2
169	-0.437052	-0.437067	0.000003	12.073419	349.180139	0.005392	0.000000	0.005392	11.4	48.3	61.0
170	-0.436065	-0.436080	0.000003	13.073419	338.932264	0.004388	0.000000	0.004388	11.3	51.4	64.1
171	-0.433330	-0.433345	0.000003	14.073419	329.268756	0.004548	0.000000	0.004548	11.7	45.3	58.3
172	-0.430916	-0.430931	0.000003	14.966716	321.090781	0.004407	0.000000	0.004407	10.6	44.6	56.5
173	-0.439169	-0.439184	0.000003	14.078271	329.223214	0.005335	0.000000	0.005335	11.2	59.7	72.3
174	-0.440601	-0.440616	0.000003	15.078271	320.097964	0.003586	0.000000	0.003586	16.0	71.8	89.2
175	-0.433772	-0.433787	0.000003	16.078030	311.466954	0.004557	0.000000	0.004557	12.4	59.0	72.9
176	-0.435516	-0.435531	0.000003	15.217181	318.870240	0.003487	0.000000	0.003487	13.6	60.3	75.9
177	-0.430079	-0.430094	0.000003	16.213785	310.330731	0.004442	0.000000	0.004442	13.1	57.7	72.1
178	-0.431916	-0.431932	0.000003	16.996899	303.934830	0.004228	0.000000	0.004228	12.4	59.6	73.4
179	-0.438281	-0.438297	0.000003	16.108453	311.211597	0.003780	0.000000	0.003780	12.6	50.2	64.4
180	-0.432875	-0.432891	0.000003	17.079024	303.279338	0.003597	0.000000	0.003597	11.4	49.6	62.3
181	-0.441646	-0.441662	0.000003	17.974086	296.314355	0.004079	0.000000	0.004079	11.9	53.2	66.5
182	-0.435145	-0.435161	0.000003	18.974052	288.901934	0.004714	0.000000	0.004715	12.2	53.3	67.1
183	-0.439767	-0.439783	0.000003	19.973987	281.851530	0.003872	0.000000	0.003872	12.1	52.8	66.3
184	-0.433571	-0.433587	0.000003	19.085619	288.097859	0.003204	0.000000	0.003204	12.3	48.2	61.9
185	-0.429376	-0.429392	0.000003	18.529511	292.150871	0.003843	0.000000	0.003843	10.7	44.1	56.2
186	-0.434907	-0.434923	0.000003	19.527944	284.953539	0.004143	0.000000	0.004143	11.6	50.1	63.1
187	-0.429214	-0.429230	0.000003	18.639500	291.340227	0.004434	0.000000	0.004434	11.3	47.7	60.5
188	-0.434522	-0.434538	0.000003	19.639500	284.171334	0.003842	0.000000	0.003842	11.6	48.1	61.0
189	-0.432404	-0.432420	0.000003	20.639097	277.349458	0.003351	0.000000	0.003351	11.0	44.3	56.6
190	-0.436766	-0.436781	0.000003	19.751305	283.391690	0.004780	0.000000	0.004780	10.9	53.6	66.0
191	-0.432535	-0.432551	0.000003	19.297062	286.586179	0.004804	0.000000	0.004804	12.2	50.3	63.9
192	-0.436592	-0.436608	0.000003	18.408639	293.046938	0.004104	0.000000	0.004104	12.5	50.4	64.3
193	-0.432774	-0.432791	0.000003	19.408639	285.794852	0.003805	0.000000	0.003805	11.2	48.7	61.5
194	-0.441776	-0.441792	0.000003	18.520223	292.219531	0.005070	0.000000	0.005070	11.5	45.7	58.5
195	-0.430426	-0.430442	0.000003	17.690522	298.486046	0.004339	0.000000	0.004339	12.1	49.3	62.7
196	-0.429821	-0.429837	0.000003	18.690522	290.965710	0.004231	0.000000	0.004231	11.5	45.6	58.4
197	-0.435086	-0.435102	0.000003	19.472346	285.344987	0.004233	0.000000	0.004233	11.3	46.1	58.7
198	-0.438091	-0.438107	0.000003	20.468979	278.487226	0.003482	0.000000	0.003482	11.6	44.2	57.2
199	-0.438471	-0.438487	0.000003	21.468979	271.929800	0.003605	0.000000	0.003604	10.2	42.7	54.1
200	-0.433322	-0.433340	0.000003	20.581268	277.735183	0.004603	0.000000	0.004603	10.2	42.3	53.8
201	-0.444525	-0.444543	0.000003	21.379875	272.501534	0.004334	0.000000	0.004334	10.8	44.7	56.9
202	-0.436094	-0.436111	0.000003	20.491471	278.336262	0.004007	0.000000	0.004007	11.4	48.3	61.0
203	-0.440414	-0.440431	0.000003	19.603026	284.426612	0.003712	0.000000	0.003712	11.1	47.2	59.7
204	-0.438133	-0.438150	0.000003	20.603002	277.590091	0.003322	0.000000	0.003322	11.0	47.1	59.5
205	-0.431715	-0.431732	0.000003	20.441975	278.668692	0.003475	0.000000	0.003475	11.5	47.6	60.5
206	-0.431122	-0.431139	0.000003	21.418842	272.251209	0.003813	0.000000	0.003813	11.4	45.7	58.8
207	-0.429504	-0.429521	0.000003	20.574205	277.782364	0.003952	0.000000	0.003952	10.2	41.9	53.3
208	-0.442146	-0.442163	0.000003	21.498356	271.741828	0.003722	0.000000	0.003721	9.8	42.9	53.9
209	-0.446239	-0.446256	0.000003	22.498356	265.494653	0.003895	0.000000	0.003895	10.1	44.7	56.1
210	-0.435920	-0.435937	0.000003	22.811329	263.598055	0.004829	0.000000	0.004829	10.3	43.4	54.9
211	-0.420613	-0.420631	0.000003	23.811328	257.715660	0.003950	0.000000	0.003950	11.4	49.5	62.3
212	-0.438367	-0.438384	0.000004	24.097592	256.079773	0.004074	0.000000	0.004074	11.6	48.1	61.1
213	-0.428064	-0.428082	0.000004	25.097592	250.524607	0.004470	0.000000	0.004470	11.0	50.1	62.4
214	-0.430016	-0.430033	0.000004	24.826033	252.009181	0.003788	0.000000	0.003788	12.0	50.6	64.0
215	-0.429729	-0.429746	0.000004	25.826033	246.627363	0.004972	0.000000	0.004972	12.4	48.9	62.8
216	-0.435080	-0.435098	0.000003	24.938041	251.394724	0.004603	0.000000	0.004603	10.2	41.1	52.5
217	-0.441990	-0.442007	0.000004	24.049595	256.352604	0.004305	0.000000	0.004305	10.5	46.4	58.3
218	-0.430704	-0.430722	0.000004	25.049595	250.785724	0.004658	0.000000	0.004658	14.0	69.9	85.4
219	-0.439430	-0.439447	0.000004	24.165981	255.692025	0.004927	0.000000	0.004927	13.3	55.1	69.8
220	-0.436445	-0.436463	0.000004	25.165981	250.153488	0.004316	0.000000	0.004316	11.2	44.1	56.6
221	-0.427943	-0.427961	0.000004	24.277535	255.062053	0.003279	0.000000	0.003279	10.9	45.1	57.4
222	-0.437479	-0.437497	0.000004	23.427424	259.942624	0.003838	0.000000	0.003838	10.7	42.4	54.4
223	-0.443961	-0.443979	0.000004	22.538978	265.246947	0.004214	0.000000	0.004214	9.9	40.7	51.9
224	-0.429498	-0.429516	0.000004	21.652156	270.761955	0.004369	0.000000	0.004369	9.9	41.5	52.6
225	-0.429683	-0.429701	0.000004	22.641464	264.624052	0.004481	0.000000	0.004481	10.0	42.9	54.1
226	-0.438847	-0.438865	0.000004	21.753020	270.123165	0.004210	0.000000	0.004209	11.0	44.6	56.8
227	-0.438126	-0.438144	0.000004	20.864939	275.853289	0.004128	0.000000	0.004128	10.8	43.9	56.0
228	-0.431164	-0.431182	0.000004	21.864824	269.418603	0.004980	0.000000	0.004980	14.5	61.1	77.0
229	-0.442321	-0.442339	0.000004	22.864824	263.276583	0.004109	0.000000	0.004109	10.6	43.0	54.9
230	-0.433272	-0.433290	0.000004	23.864770	257.408676	0.005550	0.000000	0.005550	10.6	41.8	53.7
231	-0.433470	-0.433488	0.000004	24.864769	251.796340	0.003795	0.000000	0.003795	10.5	43.0	54.8
232	-0.431322	-0.431341	0.000004	25.864762	246.423552	0.003638	0.000000	0.003638	10.1	43.9	55.2
233	-0.432733	-0.432752	0.000004	26.864605	241.276015	0.004101	0.000000	0.004101	10.7	44.1	56.1
234	-0.435483	-0.435501	0.000004	25.976343	245.838233	0.004837	0.000000	0.004837	11.0	44.3	56.5
235	-0.446048	-0.446066	0.000004	25.087897	250.577305	0.004448	0.000000	0.004448	10.7	44.1	56.0
236	-0.437184	-0.437203	0.000004	24.199452	255.502681	0.004027	0.000000	0.004027	11.7	674.0	686.9
237	-0.440374	-0.440393	0.000004	23.557535	259.183569	0.005193	0.000000	0.005193	10.1	45.3	56.7
238	-0.438318	-0.438336	0.000004	22.669090	264.456647	0.004107	0.000000	0.004107	10.2	45.3	56.7
239	-0.441494	-0.441513	0.000004	21.781215	269.945143	0.004166	0.000000	0.004166	10.2	45.8	57.3
240	-0.424371	-0.424390	0.000004	21.271554	273.199821	0.004546	0.000000	0.004546	10.8	40.7	52.8
241	-0.436772	-0.436791	0.000004	22.271459	266.886796	0.004344	0.000000	0.004344	10.6	41.8	53.6
242	-0.433253	-0.433271	0.000004	21.383019	272.481325	0.004250	0.000000	0.004251	10.5	41.5	53.2
243	-0.429456	-0.429474	0.000004	20.498418	278.289667	0.004338	0.000000	0.004338	10.4	41.0	52.7
244	-0.432263	-0.432282	0.000004	19.610465	284.374510	0.003436	0.000000	0.003436	10.5	41.4	53.2
245	-0.432388	-0.432407	0.000004	20.608618	277.552625	0.004581	0.000000	0.004581	10.5	44.1	55.9
