1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
31	-0.426128	-0.426128	0.000000	1.827956	1295.086977	0.000559	0.000000	0.000559	10.7	51.5	63.2
32	-0.428211	-0.428211	0.000000	1.774682	1298.116425	0.000298	0.000000	0.000298	9.8	52.6	63.4
33	-0.423849	-0.423849	0.000000	1.721426	1301.159008	0.000525	0.000000	0.000525	10.5	51.9	63.3
34	-0.426022	-0.426022	0.000000	1.668152	1304.216963	0.000522	0.000000	0.000522	10.7	57.0	68.6
35	-0.432696	-0.432696	0.000000	2.662091	1249.432636	0.000406	0.000000	0.000406	10.8	57.1	69.0
36	-0.429502	-0.429502	0.000000	3.658741	1198.933413	0.000353	0.000000	0.000353	9.9	52.1	62.9
37	-0.427244	-0.427244	0.000000	3.605467	1201.529266	0.000440	0.000000	0.000440	10.1	53.4	64.5
38	-0.426983	-0.426983	0.000000	3.552206	1204.135715	0.000306	0.000000	0.000306	10.8	53.9	65.7
39	-0.425015	-0.425015	0.000000	3.498932	1206.754169	0.000365	0.000000	0.000365	12.6	54.6	68.1
40	-0.421875	-0.421875	0.000000	3.445676	1209.383126	0.000352	0.000000	0.000352	12.7	59.9	73.5
41	-0.427769	-0.427769	0.000000	3.392402	1212.024476	0.000453	0.000000	0.000453	10.5	58.0	69.9
42	-0.428655	-0.428655	0.000000	3.339128	1214.677390	0.000498	0.000000	0.000498	11.2	50.0	62.2
43	-0.419900	-0.419900	0.000000	4.339119	1166.740987	0.000376	0.000000	0.000376	11.1	49.0	61.2
44	-0.432242	-0.432242	0.000000	4.285845	1169.199167	0.000673	0.000000	0.000673	11.0	46.1	58.0
45	-0.422118	-0.422118	0.000000	5.285747	1124.723165	0.000344	0.000000	0.000344	9.7	47.0	57.7
46	-0.429980	-0.429980	0.000000	5.232516	1127.005443	0.000615	0.000000	0.000615	11.4	54.2	66.7
47	-0.431042	-0.431042	0.000000	5.179384	1129.292766	0.000458	0.000000	0.000458	10.2	61.0	72.2
48	-0.425041	-0.425041	0.000000	5.126110	1131.595526	0.000317	0.000000	0.000317	12.5	59.0	72.6
49	-0.426544	-0.426544	0.000000	5.072835	1133.907696	0.000473	0.000000	0.000473	11.9	55.5	68.4
50	-0.430950	-0.430950	0.000000	5.075785	1133.779439	0.000346	0.000000	0.000346	11.2	62.7	74.9
51	-0.423238	-0.423238	0.000000	5.022813	1136.087356	0.000321	0.000000	0.000321	11.6	66.1	79.0
52	-0.426674	-0.426674	0.000000	4.969563	1138.416884	0.000363	0.000000	0.000363	11.0	62.1	74.3
53	-0.431436	-0.431436	0.000000	4.916505	1140.747499	0.000300	0.000000	0.000300	13.3	55.8	70.2
54	-0.431238	-0.431238	0.000000	4.946316	1139.436866	0.000527	0.000000	0.000527	9.8	55.8	66.5
55	-0.423537	-0.423537	0.000000	4.893064	1141.780214	0.000477	0.000000	0.000477	9.8	55.6	66.5
56	-0.424405	-0.424406	0.000000	5.893064	1099.323907	0.000449	0.000000	0.000449	10.7	58.7	70.3
57	-0.431628	-0.431628	0.000000	6.893023	1059.913379	0.000413	0.000000	0.000413	11.9	65.8	78.6
58	-0.428160	-0.428160	0.000000	6.981528	1056.560895	0.000269	0.000000	0.000269	14.3	66.8	82.1
59	-0.423738	-0.423738	0.000000	6.928256	1058.576262	0.000350	0.000000	0.000350	13.8	59.1	73.9
60	-0.425963	-0.425963	0.000000	6.876557	1060.539466	0.000390	0.000000	0.000390	12.4	69.1	82.6
61	-0.430795	-0.430795	0.000000	6.823283	1062.570116	0.000403	0.000000	0.000403	14.7	57.1	73.3
62	-0.427932	-0.427932	0.000000	7.820740	1025.795628	0.000521	0.000000	0.000521	13.3	54.2	68.4
63	-0.426064	-0.426064	0.000000	8.820740	991.396897	0.000413	0.000000	0.000413	11.1	50.7	62.8
64	-0.426908	-0.426909	0.000000	9.820740	959.230345	0.000372	0.000000	0.000372	10.5	48.0	59.4
65	-0.425880	-0.425880	0.000000	10.740723	931.427707	0.000494	0.000000	0.000494	10.7	50.1	61.7
66	-0.429953	-0.429953	0.000000	10.689559	932.931516	0.000669	0.000000	0.000669	9.6	50.9	61.3
67	-0.426003	-0.426003	0.000000	11.689559	904.392388	0.000554	0.000000	0.000554	11.3	54.3	66.6
68	-0.428542	-0.428543	0.000000	12.689559	877.547502	0.000459	0.000000	0.000459	10.8	53.6	65.4
69	-0.433291	-0.433291	0.000000	13.689559	852.250337	0.000581	0.000000	0.000581	10.4	45.5	56.8
70	-0.438524	-0.438524	0.000000	13.636285	853.561186	0.000556	0.000000	0.000556	9.4	46.7	57.0
71	-0.431142	-0.431143	0.000000	14.636285	829.609161	0.000348	0.000000	0.000348	11.8	48.7	61.6
72	-0.427680	-0.427680	0.000000	14.583011	830.851236	0.000285	0.000000	0.000285	10.0	46.8	57.7
73	-0.435985	-0.435985	0.000000	14.530091	832.088731	0.000448	0.000000	0.000448	8.8	42.2	52.0
74	-0.430644	-0.430644	0.000000	14.476817	833.338247	0.000455	0.000000	0.000455	9.3	45.2	55.4
75	-0.430450	-0.430450	0.000000	15.476817	810.492552	0.000837	0.000000	0.000837	11.7	53.5	66.2
76	-0.426991	-0.426991	0.000000	16.476817	788.866047	0.000336	0.000000	0.000336	11.8	57.3	70.1
77	-0.431525	-0.431525	0.000000	17.476801	768.364006	0.000326	0.000000	0.000326	12.8	53.2	67.1
78	-0.426403	-0.426403	0.000000	17.423658	769.426698	0.000467	0.000000	0.000467	10.6	48.1	59.7
79	-0.423364	-0.423364	0.000000	17.500477	767.891481	0.000302	0.000000	0.000302	10.7	48.0	59.6
80	-0.427181	-0.427181	0.000000	17.447203	768.955506	0.000532	0.000000	0.000532	10.0	46.7	57.6
81	-0.430033	-0.430033	0.000000	17.394417	770.012694	0.000353	0.000000	0.000353	9.7	45.0	55.7
82	-0.429817	-0.429817	0.000000	18.394417	750.466465	0.000361	0.000000	0.000361	9.5	47.6	58.0
83	-0.427071	-0.427071	0.000000	18.341144	751.482684	0.000397	0.000000	0.000397	10.5	53.6	65.1
84	-0.429153	-0.429153	0.000000	18.287870	752.501691	0.000216	0.000000	0.000216	9.9	46.8	57.7
85	-0.437820	-0.437820	0.000000	18.234600	753.523395	0.000340	0.000000	0.000340	9.7	47.4	58.0
86	-0.427719	-0.427719	0.000000	18.181325	754.547946	0.000622	0.000000	0.000622	10.3	47.1	58.4
87	-0.432117	-0.432117	0.000000	18.618201	746.227442	0.000265	0.000000	0.000265	9.3	47.1	57.3
88	-0.433129	-0.433129	0.000000	18.576331	747.016906	0.000488	0.000000	0.000488	9.8	65.8	76.5
89	-0.422444	-0.422444	0.000000	18.523057	748.023830	0.000406	0.000000	0.000406	10.6	46.2	57.7
90	-0.434231	-0.434231	0.000000	19.523057	729.564615	0.000449	0.000000	0.000449	9.5	66.0	76.4
91	-0.426371	-0.426371	0.000000	19.471270	730.498162	0.000324	0.000000	0.000324	12.5	78.5	92.2
92	-0.431329	-0.431329	0.000000	19.454652	730.798237	0.000366	0.000000	0.000366	12.1	67.5	80.7
93	-0.434469	-0.434469	0.000000	19.401382	731.761821	0.000484	0.000000	0.000484	10.1	51.6	62.5
94	-0.431487	-0.431487	0.000000	19.348418	732.722379	0.000442	0.000000	0.000442	10.4	48.6	59.9
95	-0.430875	-0.430875	0.000000	20.324967	715.407429	0.000457	0.000000	0.000457	11.0	44.5	56.4
96	-0.427382	-0.427382	0.000000	20.271693	716.330889	0.000244	0.000000	0.000244	9.9	46.8	57.6
97	-0.428528	-0.428528	0.000000	20.331833	715.288599	0.000255	0.000000	0.000255	10.1	49.8	60.8
98	-0.430209	-0.430209	0.000000	20.402447	714.068628	0.000448	0.000000	0.000448	11.3	47.6	59.9
99	-0.432788	-0.432789	0.000000	21.179975	700.905793	0.000463	0.000000	0.000463	10.3	50.1	61.3
100	-0.432771	-0.432771	0.000000	21.236195	699.972820	0.000380	0.000000	0.000380	10.4	45.9	57.3
101	-0.426770	-0.426770	0.000000	22.236116	683.784558	0.000583	0.000000	0.000583	9.9	46.2	57.0
102	-0.425659	-0.425659	0.000000	23.236116	668.326950	0.000473	0.000000	0.000473	10.2	47.9	59.0
103	-0.426789	-0.426789	0.000000	24.236116	653.552761	0.000468	0.000000	0.000468	9.6	49.7	60.3
104	-0.433397	-0.433397	0.000000	25.236116	639.417647	0.000276	0.000000	0.000276	10.4	47.8	59.1
105	-0.432372	-0.432373	0.000000	25.182842	640.155246	0.000676	0.000000	0.000676	9.7	51.8	62.6
106	-0.429226	-0.429226	0.000000	25.596528	634.471921	0.000415	0.000000	0.000415	11.1	72.6	84.7
107	-0.428280	-0.428280	0.000000	26.596528	621.141707	0.000345	0.000000	0.000345	12.4	76.1	89.7
108	-0.427792	-0.427792	0.000000	27.596509	608.360332	0.000323	0.000000	0.000323	11.2	61.5	73.7
109	-0.425210	-0.425210	0.000000	27.544058	609.017664	0.000428	0.000000	0.000428	10.2	51.8	63.1
110	-0.425099	-0.425099	0.000000	27.490783	609.686759	0.000496	0.000000	0.000496	9.6	47.6	58.1
111	-0.430908	-0.430908	0.000000	28.490780	597.367607	0.000348	0.000000	0.000348	10.4	47.6	58.8
112	-0.430076	-0.430076	0.000000	28.437511	598.011266	0.000500	0.000000	0.000500	9.9	51.2	61.9
113	-0.432621	-0.432621	0.000000	28.391680	598.566162	0.000399	0.000000	0.000399	11.4	52.7	65.2
114	-0.431262	-0.431262	0.000000	28.338406	599.212477	0.000400	0.000000	0.000400	9.9	47.4	58.2
115	-0.433766	-0.433766	0.000000	28.285132	599.860188	0.000362	0.000000	0.000362	9.8	49.2	59.9
116	-0.424864	-0.424864	0.000000	28.272914	600.008933	0.000277	0.000000	0.000277	11.0	50.4	62.3
117	-0.437104	-0.437104	0.000000	28.220762	600.644682	0.000296	0.000000	0.000296	10.3	52.4	63.7
118	-0.434582	-0.434582	0.000000	28.167558	601.294635	0.000349	0.000000	0.000349	9.2	44.7	54.9
119	-0.428967	-0.428967	0.000000	28.114849	601.939926	0.000346	0.000000	0.000346	9.3	43.9	54.1
120	-0.424742	-0.424742	0.000000	28.061647	602.592665	0.000667	0.000000	0.000667	11.1	49.7	61.8
121	-0.433276	-0.433276	0.000000	29.059366	590.582559	0.000336	0.000000	0.000336	9.7	44.8	55.5
122	-0.430381	-0.430381	0.000000	30.059366	579.015973	0.000276	0.000000	0.000276	9.9	51.5	62.3
123	-0.428843	-0.428844	0.000000	30.009571	579.581207	0.000354	0.000000	0.000354	10.3	51.0	62.3
124	-0.423593	-0.423593	0.000000	29.956300	580.187119	0.000275	0.000000	0.000275	11.2	48.7	62.2
125	-0.428562	-0.428562	0.000000	29.911459	580.698119	0.000591	0.000000	0.000591	9.9	49.6	60.6
126	-0.435879	-0.435879	0.000000	29.858185	581.306403	0.000490	0.000000	0.000490	10.2	48.4	59.7
127	-0.427080	-0.427080	0.000000	30.858185	570.096863	0.000430	0.000000	0.000430	10.8	48.0	59.9
128	-0.429393	-0.429393	0.000000	30.804917	570.683064	0.000454	0.000000	0.000454	10.2	55.7	66.9
129	-0.428925	-0.428925	0.000000	30.751643	571.270536	0.000402	0.000000	0.000402	10.4	46.3	57.9
130	-0.427685	-0.427685	0.000000	31.751591	560.441645	0.000349	0.000000	0.000349	10.1	48.2	59.2
131	-0.428247	-0.428247	0.000000	31.698317	561.008211	0.000450	0.000000	0.000450	11.0	51.9	63.9
132	-0.432299	-0.432299	0.000000	31.645049	561.575855	0.000475	0.000000	0.000475	11.4	54.7	67.1
133	-0.433519	-0.433519	0.000000	31.591775	562.144718	0.000560	0.000000	0.000560	10.7	54.4	66.6
134	-0.430212	-0.430212	0.000000	32.591775	551.655334	0.000438	0.000000	0.000438	12.7	55.2	68.8
135	-0.425267	-0.425267	0.000000	32.538501	552.204266	0.000426	0.000000	0.000426	12.4	50.1	63.5
136	-0.429400	-0.429400	0.000000	33.538500	542.079235	0.000289	0.000000	0.000289	10.3	49.0	60.2
137	-0.426771	-0.426771	0.000000	33.485226	542.609266	0.000360	0.000000	0.000360	9.9	47.7	58.6
138	-0.425164	-0.425165	0.000000	33.431952	543.140333	0.000409	0.000000	0.000409	10.5	46.6	58.0
139	-0.433054	-0.433054	0.000000	33.378697	543.672253	0.000295	0.000000	0.000295	9.7	45.8	56.5
140	-0.442493	-0.442493	0.000000	33.325423	544.205405	0.000426	0.000000	0.000426	9.4	47.4	57.8
141	-0.429402	-0.429403	0.000000	33.275342	544.707554	0.000418	0.000000	0.000418	9.6	45.7	56.2
142	-0.433296	-0.433297	0.000000	33.222068	545.242739	0.000331	0.000000	0.000331	9.2	48.9	59.0
143	-0.428689	-0.428689	0.000000	33.168919	545.777713	0.000489	0.000000	0.000489	10.1	46.1	57.1
144	-0.424869	-0.424869	0.000000	34.005868	537.473357	0.000453	0.000000	0.000453	9.5	45.0	55.4
145	-0.428999	-0.429000	0.000000	35.005483	527.880254	0.000294	0.000000	0.000294	11.9	45.7	58.7
146	-0.433093	-0.433094	0.000000	34.952209	528.382868	0.000474	0.000000	0.000474	10.1	50.8	61.9
147	-0.432413	-0.432413	0.000000	34.898935	528.886440	0.000373	0.000000	0.000373	10.8	52.5	64.7
148	-0.433556	-0.433556	0.000000	35.375310	524.417316	0.000535	0.000000	0.000535	9.9	58.3	69.2
149	-0.428937	-0.428938	0.000000	35.322036	524.913355	0.000322	0.000000	0.000322	10.9	70.5	82.5
150	-0.430184	-0.430184	0.000000	35.268767	525.410280	0.000483	0.000000	0.000483	10.7	70.4	82.2
151	-0.428939	-0.428939	0.000000	35.215493	525.908200	0.000335	0.000000	0.000335	12.4	67.7	81.3
152	-0.439138	-0.439138	0.000000	35.162314	526.406166	0.000335	0.000000	0.000335	13.0	71.0	85.2
153	-0.438731	-0.438731	0.000000	35.109040	526.905976	0.000321	0.000000	0.000321	10.8	50.0	61.8
154	-0.429580	-0.429581	0.000000	35.055846	527.405984	0.000390	0.000000	0.000390	9.5	46.4	56.8
155	-0.429346	-0.429346	0.000000	35.002572	527.907696	0.000503	0.000000	0.000503	9.1	43.6	53.5
156	-0.424642	-0.424643	0.000000	34.949298	528.410362	0.000334	0.000000	0.000334	9.3	45.1	55.3
157	-0.431744	-0.431744	0.000000	34.896024	528.913985	0.000312	0.000000	0.000312	9.3	45.6	55.9
158	-0.435979	-0.435979	0.000000	34.853819	529.313643	0.000423	0.000000	0.000423	9.7	44.7	55.3
159	-0.427473	-0.427473	0.000000	34.800545	529.818992	0.000386	0.000000	0.000386	10.6	46.8	58.3
160	-0.433762	-0.433762	0.000000	34.747272	530.325295	0.000385	0.000000	0.000385	9.6	44.5	55.0
161	-0.425252	-0.425252	0.000000	34.693998	530.832579	0.000405	0.000000	0.000405	9.6	46.1	56.7
162	-0.428800	-0.428800	0.000000	34.640724	531.340832	0.000388	0.000000	0.000387	9.5	43.6	54.1
163	-0.429225	-0.429225	0.000000	34.587463	531.849933	0.000330	0.000000	0.000330	9.5	45.1	55.6
164	-0.427900	-0.427900	0.000000	34.534189	532.360138	0.000390	0.000000	0.000390	9.4	44.6	55.0
165	-0.425708	-0.425708	0.000000	34.480915	532.871324	0.000446	0.000000	0.000446	9.7	47.1	57.7
166	-0.434708	-0.434708	0.000000	34.439633	533.268118	0.000296	0.000000	0.000296	9.5	54.1	64.6
167	-0.433751	-0.433751	0.000000	34.386359	533.781050	0.000338	0.000000	0.000338	10.6	73.0	84.6
168	-0.435085	-0.435085	0.000000	34.333085	534.294968	0.000348	0.000000	0.000348	11.9	47.7	60.9
169	-0.429855	-0.429855	0.000000	34.279810	534.809878	0.000504	0.000000	0.000504	10.1	689.1	700.1
170	-0.427125	-0.427125	0.000000	34.336834	534.258766	0.000300	0.000000	0.000299	12.1	60.9	73.9
171	-0.427797	-0.427797	0.000000	34.283569	534.773513	0.000557	0.000000	0.000557	10.5	47.0	58.5
172	-0.432018	-0.432018	0.000000	34.230296	535.289343	0.000400	0.000000	0.000400	10.0	48.0	58.9
173	-0.426927	-0.426927	0.000000	34.179805	535.779145	0.000433	0.000000	0.000433	10.2	50.1	61.2
174	-0.437564	-0.437565	0.000000	34.126531	536.296921	0.000528	0.000000	0.000528	10.7	47.9	59.5
175	-0.429634	-0.429634	0.000000	34.073257	536.815696	0.000308	0.000000	0.000308	8.8	49.3	59.1
176	-0.431777	-0.431777	0.000000	34.019983	537.335478	0.000506	0.000000	0.000506	10.3	47.7	58.9
177	-0.431386	-0.431386	0.000000	33.966708	537.856268	0.000511	0.000000	0.000511	9.7	46.2	56.8
178	-0.430827	-0.430827	0.000000	33.913434	538.378069	0.000553	0.000000	0.000553	10.4	60.0	71.4
179	-0.437600	-0.437600	0.000000	33.862976	538.873219	0.000583	0.000000	0.000583	11.1	57.7	69.9
180	-0.431805	-0.431805	0.000000	33.809702	539.396996	0.000560	0.000000	0.000560	9.9	58.4	69.3
181	-0.431626	-0.431626	0.000000	33.767483	539.812801	0.000663	0.000000	0.000663	12.8	86.2	100.1
182	-0.438829	-0.438829	0.000000	34.767483	530.133095	0.000432	0.000000	0.000432	13.4	62.2	76.7
183	-0.430861	-0.430861	0.000000	35.767278	520.796302	0.000387	0.000000	0.000387	10.4	59.1	71.1
184	-0.433654	-0.433654	0.000000	35.714004	521.285511	0.000443	0.000000	0.000443	13.6	64.1	78.8
185	-0.435012	-0.435012	0.000000	35.660730	521.775639	0.000578	0.000000	0.000578	10.8	61.9	73.7
186	-0.431791	-0.431791	0.000000	35.607463	522.266622	0.000616	0.000000	0.000616	11.4	65.0	77.5
187	-0.432223	-0.432223	0.000000	35.554189	522.758598	0.000752	0.000000	0.000752	15.7	51.7	68.4
188	-0.434477	-0.434477	0.000000	35.500915	523.251502	0.000562	0.000000	0.000562	9.7	47.4	58.0
189	-0.436873	-0.436873	0.000000	35.447641	523.745337	0.000427	0.000000	0.000427	10.1	50.3	61.4
190	-0.433771	-0.433771	0.000000	35.394367	524.240105	0.000606	0.000000	0.000606	10.1	50.4	61.5
191	-0.432197	-0.432197	0.000000	35.341092	524.735808	0.000466	0.000000	0.000466	10.0	46.7	57.6
192	-0.433309	-0.433309	0.000000	35.287818	525.232450	0.000501	0.000000	0.000501	9.9	51.7	62.6
193	-0.436348	-0.436349	0.000000	35.234544	525.730032	0.000402	0.000000	0.000402	9.7	50.9	61.7
194	-0.430883	-0.430883	0.000000	35.181270	526.228558	0.000434	0.000000	0.000434	10.1	48.5	59.6
195	-0.442990	-0.442990	0.000000	35.127996	526.728031	0.000471	0.000000	0.000471	10.1	45.6	56.7
196	-0.430684	-0.430684	0.000000	35.074723	527.228434	0.000450	0.000000	0.000450	9.3	44.8	55.1
197	-0.429094	-0.429094	0.000000	35.021449	527.729807	0.000423	0.000000	0.000423	9.8	43.7	54.4
198	-0.431831	-0.431831	0.000000	34.968175	528.232135	0.000595	0.000000	0.000595	9.6	46.3	56.9
199	-0.429814	-0.429814	0.000000	34.914901	528.735420	0.000566	0.000000	0.000566	10.2	44.1	55.3
200	-0.436777	-0.436777	0.000000	34.861661	529.239338	0.000570	0.000000	0.000570	9.9	43.4	54.3
201	-0.430572	-0.430572	0.000000	34.808387	529.744545	0.000470	0.000000	0.000470	10.8	48.5	60.3
202	-0.438131	-0.438131	0.000000	34.755113	530.250717	0.000665	0.000000	0.000665	9.9	46.2	57.1
203	-0.434796	-0.434796	0.000000	34.701839	530.757858	0.000492	0.000000	0.000492	9.3	47.6	57.8
204	-0.438482	-0.438482	0.000000	34.648565	531.265970	0.000403	0.000000	0.000403	9.2	50.1	60.3
205	-0.434782	-0.434782	0.000000	34.595290	531.775056	0.000484	0.000000	0.000484	9.8	53.4	64.1
206	-0.436286	-0.436286	0.000000	34.542018	532.285097	0.000468	0.000000	0.000468	10.4	54.8	66.2
207	-0.435077	-0.435077	0.000000	34.488744	532.796138	0.000336	0.000000	0.000336	10.6	50.8	62.3
208	-0.437801	-0.437801	0.000000	34.435470	533.308162	0.000466	0.000000	0.000466	9.8	46.4	57.1
209	-0.430960	-0.430960	0.000000	34.382196	533.821170	0.000359	0.000000	0.000359	10.0	48.3	59.4
210	-0.438297	-0.438297	0.000000	34.328922	534.335167	0.000339	0.000000	0.000339	10.0	45.1	56.0
211	-0.439859	-0.439859	0.000000	34.275648	534.850155	0.000615	0.000000	0.000615	10.1	47.6	58.7
212	-0.430998	-0.430998	0.000000	34.222373	535.366136	0.000513	0.000000	0.000513	9.4	45.7	56.0
213	-0.440524	-0.440524	0.000000	34.169099	535.883114	0.000595	0.000000	0.000595	9.2	44.7	54.8
214	-0.434135	-0.434135	0.000000	34.115825	536.401091	0.000492	0.000000	0.000492	9.5	43.1	53.6
215	-0.435161	-0.435161	0.000000	34.062551	536.920070	0.000434	0.000000	0.000434	10.1	44.5	55.6
216	-0.431623	-0.431623	0.000000	34.009277	537.440055	0.000571	0.000000	0.000571	10.3	45.2	56.5
217	-0.435820	-0.435820	0.000000	33.956002	537.961048	0.000460	0.000000	0.000460	9.1	47.0	57.0
218	-0.435988	-0.435988	0.000000	33.902728	538.483052	0.000555	0.000000	0.000555	9.6	46.7	57.2
219	-0.438375	-0.438375	0.000000	33.849454	539.006070	0.000513	0.000000	0.000513	10.1	46.3	57.3
220	-0.438205	-0.438206	0.000000	33.796180	539.530104	0.000567	0.000000	0.000567	9.6	45.6	56.1
221	-0.436178	-0.436178	0.000000	33.754145	539.944302	0.000312	0.000000	0.000312	9.4	44.0	54.4
222	-0.429163	-0.429163	0.000000	33.700871	540.470163	0.000587	0.000000	0.000587	9.1	43.6	53.6
223	-0.439255	-0.439255	0.000000	33.647597	540.997050	0.000463	0.000000	0.000463	11.1	43.8	55.8
224	-0.431293	-0.431294	0.000000	33.594323	541.524965	0.000519	0.000000	0.000519	10.1	45.3	56.3
225	-0.435923	-0.435924	0.000000	33.541048	542.053912	0.000562	0.000000	0.000562	9.5	48.5	58.8
226	-0.440649	-0.440650	0.000000	33.487774	542.583893	0.000541	0.000000	0.000541	10.4	53.5	64.9
227	-0.439123	-0.439123	0.000000	33.434500	543.114911	0.000408	0.000000	0.000408	9.7	49.0	59.7
228	-0.431512	-0.431512	0.000000	33.381226	543.646970	0.000503	0.000000	0.000503	11.3	48.6	60.9
229	-0.442055	-0.442055	0.000000	33.327952	544.180072	0.000613	0.000000	0.000613	9.5	44.2	54.6
230	-0.437500	-0.437500	0.000000	33.274677	544.714221	0.000497	0.000000	0.000497	10.2	46.6	57.7
231	-0.432226	-0.432227	0.000000	33.221403	545.249419	0.000498	0.000000	0.000498	9.9	46.6	57.5
232	-0.437350	-0.437350	0.000000	33.168129	545.785670	0.000514	0.000000	0.000514	10.2	49.1	60.2
233	-0.439563	-0.439563	0.000000	33.114855	546.322977	0.000479	0.000000	0.000478	10.1	56.5	67.6
234	-0.438100	-0.438100	0.000000	33.061581	546.861343	0.000519	0.000000	0.000519	10.2	47.5	58.6
235	-0.440610	-0.440611	0.000000	33.008306	547.400771	0.000526	0.000000	0.000526	10.2	48.4	59.4
236	-0.439362	-0.439362	0.000000	32.955032	547.941265	0.000685	0.000000	0.000685	9.6	48.9	59.5
237	-0.439432	-0.439433	0.000000	32.901758	548.482826	0.000562	0.000000	0.000562	9.5	47.7	58.4
238	-0.430709	-0.430709	0.000000	32.848484	549.025459	0.000514	0.000000	0.000514	9.9	48.0	58.9
239	-0.436752	-0.436753	0.000000	32.795210	549.569167	0.000606	0.000000	0.000606	10.0	48.1	59.1
240	-0.428152	-0.428153	0.000000	32.741936	550.113952	0.000431	0.000000	0.000431	10.1	65.0	76.1
241	-0.431233	-0.431234	0.000000	32.688661	550.659820	0.000666	0.000000	0.000666	17.5	53.9	72.6
242	-0.440142	-0.440143	0.000000	32.635387	551.206771	0.000510	0.000000	0.000510	10.2	52.4	63.5
243	-0.433308	-0.433309	0.000000	32.582150	551.754433	0.000543	0.000000	0.000543	9.6	51.6	62.7
244	-0.435396	-0.435396	0.000000	32.528876	552.303562	0.000620	0.000000	0.000620	9.5	46.8	57.3
