1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.982025	0.000000	21.734927	0.018356	56.8
1	-1.007724	0.000000	21.734927	0.017935	6.4
2	-0.997800	0.000000	21.734927	0.011178	6.6
3	-1.003354	0.000000	21.734927	0.007977	6.1
4	-1.010727	0.000000	21.734927	0.008078	6.6
5	-1.003279	0.000000	21.734927	0.008632	6.2
6	-1.013926	0.000000	21.734927	0.006587	6.0
7	-1.009212	0.000000	21.734927	0.007632	6.2
8	-1.010704	0.000000	21.734927	0.005442	6.2
9	-1.017224	0.000000	21.734927	0.006969	5.9
10	-1.019770	0.000000	21.734927	0.006664	6.2
11	-1.012052	0.000000	21.734927	0.007787	5.9
12	-1.017494	0.000000	21.734927	0.009168	6.2
13	-1.011993	0.000000	21.734927	0.009043	6.2
14	-1.017926	0.000000	21.734927	0.011412	5.9
15	-1.016579	0.000000	21.734927	0.013939	5.7
16	-1.016005	0.000000	21.734927	0.014990	6.0
17	-1.028959	0.000000	21.734927	0.013541	5.7
18	-1.030551	0.000000	21.734927	0.014179	5.8
19	-1.035745	0.000000	21.734927	0.010020	6.0
20	-1.036020	0.000000	21.734927	0.009974	5.9
21	-1.038875	0.000000	21.734927	0.009556	6.2
22	-1.042471	0.000000	21.734927	0.007349	6.2
23	-1.043993	0.000000	21.734927	0.008530	6.2
24	-1.048405	0.000000	21.734927	0.009779	5.9
25	-1.044657	0.000000	21.734927	0.010762	6.4
26	-1.049889	0.000000	21.734927	0.011694	6.4
27	-1.053786	0.000000	21.734927	0.013539	6.4
28	-1.060211	0.000000	21.734927	0.014210	6.1
29	-1.063332	0.000000	21.734927	0.014034	6.1
30	-1.064956	0.000000	21.734927	0.016305	6.3
31	-1.075131	0.000000	21.734927	0.016090	6.5
32	-1.076705	0.000000	21.734927	0.015893	7.5
33	-1.079892	0.000000	21.734927	0.016188	6.4
34	-1.089841	0.000000	21.734927	0.016533	6.3
35	-1.082859	0.000000	21.734927	0.014708	6.5
36	-1.088242	0.000000	21.734927	0.010301	6.0
37	-1.098154	0.000000	21.734927	0.007644	6.0
38	-1.098033	0.000000	21.734927	0.006286	5.9
39	-1.104758	0.000000	21.734927	0.005269	6.0
40	-1.095204	0.000000	21.734927	0.004989	6.3
41	-1.104181	0.000000	21.734927	0.005418	6.2
42	-1.096014	0.000000	21.734927	0.004053	6.2
43	-1.097233	0.000000	21.734927	0.004285	6.0
44	-1.103367	0.000000	21.734927	0.005157	6.0
45	-1.102425	0.000000	21.734927	0.004230	6.2
46	-1.109644	0.000000	21.734927	0.002943	6.0
47	-1.102309	0.000000	21.734927	0.003867	6.0
48	-1.102630	0.000000	21.734927	0.003844	6.0
49	-1.104018	1.000000	20.746976	0.003047	5.9
50	-1.105850	0.979663	20.766173	0.002959	6.2
51	-1.101813	0.959325	20.785406	0.002306	6.2
52	-1.099958	0.938987	20.804674	0.002613	6.5
53	-1.100462	0.918648	20.823979	0.003173	6.2
54	-1.108409	0.899554	20.842136	0.002366	5.9
55	-1.104460	0.879216	20.861510	0.001813	6.0
56	-1.106172	0.858878	20.880920	0.002634	6.0
57	-1.099820	0.838540	20.900366	0.003472	6.0
58	-1.099290	1.838540	19.985230	0.002210	6.1
59	-1.103059	1.818203	20.003042	0.002457	6.1
60	-1.101353	1.797864	20.020887	0.002787	6.0
61	-1.102434	1.777528	20.038763	0.002840	6.1
62	-1.098607	2.765406	19.205793	0.002108	6.2
63	-1.101173	3.393021	18.711642	0.001986	6.3
64	-1.109820	3.372683	18.727256	0.002369	6.6
65	-1.099039	3.358211	18.738382	0.002294	6.0
66	-1.094976	4.022299	18.241069	0.002820	6.2
67	-1.105255	5.022299	17.540090	0.001741	6.0
68	-1.107296	6.019308	16.892863	0.002357	6.3
69	-1.106293	5.998974	16.905586	0.002284	6.2
70	-1.106358	6.998904	16.301834	0.002213	6.0
71	-1.105315	7.103180	16.241346	0.001744	6.1
72	-1.098304	7.109568	16.237655	0.002040	5.6
73	-1.111024	7.089231	16.249412	0.002741	5.8
74	-1.103606	8.087411	15.691788	0.002348	5.9
75	-1.101814	8.067073	15.702767	0.001850	6.2
76	-1.104242	8.195362	15.633767	0.001503	6.0
77	-1.110219	8.175062	15.644644	0.004074	5.8
78	-1.105454	9.142357	15.142594	0.003465	5.8
79	-1.109682	10.142357	14.656356	0.003263	5.9
80	-1.106546	11.142357	14.200373	0.001692	5.8
81	-1.108317	11.345408	14.111229	0.001614	6.2
82	-1.102825	11.325070	14.120108	0.001872	5.9
83	-1.098815	11.304732	14.128997	0.002739	6.4
84	-1.109610	12.040392	13.814408	0.002503	5.9
85	-1.095695	13.040392	13.408584	0.001919	6.2
86	-1.104817	13.020054	13.416600	0.001695	5.6
87	-1.109668	13.633311	13.179031	0.001761	5.7
88	-1.093746	13.612973	13.186775	0.001103	5.8
89	-1.102563	13.917475	13.071778	0.002109	6.1
90	-1.106945	13.897579	13.079230	0.001797	6.0
91	-1.104492	14.883669	12.719810	0.002914	6.1
92	-1.105797	14.866963	12.725735	0.002102	6.2
93	-1.104214	15.866962	12.380556	0.002035	5.9
94	-1.100804	15.876187	12.377459	0.002350	5.9
95	-1.106583	16.846521	12.060117	0.001588	5.9
96	-1.104441	16.846783	12.060034	0.001843	6.1
97	-1.106680	16.826447	12.066517	0.001644	5.8
98	-1.102987	17.712783	11.790252	0.002917	6.3
99	-1.103269	18.628050	11.517939	0.001113	5.9
100	-1.102402	18.607712	11.523854	0.001694	5.9
101	-1.106834	18.906360	11.437612	0.001312	5.7
102	-1.107339	18.886444	11.443323	0.001559	6.1
103	-1.104131	18.872259	11.447394	0.002107	5.9
104	-1.102668	19.871604	11.167496	0.002453	5.8
105	-1.105618	19.851266	11.173056	0.003353	5.9
106	-1.096742	20.851266	10.906085	0.001725	6.2
107	-1.108375	21.212087	10.812862	0.002382	5.9
108	-1.099913	21.191751	10.818074	0.001949	5.8
109	-1.099224	21.171423	10.823288	0.002122	5.9
