1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.232320	0.000000	145.900444	0.001404	238.7
1	-0.226513	0.000000	145.900444	0.001664	17.5
2	-0.221308	0.000000	145.900444	0.001584	17.1
3	-0.227135	0.000000	145.900444	0.001625	10.1
4	-0.224664	0.000000	145.900444	0.001433	5.0
5	-0.223338	0.000000	145.900444	0.000846	8.1
6	-0.225937	0.000000	145.900444	0.001555	5.3
7	-0.221773	0.000000	145.900444	0.001424	5.9
8	-0.220891	0.131030	144.995736	0.001976	18.4
9	-0.221648	1.131015	138.444139	0.002043	15.3
10	-0.224529	2.092338	132.680775	0.002450	18.2
11	-0.224874	3.092338	127.173598	0.002436	23.2
12	-0.228819	2.698194	129.288725	0.002140	28.7
13	-0.226909	2.304050	131.475400	0.001663	18.1
14	-0.221617	1.909906	133.737315	0.002241	22.4
15	-0.222002	1.515762	136.078420	0.002392	20.5
16	-0.223033	1.121618	138.502949	0.002137	8.7
17	-0.229582	0.727474	141.015441	0.003189	6.7
18	-0.231218	0.333330	143.620773	0.003281	4.9
19	-0.229501	0.000000	145.900444	0.004676	6.6
20	-0.231792	1.000000	139.268606	0.004561	6.1
21	-0.231213	2.000000	133.213449	0.003792	6.2
22	-0.229410	3.000000	127.662889	0.001556	6.4
23	-0.231424	2.606028	129.793517	0.002309	5.0
24	-0.231053	2.212560	131.993601	0.003203	7.0
25	-0.221351	3.212560	126.542149	0.002295	4.0
26	-0.225955	4.212560	121.523137	0.001183	5.9
27	-0.228397	5.212559	116.887073	0.001749	5.7
28	-0.228102	5.613532	115.125994	0.001918	5.8
29	-0.222221	6.613532	110.956806	0.001190	6.6
30	-0.223359	7.613523	107.079067	0.000944	50.7
31	-0.240189	7.980446	105.723332	0.001281	78.2
32	-0.233976	7.596173	107.144034	0.001506	13.0
33	-0.225850	7.202031	108.641444	0.003250	20.3
34	-0.237922	8.202031	104.921105	0.000956	26.4
35	-0.228474	9.202030	101.447133	0.002255	22.2
36	-0.225523	8.807899	102.788505	0.001766	7.3
37	-0.229913	9.807899	99.452072	0.001832	8.5
38	-0.229444	9.413754	100.740911	0.001602	6.0
39	-0.233212	10.413754	97.534006	0.001613	5.9
40	-0.227706	10.019616	98.773283	0.001455	5.9
41	-0.227710	10.489747	97.298634	0.001588	7.4
42	-0.233380	10.095605	98.531909	0.001661	7.5
43	-0.230449	9.920748	99.089107	0.002106	4.5
44	-0.230314	10.920748	95.984885	0.001449	7.4
45	-0.229222	11.920748	93.069250	0.001484	6.7
46	-0.231000	12.920748	90.325523	0.000542	5.2
47	-0.221491	12.841347	90.537451	0.000652	14.6
48	-0.230711	12.514604	91.420126	0.000911	25.4
49	-0.226219	12.133482	92.471697	0.001253	9.3
50	-0.229343	12.661812	91.020334	0.001334	10.3
51	-0.231062	13.647480	88.430944	0.002283	7.4
52	-0.227972	14.647480	85.950237	0.002278	15.5
53	-0.233453	15.647480	83.604913	0.000727	6.5
54	-0.227093	16.557010	81.580225	0.001532	12.3
55	-0.229719	17.429907	79.727211	0.001291	6.1
56	-0.230341	17.080647	80.458437	0.001432	5.6
57	-0.227689	16.699034	81.272888	0.001379	5.7
58	-0.227569	17.699029	79.172770	0.000651	6.6
59	-0.225810	18.688257	77.199393	0.001170	6.5
60	-0.220027	18.324082	77.914327	0.002500	6.3
61	-0.223303	19.222635	76.173760	0.001791	4.9
62	-0.229770	20.222635	74.325897	0.001182	4.9
63	-0.228232	19.828493	75.043411	0.001213	6.8
64	-0.224560	19.434787	75.774093	0.001391	6.1
65	-0.225442	19.916078	74.882771	0.001272	5.6
66	-0.229862	19.559140	75.541772	0.001187	4.2
67	-0.225426	20.559030	73.724275	0.003115	7.1
68	-0.228253	21.559030	71.991992	0.003065	6.0
69	-0.228467	22.559030	70.339246	0.001280	7.6
70	-0.229063	22.164886	70.981523	0.001677	6.3
71	-0.227330	22.023966	71.214015	0.001554	6.5
72	-0.231957	21.629823	71.872438	0.001505	8.6
73	-0.228640	21.236346	72.542008	0.002236	6.6
74	-0.224696	20.878072	73.162617	0.001330	7.2
75	-0.224100	20.483928	73.857744	0.001545	8.9
76	-0.232964	20.089784	74.566207	0.001213	9.1
77	-0.228471	19.695640	75.288392	0.001236	10.0
78	-0.233050	19.303030	76.021810	0.002373	9.8
79	-0.230503	19.011686	76.575362	0.002581	7.0
80	-0.233072	18.617542	77.337189	0.002311	7.5
81	-0.234757	19.613254	75.441118	0.001392	9.4
82	-0.229735	19.219110	76.180435	0.001650	5.5
83	-0.225096	18.824971	76.934378	0.002147	8.6
84	-0.228589	18.430827	77.703401	0.002127	5.7
85	-0.236606	18.036682	78.487954	0.002096	9.3
86	-0.226674	19.036681	76.527555	0.001611	6.2
87	-0.225161	18.642537	77.288426	0.001380	9.1
88	-0.225490	18.248528	78.064311	0.000994	6.2
89	-0.233398	17.868235	78.828105	0.001498	8.1
90	-0.232664	18.387759	77.788365	0.002456	7.8
91	-0.232272	19.386690	75.864334	0.001529	8.2
92	-0.229687	20.386690	74.031273	0.001700	6.4
93	-0.236855	19.995433	74.737820	0.001517	6.9
94	-0.229000	20.993294	72.961871	0.001626	6.1
95	-0.227605	21.972413	71.299448	0.000972	8.2
96	-0.229014	21.676651	71.793575	0.001296	7.2
97	-0.233337	21.283492	72.461122	0.001263	6.8
98	-0.232363	21.048899	72.865388	0.001086	8.1
99	-0.234028	20.669315	73.529150	0.001660	6.1
100	-0.227710	21.190658	72.620563	0.001544	9.1
101	-0.236830	22.190657	70.939169	0.001280	18.7
102	-0.232427	21.796623	71.592315	0.002522	8.2
103	-0.235806	22.796623	69.957661	0.001014	11.8
104	-0.229162	22.402480	70.592956	0.001756	4.5
105	-0.240268	22.008495	71.239632	0.001529	9.5
106	-0.226899	23.008494	69.620863	0.001382	7.3
107	-0.225448	22.623772	70.234856	0.002377	7.1
108	-0.235978	23.623768	68.660929	0.001309	6.8
109	-0.224115	24.623768	67.155991	0.000919	5.2
110	-0.237638	24.302918	67.631611	0.001270	9.0
111	-0.234312	23.908816	68.225119	0.000897	8.1
112	-0.229669	24.748737	66.972545	0.001413	6.7
113	-0.234344	24.354660	67.554454	0.001211	6.8
114	-0.235147	25.350350	66.103263	0.001058	9.1
115	-0.230600	26.272273	64.814089	0.000986	5.4
116	-0.236101	27.069200	63.739553	0.001218	4.0
117	-0.233737	26.676911	64.264007	0.002534	8.4
118	-0.235937	27.676911	62.943792	0.001759	8.2
119	-0.232195	28.676911	61.676728	0.001712	9.1
120	-0.230307	29.676911	60.459671	0.001794	9.3
121	-0.230580	29.283487	60.932713	0.001703	8.9
122	-0.239523	30.283487	59.744559	0.001110	4.7
123	-0.237246	31.283487	58.601855	0.001764	9.8
124	-0.229210	32.126242	57.672239	0.001141	9.5
125	-0.225756	33.126235	56.606733	0.000590	8.6
126	-0.231429	33.578983	56.137164	0.001425	7.2
127	-0.229233	33.198845	56.530897	0.001364	8.4
128	-0.229787	34.198789	55.506821	0.001475	5.3
129	-0.230334	35.198786	54.519137	0.000690	9.6
130	-0.231505	34.807118	54.901766	0.000699	9.0
131	-0.234399	35.002008	54.710705	0.000999	7.3
132	-0.229021	35.762149	53.978036	0.002148	8.1
133	-0.231088	36.439600	53.341411	0.001795	8.8
134	-0.231624	37.439600	52.428650	0.001876	6.1
135	-0.235096	37.045456	52.784654	0.001535	7.1
136	-0.224643	38.045445	51.890698	0.001231	6.8
137	-0.234004	39.042132	51.029322	0.001653	8.8
138	-0.237006	38.648955	51.365683	0.000791	7.9
139	-0.229018	39.039834	51.031276	0.002183	8.4
140	-0.232798	38.653985	51.361352	0.001170	7.7
141	-0.229381	39.636217	50.529361	0.001588	8.5
142	-0.231066	40.321321	49.964829	0.001392	9.5
143	-0.233705	41.321319	49.163102	0.001184	7.2
144	-0.230958	41.615783	48.931902	0.001403	9.1
145	-0.228198	42.615715	48.162774	0.001639	8.9
146	-0.230677	43.615482	47.417573	0.000872	6.4
147	-0.235948	44.614367	46.695708	0.001172	9.7
148	-0.228720	44.220311	46.977840	0.001296	6.7
149	-0.232227	44.200540	46.992085	0.001285	8.2
150	-0.228707	44.251682	46.955254	0.001749	8.5
151	-0.232269	45.251682	46.246514	0.001580	9.8
152	-0.233499	46.249821	45.560111	0.000876	7.2
153	-0.234580	47.249664	44.892665	0.001319	8.4
154	-0.232681	47.037231	45.032834	0.000649	4.8
155	-0.237629	47.787670	44.541548	0.000562	9.3
156	-0.229479	48.141676	44.313495	0.001006	9.1
157	-0.225729	48.325712	44.195858	0.001469	7.3
158	-0.234714	48.373783	44.165233	0.001880	9.1
