1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.281573	0.000000	4.523924	0.020048	809.5
1	-0.270714	0.000000	4.523924	0.018436	7.1
2	-0.279527	0.000000	4.523924	0.019364	7.2
3	-0.274904	0.000000	4.523924	0.026882	8.6
4	-0.265950	0.000000	4.523924	0.011360	7.9
5	-0.276682	0.000000	4.523924	0.023829	9.6
6	-0.275796	0.000000	4.523924	0.022684	11.9
7	-0.275015	0.000000	4.523924	0.033586	13.1
8	-0.281795	0.000000	4.523924	0.009619	8.4
9	-0.262708	0.723419	4.373271	0.025875	9.3
10	-0.281879	0.000000	4.523924	0.021493	14.9
11	-0.283393	0.000000	4.523924	0.017536	13.4
12	-0.276010	0.000000	4.523924	0.030156	19.7
13	-0.271826	0.000000	4.523924	0.012908	11.3
14	-0.275012	0.000000	4.523924	0.014235	11.0
15	-0.277074	0.000000	4.523924	0.025295	10.6
16	-0.285569	0.000000	4.523924	0.013858	12.5
17	-0.284807	0.977931	4.322627	0.015526	10.7
18	-0.273689	1.967547	4.136376	0.011406	14.5
19	-0.279525	1.967453	4.136393	0.023233	9.0
20	-0.285146	1.614096	4.201026	0.015549	9.6
21	-0.281947	0.682351	4.381555	0.011567	10.8
22	-0.276464	1.547397	4.213453	0.024909	10.6
23	-0.278238	2.510443	4.040860	0.008533	12.0
24	-0.278828	3.455332	3.884732	0.016614	16.7
25	-0.277982	3.873441	3.819432	0.021966	23.2
26	-0.278748	4.870532	3.672225	0.010619	7.2
27	-0.281939	5.870176	3.535608	0.007412	11.3
28	-0.285564	6.379676	3.469815	0.022063	8.1
29	-0.285638	6.566151	3.446343	0.024018	11.4
30	-0.283521	7.559808	3.326437	0.032697	10.8
31	-0.281369	8.559808	3.213905	0.023503	15.7
32	-0.277847	9.559807	3.108737	0.026406	8.7
33	-0.274147	8.627520	3.206560	0.016260	9.2
34	-0.276404	9.627499	3.101866	0.020132	12.9
35	-0.284744	10.621807	3.004332	0.021896	8.1
36	-0.286879	9.689749	3.095575	0.025152	16.6
37	-0.280880	8.768693	3.191353	0.022548	14.1
38	-0.277185	7.836366	3.294535	0.016960	8.4
39	-0.278016	6.904051	3.404610	0.017966	9.7
40	-0.271290	6.479022	3.457270	0.020822	13.9
41	-0.282999	5.959338	3.523915	0.009098	12.1
42	-0.281714	5.133997	3.635204	0.018025	10.2
43	-0.274191	5.573622	3.575064	0.027684	13.3
44	-0.269077	4.733025	3.691848	0.009133	13.8
45	-0.288843	3.800794	3.830620	0.020614	16.2
46	-0.265356	4.782760	3.684726	0.015568	16.0
47	-0.272103	5.782619	3.547166	0.020370	13.7
48	-0.290004	6.767357	3.421370	0.041308	14.8
49	-0.285318	5.835030	3.540238	0.026957	14.7
50	-0.283698	4.902703	3.667664	0.009921	10.4
51	-0.287015	5.830394	3.540850	0.025791	10.6
52	-0.282781	6.714765	3.427863	0.035973	11.1
53	-0.282490	7.714765	3.308486	0.025811	10.2
54	-0.284434	8.703523	3.198355	0.029594	10.4
55	-0.279677	7.790103	3.299829	0.019617	10.5
56	-0.280684	8.790103	3.189059	0.008378	13.3
57	-0.280632	8.418168	3.229379	0.015990	11.3
58	-0.283860	9.048029	3.161685	0.026209	10.9
59	-0.279779	9.989741	3.065608	0.011702	10.3
60	-0.283557	9.057443	3.160695	0.021253	10.3
61	-0.277584	8.226686	3.250536	0.014365	7.0
62	-0.280960	7.301857	3.356755	0.016800	10.4
63	-0.279331	6.370431	3.470987	0.015276	14.0
64	-0.286162	5.440931	3.593005	0.011121	10.9
65	-0.282843	4.676280	3.700007	0.026993	10.3
66	-0.277902	5.676242	3.561311	0.018914	11.1
67	-0.288019	6.676230	3.432635	0.021292	10.5
68	-0.284919	7.671802	3.313444	0.017549	9.9
69	-0.282231	7.583391	3.323693	0.011368	11.6
70	-0.276606	7.662887	3.314474	0.015597	11.8
71	-0.288201	8.212567	3.252107	0.013630	13.3
72	-0.280457	7.615364	3.319979	0.012192	11.1
73	-0.296386	6.920307	3.402628	0.026139	9.7
74	-0.280424	7.904930	3.286720	0.032370	10.0
75	-0.279904	8.593089	3.210290	0.026594	15.0
76	-0.291039	9.593089	3.105355	0.027481	10.1
77	-0.280225	8.660762	3.202966	0.015351	10.6
78	-0.286569	7.992736	3.276766	0.014802	15.0
79	-0.275149	8.902450	3.177078	0.025776	9.6
80	-0.277110	9.091095	3.157160	0.023446	18.1
81	-0.282083	8.158769	3.258108	0.006913	13.5
82	-0.282852	7.737086	3.305916	0.026602	10.2
83	-0.267687	6.841740	3.412229	0.028043	11.3
84	-0.282116	5.909499	3.530441	0.034342	11.4
85	-0.277829	4.977172	3.657150	0.014818	8.4
86	-0.285374	5.977171	3.521585	0.014774	17.7
87	-0.280680	6.954676	3.398444	0.019543	13.0
88	-0.282621	6.121084	3.502899	0.020262	12.1
