1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.711065	0.000000	16.267642	0.027158	102.9
1	-0.722227	0.000000	16.267642	0.027013	9.7
2	-0.724799	0.000000	16.267642	0.017349	11.5
3	-0.725583	0.000000	16.267642	0.016216	12.8
4	-0.734772	0.000000	16.267642	0.018054	11.4
5	-0.737688	0.000000	16.267642	0.014017	12.5
6	-0.751426	0.000000	16.267642	0.012361	10.9
7	-0.746699	0.000000	16.267642	0.014028	11.5
8	-0.745645	0.000000	16.267642	0.014162	9.1
9	-0.754522	0.000000	16.267642	0.016148	9.8
10	-0.759809	0.000000	16.267642	0.014068	6.9
11	-0.766013	0.000000	16.267642	0.013676	10.8
12	-0.769980	0.000000	16.267642	0.012980	12.9
13	-0.762003	0.000000	16.267642	0.012530	9.8
14	-0.766177	0.000000	16.267642	0.014484	10.9
15	-0.777689	0.000000	16.267642	0.017299	11.8
16	-0.779457	0.000000	16.267642	0.017581	6.1
17	-0.783326	0.000000	16.267642	0.018849	9.7
18	-0.804812	0.000000	16.267642	0.018873	10.5
19	-0.790791	0.000000	16.267642	0.013734	12.0
20	-0.791544	0.000000	16.267642	0.009250	10.4
21	-0.800787	0.000000	16.267642	0.007517	9.0
22	-0.804363	0.000000	16.267642	0.008009	12.7
23	-0.808117	0.000000	16.267642	0.008202	9.3
24	-0.801188	0.000000	16.267642	0.008114	11.4
25	-0.800507	0.000000	16.267642	0.008168	10.1
26	-0.808243	0.000000	16.267642	0.007776	10.4
27	-0.802298	0.000000	16.267642	0.008731	13.1
28	-0.804230	0.000000	16.267642	0.011067	10.3
29	-0.813359	0.000000	16.267642	0.009822	12.3
30	-0.801979	0.000000	16.267642	0.007433	10.0
31	-0.804183	0.000000	16.267642	0.008242	12.3
32	-0.812205	0.000000	16.267642	0.010078	9.7
33	-0.806894	0.000000	16.267642	0.010253	12.1
34	-0.812998	0.000000	16.267642	0.009075	7.7
35	-0.811599	0.000000	16.267642	0.010519	10.2
36	-0.814961	0.000000	16.267642	0.010723	11.3
37	-0.820052	0.000000	16.267642	0.012482	10.3
38	-0.818661	0.000000	16.267642	0.012282	10.8
39	-0.824443	0.000000	16.267642	0.011206	8.9
40	-0.820256	0.000000	16.267642	0.012168	12.6
41	-0.836263	0.000000	16.267642	0.013384	10.5
42	-0.832593	0.000000	16.267642	0.014542	14.3
43	-0.831823	0.000000	16.267642	0.015058	10.6
44	-0.833739	0.000000	16.267642	0.017952	13.4
45	-0.839881	0.000000	16.267642	0.017987	9.8
46	-0.846319	0.000000	16.267642	0.013918	12.0
47	-0.838443	0.000000	16.267642	0.012970	8.3
48	-0.852247	0.000000	16.267642	0.011210	9.2
49	-0.846383	0.000000	16.267642	0.010655	10.1
50	-0.849407	0.000000	16.267642	0.009546	9.8
51	-0.851206	0.000000	16.267642	0.005548	11.6
52	-0.851362	0.000000	16.267642	0.005702	10.1
53	-0.837642	0.000000	16.267642	0.006123	9.9
54	-0.852321	0.000000	16.267642	0.005835	12.5
55	-0.859012	0.000000	16.267642	0.004713	12.5
56	-0.859943	0.000000	16.267642	0.004764	9.7
57	-0.852348	0.000000	16.267642	0.005039	10.3
58	-0.852747	0.000000	16.267642	0.005496	15.0
59	-0.858563	0.000000	16.267642	0.003967	10.4
60	-0.858013	0.000000	16.267642	0.003984	11.9
61	-0.850219	0.000000	16.267642	0.006337	12.9
62	-0.850319	0.000000	16.267642	0.005566	8.4
63	-0.856887	0.000000	16.267642	0.005573	8.0
64	-0.856315	0.000000	16.267642	0.004451	7.8
65	-0.864662	0.000000	16.267642	0.006744	10.6
66	-0.862878	0.000000	16.267642	0.004932	7.0
67	-0.858297	0.000000	16.267642	0.005108	10.3
68	-0.858709	0.000000	16.267642	0.004818	9.8
69	-0.860803	0.000000	16.267642	0.006393	11.2
70	-0.855451	0.000000	16.267642	0.004756	8.4
71	-0.853186	1.000000	15.528203	0.006918	7.6
72	-0.858958	0.984293	15.539298	0.007009	12.7
73	-0.862117	1.984293	14.863215	0.006139	6.2
74	-0.857130	2.984293	14.243508	0.003904	7.5
75	-0.857539	2.968585	14.252843	0.005900	9.8
76	-0.848467	2.952878	14.262189	0.007150	12.3
77	-0.853146	2.937170	14.271548	0.006578	9.8
78	-0.864029	2.921463	14.280919	0.006400	9.4
79	-0.858945	2.905756	14.290302	0.005721	9.1
80	-0.857480	2.890048	14.299698	0.006612	11.5
81	-0.863037	2.874341	14.309106	0.005137	10.4
82	-0.863118	2.858634	14.318526	0.005193	9.7
