1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
36	-0.386919	-0.386920	0.000000	23.745967	839.608069	0.001940	0.000000	0.001939	68.8	172.2	242.5
37	-0.387245	-0.387246	0.000000	24.745967	821.254362	0.001681	0.000000	0.001681	90.6	196.1	288.0
38	-0.386805	-0.386806	0.000000	25.745967	803.685908	0.001395	0.000000	0.001395	77.5	224.7	303.5
39	-0.381040	-0.381041	0.000000	26.745967	786.853368	0.001546	0.000000	0.001546	56.5	136.7	194.3
40	-0.383977	-0.383978	0.000000	27.745967	770.711451	0.000997	0.000000	0.000997	21.7	98.2	121.1
41	-0.384647	-0.384648	0.000000	28.740427	755.302628	0.001420	0.000000	0.001420	70.2	168.1	239.7
42	-0.382188	-0.382188	0.000000	29.736074	740.480534	0.000922	0.000000	0.000922	75.4	111.9	188.6
43	-0.389622	-0.389623	0.000000	29.428667	744.994422	0.001022	0.000000	0.001022	44.1	155.6	201.0
44	-0.386872	-0.386873	0.000000	28.914184	752.673331	0.001316	0.000000	0.001316	58.2	85.0	144.5
45	-0.384712	-0.384713	0.000000	29.914181	737.890205	0.001946	0.000000	0.001946	52.0	129.3	182.5
46	-0.383658	-0.383659	0.000000	30.914181	723.676551	0.000841	0.000000	0.000841	43.8	126.4	171.3
47	-0.390893	-0.390893	0.000000	31.914181	710.000131	0.000932	0.000000	0.000932	62.6	112.1	175.9
48	-0.390644	-0.390645	0.000000	31.682282	713.125438	0.000665	0.000000	0.000665	80.0	119.8	200.9
49	-0.384800	-0.384801	0.000000	31.318907	718.078361	0.001087	0.000000	0.001087	49.4	154.9	205.5
50	-0.380006	-0.380006	0.000000	30.810850	725.119843	0.000933	0.000000	0.000933	48.4	145.6	196.1
51	-0.383668	-0.383669	0.000000	30.296938	732.384367	0.001516	0.000000	0.001516	63.2	159.6	224.0
52	-0.383270	-0.383271	0.000000	31.296938	718.380021	0.001440	0.000000	0.001440	73.2	122.3	197.9
53	-0.382421	-0.382422	0.000000	32.296938	704.901198	0.001072	0.000000	0.001072	91.9	150.4	244.8
54	-0.392263	-0.392263	0.000000	31.782455	711.772035	0.000916	0.000000	0.000916	84.1	120.4	205.8
55	-0.386834	-0.386835	0.000000	32.782455	698.537755	0.001274	0.000000	0.001274	79.0	95.5	176.0
56	-0.390659	-0.390659	0.000000	33.779143	685.828100	0.001596	0.000000	0.001596	74.4	143.5	219.2
57	-0.388925	-0.388926	0.000000	34.779143	673.532678	0.000700	0.000000	0.000700	93.1	109.3	203.5
58	-0.389274	-0.389275	0.000000	35.777901	661.684824	0.001199	0.000000	0.001199	78.4	156.0	235.5
59	-0.386267	-0.386267	0.000000	36.029188	658.769252	0.001215	0.000000	0.001215	44.9	203.4	249.5
60	-0.387805	-0.387806	0.000000	37.029186	647.416895	0.001169	0.000000	0.001169	50.9	157.3	213.4
61	-0.385349	-0.385350	0.000000	38.029135	636.449696	0.001037	0.000000	0.001037	66.7	164.1	232.0
62	-0.383274	-0.383275	0.000000	37.514652	642.045605	0.001115	0.000000	0.001115	31.4	157.6	190.3
63	-0.390217	-0.390218	0.000000	38.514652	631.257580	0.001259	0.000000	0.001259	48.2	121.9	171.7
64	-0.390693	-0.390694	0.000000	38.000222	636.761589	0.001505	0.000000	0.001505	69.0	119.0	189.2
65	-0.391336	-0.391337	0.000000	39.000222	626.148935	0.001404	0.000000	0.001404	73.7	148.9	224.1
66	-0.386101	-0.386102	0.000000	40.000222	615.884236	0.000910	0.000000	0.000910	42.4	163.3	206.9
67	-0.385775	-0.385776	0.000000	41.000211	605.950765	0.001122	0.000000	0.001122	55.9	154.1	211.1
68	-0.388193	-0.388194	0.000000	41.962945	596.685487	0.000847	0.000000	0.000847	67.2	112.2	180.6
69	-0.390869	-0.390870	0.000000	42.962944	587.356878	0.001195	0.000000	0.001195	83.9	140.0	225.1
70	-0.385997	-0.385998	0.000000	43.962944	578.315465	0.001490	0.000000	0.001490	58.3	155.8	215.3
71	-0.389034	-0.389035	0.000000	44.962389	569.552977	0.001046	0.000000	0.001046	48.5	175.3	225.0
72	-0.386263	-0.386264	0.000000	45.962389	561.047412	0.000916	0.000000	0.000916	71.8	127.4	200.4
73	-0.383095	-0.383096	0.000000	46.595467	555.792823	0.000922	0.000000	0.000922	86.7	160.0	248.1
74	-0.385963	-0.385964	0.000000	47.595463	547.690377	0.001108	0.000000	0.001108	55.5	138.9	196.0
75	-0.386795	-0.386796	0.000000	47.142417	551.331712	0.001338	0.000000	0.001338	75.7	138.3	215.6
76	-0.389135	-0.389136	0.000000	47.035325	552.199538	0.001754	0.000000	0.001754	62.6	156.2	220.0
77	-0.382741	-0.382742	0.000000	46.520927	556.406392	0.001909	0.000000	0.001909	52.4	183.6	237.5
78	-0.396152	-0.396153	0.000000	47.520927	548.286152	0.001171	0.000000	0.001171	31.8	176.5	209.5
79	-0.397078	-0.397079	0.000000	48.520927	540.399517	0.001595	0.000000	0.001595	33.8	151.6	186.4
80	-0.387644	-0.387645	0.000000	49.520927	532.736550	0.001832	0.000000	0.001832	48.8	110.6	160.5
81	-0.386772	-0.386774	0.000000	50.520927	525.287870	0.001361	0.000000	0.001361	55.1	136.0	192.4
82	-0.382849	-0.382850	0.000000	51.520927	518.044610	0.001469	0.000000	0.001469	74.6	139.7	215.5
83	-0.384625	-0.384626	0.000000	52.520927	510.998391	0.001140	0.000000	0.001140	55.2	183.3	239.6
84	-0.386857	-0.386858	0.000000	53.520927	504.141278	0.001168	0.000000	0.001169	45.2	105.0	151.3
85	-0.387458	-0.387459	0.000000	54.520920	497.465803	0.001291	0.000000	0.001291	74.7	116.0	191.9
86	-0.379334	-0.379335	0.000000	54.006437	500.878014	0.001746	0.000000	0.001746	50.3	111.8	163.6
87	-0.391815	-0.391816	0.000000	55.006437	494.288072	0.000988	0.000000	0.000988	43.1	141.0	185.9
88	-0.390464	-0.390465	0.000000	56.006437	487.869283	0.000701	0.000000	0.000701	41.9	145.8	189.2
89	-0.399599	-0.399600	0.000000	56.983424	481.757188	0.001293	0.000000	0.001293	66.1	123.9	191.2
90	-0.391707	-0.391708	0.000000	57.977259	475.694847	0.000907	0.000000	0.000907	57.4	152.4	210.9
91	-0.387720	-0.387721	0.000000	58.737735	471.158047	0.001367	0.000000	0.001367	39.8	119.9	161.5
92	-0.392734	-0.392735	0.000000	58.224133	474.212512	0.000940	0.000000	0.000940	61.6	108.3	172.8
93	-0.390851	-0.390852	0.000000	59.220673	468.321619	0.001309	0.000000	0.001309	19.3	179.7	200.3
94	-0.393698	-0.393700	0.000000	60.220670	462.555595	0.001413	0.000000	0.001413	28.3	159.8	189.3
95	-0.390198	-0.390199	0.000000	61.220669	456.929815	0.001075	0.000000	0.001074	22.0	116.0	139.2
96	-0.378743	-0.378744	0.000000	62.220643	451.439377	0.001246	0.000000	0.001246	81.5	105.7	188.7
97	-0.391241	-0.391243	0.000000	61.706160	454.247608	0.001402	0.000000	0.001402	39.9	159.8	201.2
98	-0.390819	-0.390821	0.000000	62.706160	448.820915	0.001368	0.000000	0.001368	45.5	131.3	180.8
99	-0.390992	-0.390993	0.000000	63.706160	443.522353	0.001255	0.000000	0.001255	82.4	184.1	267.7
100	-0.392810	-0.392811	0.000000	64.706160	438.347435	0.000819	0.000000	0.000819	72.1	128.0	201.3
101	-0.386631	-0.386632	0.000000	64.199699	440.953145	0.001052	0.000000	0.001052	64.1	96.4	162.1
102	-0.389191	-0.389192	0.000000	65.199616	435.838081	0.001307	0.000000	0.001307	94.1	161.6	256.8
103	-0.384203	-0.384204	0.000000	64.685491	438.453169	0.001657	0.000000	0.001657	40.0	127.0	168.2
104	-0.379253	-0.379255	0.000000	65.685491	433.395193	0.001439	0.000000	0.001439	57.0	144.0	202.2
105	-0.389893	-0.389894	0.000000	66.685491	428.452583	0.001059	0.000000	0.001059	75.0	156.5	234.2
106	-0.387001	-0.387003	0.000000	67.685489	423.621449	0.000951	0.000000	0.000951	39.0	174.7	214.9
107	-0.390326	-0.390327	0.000000	68.407471	420.200628	0.001745	0.000000	0.001745	45.6	125.4	172.3
108	-0.388352	-0.388353	0.000000	69.407471	415.552775	0.001764	0.000000	0.001764	64.2	155.7	221.1
109	-0.397879	-0.397880	0.000000	70.407471	411.006617	0.001046	0.000000	0.001046	57.6	139.2	198.1
110	-0.395092	-0.395093	0.000000	69.892991	413.333030	0.000919	0.000000	0.000919	69.5	157.4	228.1
111	-0.385999	-0.386001	0.000000	69.604690	414.648240	0.000826	0.000000	0.000826	57.7	153.0	212.1
112	-0.398301	-0.398302	0.000000	69.107137	416.937842	0.001112	0.000000	0.001112	73.6	97.6	172.4
113	-0.393044	-0.393045	0.000000	69.754491	413.963815	0.001090	0.000000	0.001090	64.4	135.9	201.4
114	-0.388974	-0.388975	0.000000	70.712454	409.639845	0.000789	0.000000	0.000789	61.3	187.9	250.8
115	-0.396199	-0.396201	0.000000	70.220340	411.849762	0.000986	0.000000	0.000986	35.7	158.7	195.6
116	-0.382863	-0.382864	0.000000	71.219715	407.386590	0.001479	0.000000	0.001479	62.0	124.2	187.3
117	-0.396809	-0.396810	0.000000	72.192921	403.132284	0.001239	0.000000	0.001239	83.4	156.0	240.6
118	-0.384385	-0.384386	0.000000	73.192921	398.852426	0.001021	0.000000	0.001021	49.2	116.2	166.6
119	-0.387340	-0.387341	0.000000	72.703996	400.933543	0.001355	0.000000	0.001355	58.9	159.4	219.5
120	-0.391667	-0.391668	0.000000	72.989404	399.716070	0.001601	0.000000	0.001601	61.3	104.6	167.3
121	-0.388943	-0.388944	0.000000	73.989404	395.508063	0.001644	0.000000	0.001644	65.1	102.9	169.2
122	-0.386183	-0.386184	0.000000	74.989404	391.387732	0.001694	0.000000	0.001694	65.7	146.6	213.7
123	-0.397133	-0.397134	0.000000	75.989404	387.352366	0.001087	0.000000	0.001087	68.0	142.7	212.2
124	-0.392126	-0.392127	0.000000	76.989404	383.399364	0.001427	0.000000	0.001427	60.0	133.7	194.9
125	-0.392117	-0.392119	0.000000	77.989402	379.526237	0.001299	0.000000	0.001299	62.4	160.1	223.8
126	-0.387977	-0.387978	0.000000	78.968948	375.807450	0.001225	0.000000	0.001225	78.9	149.0	229.0
127	-0.391735	-0.391736	0.000000	79.968947	372.085442	0.000592	0.000000	0.000592	63.5	170.2	234.7
128	-0.383201	-0.383203	0.000000	79.455054	373.988902	0.001309	0.000000	0.001309	41.2	138.1	180.5
129	-0.385988	-0.385989	0.000000	78.941127	375.912063	0.001404	0.000000	0.001404	71.5	164.0	236.8
130	-0.388231	-0.388232	0.000000	79.941127	372.187990	0.001020	0.000000	0.001020	31.4	112.7	145.6
131	-0.388521	-0.388523	0.000000	79.426644	374.094700	0.001011	0.000000	0.001011	71.7	105.2	178.1
132	-0.383380	-0.383382	0.000000	79.166762	375.065286	0.001174	0.000000	0.001174	44.9	176.0	222.1
133	-0.391043	-0.391044	0.000000	80.166762	371.357890	0.001272	0.000000	0.001272	60.8	179.2	241.4
134	-0.402109	-0.402110	0.000000	81.166762	367.723069	0.001046	0.000000	0.001046	65.8	155.4	222.3
135	-0.398060	-0.398061	0.000000	81.559814	366.313802	0.001567	0.000000	0.001567	50.3	104.0	155.5
136	-0.388626	-0.388628	0.000000	82.559814	362.776582	0.001379	0.000000	0.001379	68.4	117.8	187.5
137	-0.385540	-0.385541	0.000000	83.559814	359.307022	0.001043	0.000000	0.001043	57.3	167.8	226.4
138	-0.392733	-0.392734	0.000000	84.559814	355.903198	0.001247	0.000000	0.001247	86.9	159.9	248.4
139	-0.392493	-0.392494	0.000000	84.045363	357.646202	0.001454	0.000000	0.001454	58.5	169.3	228.9
140	-0.395153	-0.395154	0.000000	85.045363	354.273625	0.001434	0.000000	0.001434	57.9	177.7	237.2
141	-0.394227	-0.394229	0.000000	84.530880	356.000776	0.001645	0.000000	0.001645	44.7	190.1	236.1
142	-0.393204	-0.393206	0.000000	85.530880	352.659016	0.001265	0.000000	0.001265	24.9	192.1	218.2
143	-0.388166	-0.388167	0.000000	86.530878	349.379415	0.000934	0.000000	0.000934	61.7	127.2	190.1
144	-0.391310	-0.391311	0.000000	87.529436	346.164844	0.001252	0.000000	0.001252	65.2	163.5	229.9
145	-0.386385	-0.386386	0.000000	87.015422	347.812142	0.000986	0.000000	0.000986	71.7	151.8	224.8
146	-0.397988	-0.397990	0.000000	88.015092	344.622698	0.001328	0.000000	0.001328	49.4	146.8	197.7
147	-0.401914	-0.401915	0.000000	88.642986	342.649144	0.001723	0.000000	0.001723	67.1	173.4	241.9
148	-0.395526	-0.395527	0.000000	89.642986	339.552254	0.001834	0.000000	0.001834	77.1	116.6	195.9
149	-0.387773	-0.387774	0.000000	90.642986	336.510843	0.000993	0.000000	0.000993	50.2	123.0	174.5
150	-0.382099	-0.382101	0.000000	91.642986	333.523432	0.001424	0.000000	0.001424	61.9	86.1	151.1
151	-0.384339	-0.384340	0.000000	91.230848	334.748208	0.001156	0.000000	0.001156	112.4	98.1	211.6
152	-0.389849	-0.389850	0.000000	92.230848	331.791874	0.001085	0.000000	0.001085	76.9	168.0	246.4
153	-0.388832	-0.388833	0.000000	91.757376	333.185081	0.001159	0.000000	0.001159	59.4	123.9	184.6
154	-0.393179	-0.393180	0.000000	91.242892	334.712288	0.000672	0.000000	0.000671	60.3	96.7	158.2
155	-0.394538	-0.394539	0.000000	90.729146	336.251341	0.000800	0.000000	0.000800	71.4	116.5	189.2
156	-0.381704	-0.381705	0.000000	90.214927	337.806050	0.001628	0.000000	0.001628	22.4	152.3	175.9
157	-0.388282	-0.388283	0.000000	91.214900	334.795781	0.000817	0.000000	0.000817	34.5	160.4	196.4
158	-0.392954	-0.392956	0.000000	92.205938	331.864883	0.000769	0.000000	0.000769	53.6	116.3	171.0
159	-0.389757	-0.389758	0.000000	92.680828	330.478551	0.001330	0.000000	0.001330	65.8	148.1	215.4
160	-0.396681	-0.396682	0.000000	93.680807	327.596885	0.000937	0.000000	0.000937	96.6	161.2	259.2
161	-0.394197	-0.394198	0.000000	94.648749	324.855007	0.000976	0.000000	0.000976	61.9	140.7	204.5
162	-0.393443	-0.393444	0.000000	95.648196	322.071637	0.001500	0.000000	0.001500	49.2	139.7	190.1
163	-0.382916	-0.382918	0.000000	96.647387	319.336250	0.001556	0.000000	0.001556	45.7	120.0	166.9
164	-0.397183	-0.397184	0.000000	97.647387	316.644777	0.001246	0.000000	0.001246	48.0	164.0	213.2
165	-0.389179	-0.389180	0.000000	98.647387	313.998294	0.001334	0.000000	0.001334	107.6	120.2	229.0
166	-0.388514	-0.388515	0.000000	99.499615	311.777554	0.001049	0.000000	0.001049	79.4	116.7	197.3
167	-0.384370	-0.384371	0.000000	100.496723	309.218836	0.001019	0.000000	0.001019	64.5	164.2	229.8
168	-0.390303	-0.390304	0.000000	100.108677	310.209608	0.001819	0.000000	0.001819	48.7	193.7	243.6
169	-0.394404	-0.394405	0.000000	101.108677	307.669170	0.001390	0.000000	0.001390	47.7	165.7	214.9
170	-0.394957	-0.394958	0.000000	102.108677	305.170002	0.001026	0.000000	0.001026	38.8	150.1	190.3
171	-0.386820	-0.386821	0.000000	101.594194	306.450690	0.000988	0.000000	0.000988	82.8	157.4	241.3
172	-0.384138	-0.384139	0.000000	102.592360	303.975709	0.001055	0.000000	0.001055	70.3	178.0	249.4
173	-0.397495	-0.397496	0.000000	102.077877	305.246371	0.001316	0.000000	0.001316	46.2	182.0	230.1
174	-0.390125	-0.390127	0.000000	103.077873	302.786260	0.001163	0.000000	0.001163	57.5	171.3	229.9
175	-0.390368	-0.390369	0.000000	104.053199	300.424744	0.000801	0.000000	0.000801	63.6	165.6	230.5
176	-0.390488	-0.390490	0.000000	105.018033	298.124596	0.001175	0.000000	0.001175	84.8	141.4	227.5
177	-0.389073	-0.389074	0.000000	104.527878	299.288699	0.000960	0.000000	0.000960	41.1	145.7	188.1
178	-0.389571	-0.389573	0.000000	105.522874	296.935045	0.001151	0.000000	0.001151	61.0	162.8	224.9
179	-0.401096	-0.401098	0.000000	106.522683	294.607002	0.000956	0.000000	0.000956	62.0	169.4	232.4
180	-0.393299	-0.393301	0.000000	106.009433	295.797521	0.001291	0.000000	0.001291	97.7	139.6	238.5
181	-0.387843	-0.387844	0.000000	105.499413	296.990115	0.001443	0.000000	0.001443	71.0	105.2	177.4
182	-0.388353	-0.388355	0.000000	106.499413	294.660770	0.001445	0.000000	0.001445	58.0	147.5	207.2
183	-0.393269	-0.393270	0.000000	107.499413	292.367680	0.000783	0.000000	0.000783	73.7	102.7	177.8
184	-0.397096	-0.397097	0.000000	108.499413	290.110004	0.001154	0.000000	0.001154	50.3	128.0	179.4
185	-0.385219	-0.385220	0.000000	108.418093	290.292296	0.001347	0.000000	0.001347	38.4	115.4	155.0
186	-0.389474	-0.389475	0.000000	109.418093	288.066437	0.001031	0.000000	0.001031	69.2	203.3	273.8
187	-0.382530	-0.382532	0.000000	110.418093	285.874452	0.001006	0.000000	0.001006	73.8	191.9	266.9
188	-0.392268	-0.392269	0.000000	110.887127	284.857789	0.001045	0.000000	0.001045	76.5	151.8	230.5
189	-0.393163	-0.393164	0.000000	110.372644	285.973352	0.001228	0.000000	0.001228	51.2	160.8	213.1
190	-0.391024	-0.391025	0.000000	109.858233	287.097527	0.001499	0.000000	0.001499	59.3	182.3	246.5
191	-0.388566	-0.388567	0.000000	110.858233	284.920208	0.001479	0.000000	0.001479	67.4	135.8	204.5
192	-0.389352	-0.389353	0.000000	111.858233	282.775665	0.001076	0.000000	0.001076	72.8	147.5	221.6
193	-0.390595	-0.390597	0.000000	112.858233	280.663164	0.001046	0.000000	0.001046	70.2	116.1	187.5
194	-0.396505	-0.396506	0.000000	113.842298	278.614914	0.000992	0.000000	0.000992	67.1	111.4	179.6
195	-0.394858	-0.394859	0.000000	114.781127	276.688492	0.001094	0.000000	0.001094	72.0	117.4	190.5
196	-0.394303	-0.394305	0.000000	115.781127	274.665636	0.000817	0.000000	0.000817	77.7	141.4	220.3
197	-0.389619	-0.389620	0.000000	116.780980	272.672434	0.001190	0.000000	0.001190	87.8	170.2	259.1
198	-0.395662	-0.395664	0.000000	116.991236	272.256966	0.001412	0.000000	0.001412	36.1	148.1	185.4
199	-0.391516	-0.391518	0.000000	117.991236	270.298159	0.001270	0.000000	0.001270	44.5	143.6	198.3
200	-0.391414	-0.391416	0.000000	118.991236	268.367337	0.000727	0.000000	0.000727	101.1	225.1	327.4
201	-0.391036	-0.391038	0.000000	119.988932	266.468259	0.001194	0.000000	0.001194	110.9	129.3	253.1
202	-0.387373	-0.387374	0.000000	120.786822	264.968738	0.000992	0.000000	0.000992	49.5	92.2	143.1
203	-0.389522	-0.389524	0.000000	121.715928	263.243744	0.001538	0.000000	0.001538	53.6	120.0	174.7
204	-0.391933	-0.391934	0.000000	122.715928	261.412049	0.000914	0.000000	0.000914	101.5	136.9	239.6
205	-0.387554	-0.387556	0.000000	123.483846	260.022669	0.001356	0.000000	0.001356	68.7	150.5	220.4
206	-0.392836	-0.392837	0.000000	124.482232	258.238238	0.002116	0.000000	0.002116	58.1	183.4	242.7
207	-0.395324	-0.395326	0.000000	125.482232	256.475306	0.001292	0.000000	0.001292	69.5	160.4	231.3
208	-0.389808	-0.389809	0.000000	126.482232	254.736281	0.001518	0.000000	0.001518	92.9	84.2	178.3
209	-0.389512	-0.389513	0.000000	127.482232	253.020680	0.001356	0.000000	0.001356	89.4	109.6	200.3
210	-0.382763	-0.382764	0.000000	128.327228	251.588914	0.001805	0.000000	0.001805	34.2	154.5	189.8
211	-0.389583	-0.389584	0.000000	129.327228	249.915306	0.001071	0.000000	0.001071	55.3	175.1	231.5
212	-0.388348	-0.388350	0.000000	130.327228	248.263816	0.000964	0.000000	0.000964	33.8	137.1	172.1
213	-0.396312	-0.396313	0.000000	131.327200	246.634056	0.001221	0.000000	0.001221	51.1	119.6	171.8
214	-0.392403	-0.392404	0.000000	130.813001	247.469420	0.001233	0.000000	0.001233	93.1	107.8	202.1
215	-0.386650	-0.386652	0.000000	130.298518	248.310927	0.001204	0.000000	0.001204	50.8	111.7	163.7
216	-0.384756	-0.384757	0.000000	131.298518	246.680505	0.001428	0.000000	0.001428	81.2	144.0	226.5
217	-0.391131	-0.391133	0.000000	130.784035	247.516647	0.001199	0.000000	0.001199	38.5	140.7	180.3
218	-0.391603	-0.391605	0.000000	130.422927	248.106914	0.000920	0.000000	0.000920	60.4	182.3	243.8
219	-0.393465	-0.393467	0.000000	131.373344	246.559368	0.001092	0.000000	0.001092	60.8	151.9	213.8
220	-0.385128	-0.385130	0.000000	132.373343	244.951793	0.000845	0.000000	0.000845	42.5	185.5	229.2
221	-0.388707	-0.388709	0.000000	133.372580	243.366246	0.001396	0.000000	0.001396	50.1	153.5	204.8
222	-0.390225	-0.390226	0.000000	134.372580	241.799906	0.001218	0.000000	0.001218	49.4	96.1	146.7
223	-0.384318	-0.384320	0.000000	135.372580	240.253600	0.000846	0.000000	0.000846	87.5	99.4	188.7
224	-0.395995	-0.395996	0.000000	134.858328	241.046312	0.001453	0.000000	0.001453	75.0	107.4	184.0
225	-0.385157	-0.385158	0.000000	135.858327	239.509601	0.001185	0.000000	0.001185	74.3	163.7	241.4
226	-0.392251	-0.392253	0.000000	136.858327	237.992357	0.001477	0.000000	0.001477	83.2	151.5	236.3
227	-0.390527	-0.390528	0.000000	137.858312	236.494237	0.001375	0.000000	0.001375	48.6	140.1	190.1
228	-0.383930	-0.383932	0.000000	137.343831	237.262639	0.001538	0.000000	0.001538	49.1	139.9	190.2
229	-0.391083	-0.391085	0.000000	138.343831	235.773641	0.001336	0.000000	0.001336	74.0	139.8	215.0
230	-0.393929	-0.393930	0.000000	139.343831	234.303216	0.001505	0.000000	0.001505	30.6	155.8	187.7
231	-0.386380	-0.386381	0.000000	140.343831	232.851018	0.001102	0.000000	0.001102	42.6	134.9	178.7
232	-0.390973	-0.390975	0.000000	141.343830	231.416711	0.001030	0.000000	0.001030	66.9	104.4	172.5
233	-0.389979	-0.389980	0.000000	142.343736	230.000098	0.001122	0.000000	0.001122	80.8	98.2	180.4
234	-0.390841	-0.390842	0.000000	141.829265	230.726800	0.000956	0.000000	0.000956	70.5	121.0	192.8
235	-0.395780	-0.395781	0.000000	142.829265	229.318463	0.000899	0.000000	0.000899	82.9	159.7	243.8
236	-0.392613	-0.392614	0.000000	142.986999	229.097889	0.001140	0.000000	0.001140	94.5	104.1	199.7
237	-0.392801	-0.392803	0.000000	143.986841	227.709526	0.000998	0.000000	0.000998	41.0	155.7	197.8
238	-0.391122	-0.391124	0.000000	143.476988	228.415390	0.001159	0.000000	0.001159	75.2	172.9	249.4
239	-0.396456	-0.396457	0.000000	142.962505	229.132114	0.000987	0.000000	0.000987	58.0	155.2	214.8
240	-0.393556	-0.393558	0.000000	142.449507	229.851260	0.001036	0.000000	0.001036	38.4	201.5	241.0
241	-0.384834	-0.384836	0.000000	141.935042	230.577013	0.000840	0.000000	0.000840	95.6	129.7	226.6
242	-0.383944	-0.383945	0.000000	142.199417	230.203490	0.001357	0.000000	0.001357	73.5	144.0	219.3
243	-0.391508	-0.391510	0.000000	141.791057	230.780953	0.001860	0.000000	0.001860	58.2	143.9	203.5
244	-0.396562	-0.396563	0.000000	142.791057	229.371957	0.001194	0.000000	0.001194	93.8	98.9	194.4
245	-0.385376	-0.385378	0.000000	143.791057	227.980061	0.001029	0.000000	0.001029	48.3	113.9	163.4
