1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
36	-0.433952	-0.433958	0.000001	0.043616	739.257458	0.004151	0.000000	0.004151	33.9	125.7	161.8
37	-0.425790	-0.425795	0.000001	0.000000	740.792850	0.004899	0.000000	0.004899	27.9	95.4	125.1
38	-0.429300	-0.429306	0.000001	0.000000	740.792850	0.004023	0.000000	0.004023	75.3	96.1	173.2
39	-0.432847	-0.432853	0.000001	0.000000	740.792850	0.004002	0.000000	0.004002	56.0	86.1	143.5
40	-0.436225	-0.436231	0.000001	0.992429	707.363865	0.003474	0.000000	0.003474	74.6	95.0	171.4
41	-0.425846	-0.425852	0.000001	1.992429	676.598788	0.003934	0.000000	0.003934	51.6	119.4	172.7
42	-0.435644	-0.435650	0.000001	1.129764	702.974061	0.005061	0.000000	0.005061	51.6	118.0	171.4
43	-0.435032	-0.435038	0.000001	2.129764	672.581444	0.004136	0.000000	0.004136	63.8	127.9	193.2
44	-0.434686	-0.434693	0.000001	1.264493	698.720137	0.003689	0.000000	0.003689	69.8	132.9	205.8
45	-0.436274	-0.436281	0.000001	0.628568	719.263978	0.004738	0.000000	0.004738	33.2	155.1	198.4
46	-0.441538	-0.441545	0.000001	0.000000	740.792850	0.003752	0.000000	0.003752	33.2	85.4	124.5
47	-0.427140	-0.427147	0.000001	1.000000	707.120447	0.004440	0.000000	0.004440	40.5	97.3	141.3
48	-0.433600	-0.433607	0.000001	2.000000	676.376081	0.004327	0.000000	0.004327	46.7	174.7	223.8
49	-0.444104	-0.444111	0.000001	1.134731	702.816295	0.003746	0.000000	0.003746	38.7	155.6	197.8
50	-0.438041	-0.438048	0.000002	2.134358	672.447865	0.002679	0.000000	0.002679	24.5	130.6	156.8
51	-0.428379	-0.428386	0.000002	1.309107	697.322827	0.004585	0.000000	0.004585	22.9	91.8	116.4
52	-0.435643	-0.435651	0.000002	2.309104	667.406597	0.003577	0.000000	0.003577	70.5	131.6	203.7
53	-0.433205	-0.433213	0.000002	3.032073	647.328671	0.004352	0.000000	0.004353	65.8	113.9	181.3
54	-0.427399	-0.427407	0.000002	4.008035	622.066060	0.003378	0.000000	0.003378	69.5	79.8	155.9
55	-0.436472	-0.436480	0.000002	5.008025	598.148071	0.003968	0.000000	0.003968	72.3	93.7	167.9
56	-0.429931	-0.429939	0.000002	6.008021	576.001095	0.004038	0.000000	0.004038	38.3	146.3	192.1
57	-0.432025	-0.432033	0.000002	5.327634	590.886735	0.004006	0.000000	0.004006	54.1	160.4	216.2
58	-0.436648	-0.436656	0.000002	5.432623	588.539769	0.003954	0.000000	0.003954	73.0	246.8	321.6
59	-0.439280	-0.439288	0.000002	6.432607	567.086084	0.003371	0.000000	0.003371	235.7	149.0	386.5
60	-0.434425	-0.434433	0.000002	7.432607	547.141165	0.004375	0.000000	0.004375	85.4	173.9	260.9
61	-0.439341	-0.439349	0.000002	8.429720	528.603401	0.004064	0.000000	0.004064	68.8	167.1	240.4
62	-0.429235	-0.429244	0.000002	9.429720	511.232113	0.004252	0.000000	0.004252	76.9	173.7	253.8
63	-0.433038	-0.433047	0.000002	8.564731	526.189467	0.003698	0.000000	0.003698	100.5	179.2	283.5
64	-0.435332	-0.435341	0.000002	9.563334	508.997147	0.004548	0.000000	0.004548	48.9	118.6	169.7
65	-0.429543	-0.429552	0.000002	8.698063	523.827086	0.003806	0.000000	0.003806	70.7	151.7	224.2
66	-0.446788	-0.446797	0.000002	9.697832	506.767060	0.004129	0.000000	0.004129	58.3	82.0	141.8
67	-0.432885	-0.432894	0.000002	10.697730	490.781193	0.003816	0.000000	0.003816	60.0	146.9	208.4
68	-0.430741	-0.430750	0.000002	11.697730	475.771552	0.004516	0.000000	0.004516	59.9	104.4	166.0
69	-0.432056	-0.432065	0.000002	10.832459	488.703990	0.004205	0.000000	0.004205	78.0	180.2	271.7
70	-0.432574	-0.432583	0.000002	11.832459	473.819209	0.004020	0.000000	0.004020	28.0	192.1	221.7
71	-0.435080	-0.435089	0.000002	12.832459	459.814339	0.004091	0.000000	0.004091	52.9	186.5	241.0
72	-0.430985	-0.430994	0.000002	13.832459	446.613596	0.003891	0.000000	0.003891	47.2	142.9	191.8
73	-0.439435	-0.439444	0.000002	14.832446	434.149815	0.003672	0.000000	0.003672	47.2	162.7	211.6
74	-0.445652	-0.445661	0.000002	15.832446	422.362658	0.004207	0.000000	0.004207	40.5	184.2	227.2
75	-0.441488	-0.441498	0.000002	16.831670	411.207062	0.003513	0.000000	0.003513	44.1	128.4	203.2
76	-0.442699	-0.442709	0.000002	17.828998	400.645148	0.003315	0.000000	0.003315	89.0	171.6	262.2
77	-0.437240	-0.437250	0.000002	18.827989	390.595912	0.003593	0.000000	0.003593	96.5	186.6	284.9
78	-0.438457	-0.438466	0.000002	18.863934	390.243714	0.003728	0.000000	0.003728	68.1	195.7	265.6
79	-0.441191	-0.441200	0.000002	17.998665	398.902116	0.004481	0.000000	0.004481	79.9	173.8	255.7
80	-0.439420	-0.439430	0.000002	17.147688	407.800598	0.004144	0.000000	0.004144	24.1	131.1	157.0
81	-0.435278	-0.435288	0.000002	18.147687	397.383622	0.003683	0.000000	0.003683	99.0	125.4	225.8
82	-0.435696	-0.435706	0.000002	19.147687	387.485577	0.004183	0.000000	0.004183	87.4	94.6	183.5
83	-0.432135	-0.432145	0.000002	20.147687	378.068633	0.003505	0.000000	0.003505	59.4	133.2	200.7
84	-0.447041	-0.447052	0.000002	19.282420	386.189551	0.003949	0.000000	0.003949	93.0	122.9	217.8
85	-0.440143	-0.440153	0.000002	20.251730	377.115086	0.003940	0.000000	0.003940	78.1	137.4	219.3
86	-0.431854	-0.431865	0.000002	21.251730	368.189651	0.003650	0.000000	0.003650	72.2	198.5	272.7
87	-0.438255	-0.438266	0.000002	20.388692	375.867149	0.003826	0.000000	0.003826	52.6	183.8	238.7
88	-0.440813	-0.440824	0.000002	19.523463	383.892413	0.004670	0.000000	0.004670	105.2	222.8	330.3
89	-0.441431	-0.441442	0.000002	19.397393	385.090437	0.004752	0.000000	0.004752	48.8	165.0	215.3
90	-0.424536	-0.424547	0.000002	20.397393	375.788150	0.003298	0.000000	0.003298	27.1	192.1	220.8
91	-0.441751	-0.441761	0.000002	19.532122	383.810394	0.003924	0.000000	0.003924	43.8	133.8	181.7
92	-0.432305	-0.432316	0.000002	18.666851	392.182623	0.003440	0.000000	0.003440	40.4	125.9	173.2
93	-0.439124	-0.439135	0.000002	17.801581	400.928249	0.004499	0.000000	0.004499	74.9	151.5	228.0
94	-0.429993	-0.430004	0.000002	18.780754	391.059701	0.004246	0.000000	0.004245	41.8	157.8	201.5
95	-0.446990	-0.447002	0.000002	19.780747	381.470450	0.003678	0.000000	0.003678	69.1	150.8	221.7
96	-0.428500	-0.428512	0.000002	18.956291	389.341691	0.003864	0.000000	0.003864	77.1	121.6	200.2
97	-0.434374	-0.434386	0.000002	19.956291	379.835418	0.003242	0.000000	0.003242	48.8	138.9	189.5
98	-0.436938	-0.436950	0.000002	20.955599	370.788413	0.004284	0.000000	0.004284	40.0	99.6	141.3
99	-0.448045	-0.448057	0.000002	20.201822	377.571895	0.004209	0.000000	0.004209	57.8	163.0	222.3
100	-0.435724	-0.435736	0.000002	21.201822	368.625080	0.003964	0.000000	0.003964	93.5	120.1	215.2
101	-0.438183	-0.438195	0.000002	21.604210	365.143491	0.003558	0.000000	0.003558	79.7	135.9	217.5
102	-0.435905	-0.435917	0.000002	22.603662	356.773926	0.003759	0.000000	0.003759	93.5	111.8	207.5
103	-0.442826	-0.442838	0.000002	23.603612	348.775564	0.003897	0.000000	0.003897	61.3	114.1	177.1
104	-0.443998	-0.444010	0.000002	22.738341	355.675354	0.004037	0.000000	0.004037	99.0	129.8	230.4
105	-0.433792	-0.433804	0.000002	23.738341	347.725232	0.003930	0.000000	0.003930	43.7	167.6	213.2
106	-0.430633	-0.430646	0.000002	24.738341	340.122743	0.004312	0.000000	0.004312	37.8	110.6	158.5
107	-0.436110	-0.436122	0.000002	24.124153	344.752175	0.004534	0.000000	0.004534	74.3	140.1	216.2
108	-0.437542	-0.437554	0.000002	23.294676	351.208122	0.004310	0.000000	0.004310	85.9	152.3	240.0
109	-0.436816	-0.436828	0.000003	24.294676	343.454272	0.004379	0.000000	0.004379	73.5	191.4	267.7
110	-0.444943	-0.444955	0.000003	25.294676	336.035400	0.003937	0.000000	0.003937	92.4	221.4	315.4
111	-0.452089	-0.452101	0.000003	26.294676	328.930257	0.003866	0.000000	0.003866	86.0	181.4	269.1
112	-0.453521	-0.453533	0.000003	27.294676	322.119356	0.003860	0.000000	0.003860	103.9	178.8	287.0
113	-0.437443	-0.437455	0.000003	26.429584	327.994652	0.004223	0.000000	0.004223	72.1	213.9	288.7
114	-0.441759	-0.441771	0.000003	27.429584	321.222042	0.003890	0.000000	0.003890	56.1	119.3	181.0
115	-0.446051	-0.446063	0.000003	26.565562	327.056998	0.004118	0.000000	0.004118	76.4	145.4	223.7
116	-0.443044	-0.443057	0.000003	25.709017	333.054533	0.005315	0.000000	0.005315	82.7	236.5	321.3
117	-0.439926	-0.439939	0.000003	26.709017	326.073578	0.003968	0.000000	0.003968	84.4	191.3	277.9
118	-0.458160	-0.458173	0.000003	27.709017	319.379261	0.004503	0.000000	0.004503	33.4	183.3	218.9
119	-0.440428	-0.440441	0.000003	26.843746	325.155345	0.004538	0.000000	0.004538	92.3	197.2	291.1
120	-0.448862	-0.448875	0.000003	26.066259	330.526585	0.004113	0.000000	0.004113	36.1	178.2	215.9
121	-0.444079	-0.444092	0.000003	27.066259	323.650107	0.003844	0.000000	0.003844	53.7	211.0	268.5
122	-0.439928	-0.439941	0.000003	28.066259	317.053922	0.005270	0.000000	0.005270	79.4	269.0	350.3
123	-0.442208	-0.442221	0.000003	29.065816	310.723987	0.003424	0.000000	0.003424	33.8	193.3	229.1
124	-0.438569	-0.438582	0.000003	28.236993	315.954508	0.003912	0.000000	0.003912	51.4	208.9	262.1
125	-0.444287	-0.444301	0.000003	27.483317	320.866040	0.004107	0.000000	0.004107	47.7	153.4	202.9
126	-0.429173	-0.429187	0.000003	28.483291	314.381878	0.004423	0.000000	0.004423	62.2	95.8	159.4
127	-0.440073	-0.440087	0.000003	27.618020	319.977036	0.003771	0.000000	0.003771	71.4	176.0	249.1
128	-0.441746	-0.441760	0.000003	26.760953	325.718997	0.004270	0.000000	0.004270	65.4	149.5	216.6
129	-0.443519	-0.443533	0.000003	27.756759	319.066530	0.004607	0.000000	0.004607	62.9	187.8	252.2
130	-0.443128	-0.443142	0.000003	28.756759	312.654003	0.003348	0.000000	0.003348	48.1	201.7	251.3
131	-0.443357	-0.443372	0.000003	27.891526	318.187036	0.003896	0.000000	0.003896	50.2	142.7	194.5
132	-0.449273	-0.449287	0.000003	28.502993	314.256750	0.004009	0.000000	0.004009	68.6	145.0	215.2
133	-0.444862	-0.444876	0.000003	29.502993	308.034213	0.003499	0.000000	0.003499	86.0	179.6	267.2
134	-0.441554	-0.441569	0.000003	28.637831	313.403097	0.004101	0.000000	0.004101	116.7	115.3	234.3
135	-0.446284	-0.446298	0.000003	27.772560	318.963162	0.004633	0.000000	0.004633	83.1	136.1	221.0
136	-0.446003	-0.446017	0.000003	28.529146	314.090816	0.004025	0.000000	0.004025	54.0	137.9	193.5
137	-0.442518	-0.442532	0.000003	29.521719	307.920041	0.004236	0.000000	0.004236	74.7	184.7	260.9
138	-0.434027	-0.434041	0.000003	30.475002	302.217564	0.004198	0.000000	0.004198	70.2	211.0	283.9
139	-0.434109	-0.434123	0.000003	29.609731	307.384556	0.003919	0.000000	0.003919	55.9	180.6	238.0
140	-0.438530	-0.438545	0.000003	30.324256	303.105217	0.004911	0.000000	0.004911	38.3	144.7	184.6
141	-0.436260	-0.436274	0.000003	29.459003	308.302761	0.003866	0.000000	0.003866	66.7	153.6	222.4
142	-0.446828	-0.446843	0.000003	30.458981	302.311659	0.004202	0.000000	0.004202	89.9	157.8	250.0
143	-0.438531	-0.438546	0.000003	29.593710	307.481897	0.004623	0.000000	0.004623	66.0	152.3	224.1
144	-0.436457	-0.436471	0.000003	30.593710	301.522219	0.004284	0.000000	0.004284	103.0	177.5	287.3
145	-0.447653	-0.447668	0.000003	29.728439	306.665260	0.005370	0.000000	0.005370	66.1	236.0	304.3
146	-0.448928	-0.448943	0.000003	30.728439	300.736891	0.003971	0.000000	0.003971	65.0	114.1	180.8
147	-0.445800	-0.445815	0.000003	29.863168	305.852949	0.004178	0.000000	0.004178	50.2	161.6	213.4
148	-0.440466	-0.440481	0.000003	30.863168	299.955644	0.003405	0.000000	0.003404	73.7	140.5	215.9
149	-0.450822	-0.450836	0.000003	29.998490	305.041381	0.003691	0.000000	0.003691	62.2	157.0	220.9
150	-0.449429	-0.449444	0.000003	29.596657	307.463988	0.004026	0.000000	0.004026	48.2	212.8	262.7
151	-0.436036	-0.436051	0.000003	30.596656	301.504999	0.004297	0.000000	0.004297	65.8	147.4	214.9
152	-0.435054	-0.435069	0.000003	31.596656	295.772601	0.004244	0.000000	0.004244	56.0	126.6	184.9
153	-0.443849	-0.443864	0.000003	32.596656	290.254111	0.002858	0.000000	0.002858	58.6	164.3	225.0
154	-0.451897	-0.451912	0.000003	31.731395	295.016845	0.003678	0.000000	0.003678	59.0	157.1	217.8
155	-0.444814	-0.444829	0.000003	31.556048	296.001135	0.003987	0.000000	0.003987	78.8	124.5	205.0
156	-0.437041	-0.437056	0.000003	30.691308	300.952915	0.003103	0.000000	0.003103	36.8	148.7	187.1
157	-0.438344	-0.438359	0.000003	29.826446	306.073926	0.004635	0.000000	0.004635	56.7	137.1	195.7
158	-0.439876	-0.439891	0.000003	30.053938	304.710084	0.004694	0.000000	0.004694	66.3	189.9	258.1
159	-0.451647	-0.451662	0.000003	29.260859	309.518184	0.004696	0.000000	0.004696	40.5	111.8	155.0
160	-0.445369	-0.445384	0.000003	30.156566	304.098789	0.004007	0.000000	0.004007	83.4	148.0	233.0
161	-0.446432	-0.446447	0.000003	29.291295	309.330865	0.004132	0.000000	0.004132	68.4	102.5	172.7
162	-0.446745	-0.446760	0.000003	28.731274	312.814226	0.003456	0.000000	0.003456	68.8	138.9	209.3
163	-0.442684	-0.442699	0.000003	29.729170	306.660839	0.004022	0.000000	0.004022	72.1	147.1	221.4
164	-0.430114	-0.430129	0.000003	29.609743	307.384488	0.003814	0.000000	0.003814	59.8	176.5	238.4
165	-0.439213	-0.439229	0.000003	30.609742	301.428554	0.003565	0.000000	0.003565	74.7	143.6	219.8
166	-0.441237	-0.441253	0.000003	31.606021	295.719948	0.003837	0.000000	0.003837	80.1	190.8	272.4
167	-0.436372	-0.436388	0.000003	32.606019	290.203414	0.004260	0.000000	0.004259	79.4	191.9	273.2
168	-0.453592	-0.453608	0.000003	33.601986	284.909965	0.003903	0.000000	0.003903	96.4	146.4	244.2
169	-0.441883	-0.441899	0.000003	34.556713	280.013862	0.004122	0.000000	0.004122	49.2	174.5	225.5
170	-0.448514	-0.448530	0.000003	33.778226	283.993312	0.003881	0.000000	0.003881	40.7	118.5	164.0
171	-0.441687	-0.441703	0.000003	34.778225	278.901845	0.004295	0.000000	0.004295	74.3	143.1	218.9
172	-0.441289	-0.441305	0.000003	35.778225	273.989719	0.004266	0.000000	0.004266	98.3	180.0	280.7
173	-0.439548	-0.439564	0.000003	36.778133	269.248054	0.004198	0.000000	0.004198	42.4	87.4	133.1
174	-0.441103	-0.441119	0.000003	35.912862	273.341549	0.004511	0.000000	0.004511	101.1	105.7	208.4
175	-0.437170	-0.437186	0.000003	36.912861	268.621676	0.003720	0.000000	0.003720	73.0	172.1	246.8
176	-0.443912	-0.443928	0.000003	37.908733	264.080538	0.003379	0.000000	0.003379	51.9	187.2	240.8
177	-0.439183	-0.439200	0.000003	38.874679	259.820180	0.005032	0.000000	0.005032	40.9	179.8	222.2
178	-0.443804	-0.443820	0.000003	38.237065	262.616822	0.003605	0.000000	0.003605	81.2	170.8	253.7
179	-0.442381	-0.442397	0.000003	37.371794	266.509707	0.003508	0.000000	0.003507	92.2	176.1	273.8
180	-0.450815	-0.450831	0.000003	38.371787	262.020913	0.003643	0.000000	0.003643	48.5	156.0	206.9
181	-0.445675	-0.445692	0.000003	38.735619	260.425023	0.003942	0.000000	0.003942	36.5	92.3	131.0
182	-0.442590	-0.442606	0.000003	39.735581	256.137334	0.003705	0.000000	0.003705	69.7	109.9	181.7
183	-0.444188	-0.444205	0.000003	38.870474	259.838430	0.004738	0.000000	0.004738	67.3	186.7	255.6
184	-0.441064	-0.441081	0.000003	39.870474	255.569719	0.003920	0.000000	0.003920	42.7	104.2	148.6
185	-0.442399	-0.442416	0.000003	39.005203	259.255017	0.004339	0.000000	0.004339	82.0	113.3	196.8
186	-0.441666	-0.441683	0.000003	38.139932	263.048154	0.003725	0.000000	0.003725	80.6	101.0	183.3
187	-0.435544	-0.435561	0.000003	39.139932	258.674219	0.003535	0.000000	0.003535	114.5	124.8	241.0
188	-0.442459	-0.442476	0.000003	38.274677	262.450182	0.003910	0.000000	0.003910	61.0	118.1	180.8
189	-0.440992	-0.441009	0.000003	39.274677	258.095945	0.004024	0.000000	0.004024	93.1	138.4	233.0
190	-0.439838	-0.439855	0.000003	38.409472	261.854706	0.003991	0.000000	0.003991	56.0	119.2	176.9
191	-0.445785	-0.445802	0.000003	38.224822	262.671113	0.004218	0.000000	0.004218	54.3	137.9	203.5
192	-0.443143	-0.443160	0.000003	39.224822	258.309604	0.003766	0.000000	0.003766	57.1	138.5	197.3
193	-0.445663	-0.445680	0.000003	38.359551	262.074925	0.004373	0.000000	0.004373	57.1	90.5	149.2
194	-0.446982	-0.446999	0.000003	39.359525	257.733141	0.003984	0.000000	0.003984	71.6	106.0	179.3
195	-0.442601	-0.442618	0.000003	38.494254	261.481553	0.003453	0.000000	0.003453	47.5	171.4	220.4
196	-0.441994	-0.442011	0.000003	39.494254	257.159134	0.003976	0.000000	0.003975	78.3	170.2	250.0
197	-0.446372	-0.446390	0.000003	38.628983	260.890745	0.003651	0.000000	0.003651	72.7	124.4	198.8
198	-0.449434	-0.449451	0.000003	38.031456	263.531527	0.003863	0.000000	0.003863	64.0	185.1	250.7
199	-0.442117	-0.442134	0.000003	37.166198	267.451724	0.003311	0.000000	0.003311	92.9	149.6	244.1
200	-0.443010	-0.443027	0.000003	36.300929	271.490361	0.003941	0.000000	0.003941	66.6	132.2	200.3
201	-0.440578	-0.440595	0.000003	37.300908	266.833749	0.003560	0.000000	0.003560	83.3	115.8	201.4
202	-0.447244	-0.447262	0.000003	36.435637	270.853614	0.003859	0.000000	0.003859	90.5	168.2	260.1
203	-0.444053	-0.444070	0.000004	35.570366	274.996450	0.003888	0.000000	0.003888	47.5	154.6	208.3
204	-0.447966	-0.447983	0.000004	34.705263	279.267145	0.004623	0.000000	0.004624	56.6	134.3	192.9
205	-0.440210	-0.440227	0.000003	35.705263	274.342256	0.002999	0.000000	0.002999	59.5	133.8	194.8
206	-0.448752	-0.448769	0.000003	36.704345	269.592349	0.005491	0.000000	0.005491	60.6	155.4	217.6
207	-0.439496	-0.439514	0.000003	35.839074	273.696400	0.003576	0.000000	0.003576	76.6	133.8	211.8
208	-0.438296	-0.438313	0.000003	34.973803	277.927335	0.004744	0.000000	0.004744	70.2	142.5	214.4
209	-0.446695	-0.446713	0.000004	35.973803	273.049175	0.004624	0.000000	0.004624	52.5	141.4	196.0
210	-0.443416	-0.443433	0.000004	35.108532	277.259970	0.003875	0.000000	0.003875	54.9	173.8	230.4
211	-0.448247	-0.448265	0.000004	36.108532	272.405005	0.003498	0.000000	0.003498	73.8	145.4	222.0
212	-0.441064	-0.441082	0.000004	37.108495	267.717307	0.004243	0.000000	0.004243	49.9	209.4	261.1
213	-0.447010	-0.447028	0.000004	38.105881	263.199694	0.004565	0.000000	0.004565	88.6	184.3	274.5
214	-0.440990	-0.441008	0.000004	39.105881	258.820760	0.003356	0.000000	0.003356	66.4	215.5	285.8
215	-0.447509	-0.447527	0.000004	40.105881	254.585149	0.004414	0.000000	0.004414	78.3	179.3	259.4
216	-0.446072	-0.446090	0.000004	41.105879	250.485946	0.004105	0.000000	0.004105	39.3	123.0	164.0
217	-0.448057	-0.448074	0.000004	42.105879	246.516649	0.004712	0.000000	0.004712	59.6	136.1	197.2
218	-0.445000	-0.445019	0.000004	41.426579	249.199140	0.004028	0.000000	0.004028	63.5	118.0	183.1
219	-0.438967	-0.438985	0.000004	42.426415	245.270836	0.004365	0.000000	0.004365	68.9	116.3	186.7
220	-0.444668	-0.444686	0.000004	43.426415	241.463844	0.003443	0.000000	0.003443	62.7	118.2	182.6
221	-0.447713	-0.447731	0.000004	44.426408	237.773254	0.004372	0.000000	0.004372	62.3	132.8	196.9
222	-0.443290	-0.443308	0.000004	43.561137	240.959975	0.004562	0.000000	0.004562	63.6	167.0	232.3
223	-0.447805	-0.447823	0.000004	42.762116	243.979510	0.004627	0.000000	0.004627	54.0	121.3	176.9
224	-0.445091	-0.445109	0.000004	43.762116	240.212191	0.004491	0.000000	0.004491	61.0	118.9	183.1
225	-0.448505	-0.448523	0.000004	43.138059	242.549431	0.003678	0.000000	0.003678	45.9	146.6	194.1
226	-0.450602	-0.450621	0.000004	44.137894	238.826418	0.004193	0.000000	0.004193	36.6	204.4	243.6
227	-0.440523	-0.440541	0.000004	43.754484	240.240504	0.004324	0.000000	0.004324	62.3	160.4	224.1
228	-0.448981	-0.448999	0.000004	44.746917	236.614133	0.003747	0.000000	0.003747	66.5	126.7	194.7
229	-0.446861	-0.446880	0.000004	45.746917	233.069188	0.004432	0.000000	0.004432	87.2	96.4	185.2
230	-0.443148	-0.443167	0.000004	46.746917	229.628896	0.003736	0.000000	0.003736	79.5	123.8	217.9
231	-0.447785	-0.447803	0.000004	47.746917	226.288690	0.004052	0.000000	0.004052	93.0	123.9	218.6
232	-0.440835	-0.440854	0.000004	48.746917	223.044264	0.003630	0.000000	0.003630	60.0	166.7	228.5
233	-0.447703	-0.447722	0.000004	49.746917	219.891557	0.003639	0.000000	0.003639	80.6	163.5	246.1
234	-0.442966	-0.442985	0.000004	50.744107	216.835228	0.004176	0.000000	0.004175	84.4	165.4	252.9
235	-0.446385	-0.446404	0.000004	49.878836	219.482298	0.004114	0.000000	0.004114	66.7	120.2	188.5
236	-0.448998	-0.449016	0.000004	49.013565	222.194796	0.004148	0.000000	0.004148	34.2	164.6	200.7
237	-0.447473	-0.447493	0.000004	50.010453	219.075491	0.003621	0.000000	0.003621	56.0	156.0	221.7
238	-0.455584	-0.455603	0.000004	51.010140	216.034157	0.005499	0.000000	0.005499	56.7	151.0	209.5
239	-0.443381	-0.443400	0.000004	52.010140	213.075196	0.004064	0.000000	0.004064	50.2	172.1	223.8
240	-0.449829	-0.449848	0.000004	51.146496	215.625854	0.004176	0.000000	0.004176	53.7	204.4	260.0
241	-0.450610	-0.450629	0.000004	50.281226	218.243299	0.004735	0.000000	0.004735	67.6	94.5	163.6
242	-0.442526	-0.442545	0.000004	51.108087	215.740709	0.004270	0.000000	0.004270	92.6	101.4	195.6
243	-0.436859	-0.436878	0.000004	52.108087	212.789726	0.004186	0.000000	0.004186	61.1	135.0	197.8
244	-0.448002	-0.448022	0.000004	53.108087	209.918383	0.004142	0.000000	0.004142	49.3	127.0	195.1
245	-0.451618	-0.451637	0.000004	54.108087	207.123500	0.004132	0.000000	0.004132	72.7	148.8	223.5
