1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
94	-0.411012	-0.411020	0.000002	37.747409	216.320337	0.003288	0.000000	0.003288	148.6	178.8	328.9
95	-0.398502	-0.398510	0.000002	38.746664	212.702410	0.003278	0.000000	0.003277	40.9	187.6	230.3
96	-0.413581	-0.413589	0.000002	39.745518	209.204890	0.004345	0.000000	0.004345	42.7	108.5	153.0
97	-0.415134	-0.415142	0.000002	40.745517	205.816712	0.004332	0.000000	0.004332	55.0	215.6	272.1
98	-0.409327	-0.409335	0.000002	41.716169	202.631307	0.003808	0.000000	0.003808	53.9	172.7	228.4
99	-0.410372	-0.410380	0.000002	42.716169	199.451089	0.005063	0.000000	0.005063	38.8	130.7	171.2
100	-0.406797	-0.406805	0.000002	41.813501	202.317322	0.004028	0.000000	0.004028	93.9	181.2	276.9
101	-0.406488	-0.406497	0.000002	41.713797	202.638973	0.003950	0.000000	0.003950	71.2	127.5	200.6
102	-0.399040	-0.399048	0.000002	42.713797	199.458516	0.004243	0.000000	0.004243	48.1	131.0	195.8
103	-0.407711	-0.407719	0.000002	41.810037	202.328481	0.004644	0.000000	0.004644	73.8	180.5	256.0
104	-0.404234	-0.404243	0.000002	40.906263	205.282288	0.004647	0.000000	0.004647	50.1	150.5	209.3
105	-0.410677	-0.410685	0.000002	41.876544	202.114470	0.004494	0.000000	0.004494	91.4	126.9	222.2
106	-0.405273	-0.405281	0.000002	42.876544	198.950328	0.003803	0.000000	0.003803	70.2	122.8	194.7
107	-0.405572	-0.405580	0.000002	41.973274	201.804012	0.004070	0.000000	0.004070	89.7	143.5	241.3
108	-0.417413	-0.417422	0.000002	42.973270	198.649520	0.003882	0.000000	0.003882	90.2	162.8	254.6
109	-0.416691	-0.416699	0.000002	43.973155	195.592462	0.004101	0.000000	0.004101	98.8	141.4	241.9
110	-0.406187	-0.406195	0.000002	44.771905	193.217140	0.003392	0.000000	0.003392	68.5	132.8	205.0
111	-0.410944	-0.410953	0.000002	44.067892	195.307684	0.004227	0.000000	0.004227	105.8	171.1	279.6
112	-0.405933	-0.405941	0.000002	43.164149	198.058567	0.004392	0.000000	0.004392	87.5	115.5	204.6
113	-0.413384	-0.413392	0.000002	44.164149	195.019187	0.004501	0.000000	0.004501	66.4	104.4	172.4
114	-0.409064	-0.409073	0.000002	43.260375	197.761986	0.004815	0.000000	0.004816	75.7	131.6	208.9
115	-0.409114	-0.409123	0.000002	44.260375	194.731633	0.004334	0.000000	0.004334	65.8	131.9	201.1
116	-0.410195	-0.410203	0.000002	43.356653	197.466132	0.003501	0.000000	0.003501	59.8	108.0	169.7
117	-0.407763	-0.407771	0.000002	44.356653	194.444769	0.003829	0.000000	0.003829	84.1	150.6	236.3
118	-0.412810	-0.412818	0.000002	45.339909	191.562809	0.003313	0.000000	0.003313	75.9	141.1	218.5
119	-0.407989	-0.407998	0.000002	44.715355	193.383408	0.004034	0.000000	0.004034	87.2	170.3	269.4
120	-0.409333	-0.409341	0.000002	43.816655	196.064720	0.003456	0.000000	0.003456	72.7	174.2	248.7
121	-0.410854	-0.410863	0.000002	44.816654	193.085771	0.003408	0.000000	0.003408	49.3	141.8	192.8
122	-0.405460	-0.405468	0.000002	45.226134	191.891909	0.004001	0.000000	0.004001	58.5	119.7	179.8
123	-0.411836	-0.411844	0.000002	46.226024	189.037795	0.004102	0.000000	0.004102	50.7	171.9	224.2
124	-0.413968	-0.413976	0.000002	45.322250	191.613815	0.004291	0.000000	0.004291	45.6	149.2	196.4
125	-0.412097	-0.412105	0.000002	44.418499	194.260944	0.004450	0.000000	0.004450	51.6	162.4	216.4
126	-0.413605	-0.413613	0.000002	43.519211	196.968611	0.003839	0.000000	0.003839	63.3	147.7	212.7
127	-0.408556	-0.408564	0.000002	44.519211	193.962339	0.004427	0.000000	0.004427	43.8	156.0	202.0
128	-0.406451	-0.406459	0.000002	45.519206	191.046467	0.004739	0.000000	0.004739	79.4	136.7	218.3
129	-0.407213	-0.407221	0.000002	46.519206	188.216954	0.003472	0.000000	0.003472	59.5	199.3	260.3
130	-0.407954	-0.407962	0.000002	45.615432	190.770500	0.004428	0.000000	0.004428	77.7	164.0	245.1
131	-0.409878	-0.409887	0.000002	46.615432	187.949095	0.004063	0.000000	0.004063	79.2	172.5	253.6
132	-0.400823	-0.400832	0.000002	45.711710	190.495183	0.004552	0.000000	0.004552	34.5	84.9	121.5
133	-0.407070	-0.407078	0.000002	44.808100	193.110867	0.004400	0.000000	0.004400	101.1	141.1	243.7
134	-0.413680	-0.413688	0.000002	45.808100	190.220337	0.003945	0.000000	0.003945	32.1	182.9	217.4
135	-0.404076	-0.404084	0.000002	46.808100	187.415063	0.005079	0.000000	0.005079	67.9	227.3	297.1
136	-0.414641	-0.414649	0.000002	47.808100	184.691328	0.004788	0.000000	0.004788	73.4	159.5	234.5
137	-0.422947	-0.422956	0.000002	48.808100	182.045627	0.003197	0.000000	0.003197	60.5	168.2	230.9
138	-0.412541	-0.412549	0.000002	49.808100	179.474656	0.003886	0.000000	0.003886	50.5	150.7	215.1
139	-0.409777	-0.409785	0.000002	50.808091	176.975311	0.004055	0.000000	0.004055	61.8	180.8	244.2
140	-0.406703	-0.406711	0.000002	51.808091	174.544602	0.004267	0.000000	0.004267	38.4	126.9	167.2
141	-0.418092	-0.418101	0.000002	52.807263	172.181691	0.003164	0.000000	0.003164	79.5	133.6	214.9
142	-0.405307	-0.405316	0.000002	51.904459	174.313882	0.003099	0.000000	0.003099	54.3	136.0	192.4
143	-0.413706	-0.413714	0.000002	52.299095	173.375391	0.004349	0.000000	0.004349	89.8	138.2	230.2
144	-0.407161	-0.407169	0.000002	53.299091	171.041922	0.004491	0.000000	0.004491	107.2	163.9	273.0
145	-0.410665	-0.410673	0.000002	54.299091	168.770422	0.003923	0.000000	0.003923	74.4	187.6	263.7
146	-0.408576	-0.408584	0.000002	55.299091	166.558463	0.004232	0.000000	0.004232	72.4	121.3	195.5
147	-0.411892	-0.411900	0.000002	54.401934	168.540232	0.004036	0.000000	0.004036	82.7	160.2	244.7
148	-0.406412	-0.406421	0.000002	55.401933	166.334264	0.003978	0.000000	0.003978	83.6	122.4	208.4
149	-0.416866	-0.416875	0.000002	56.396234	164.197386	0.004598	0.000000	0.004598	85.5	108.2	195.4
150	-0.409033	-0.409041	0.000002	57.396234	162.102932	0.003902	0.000000	0.003902	38.8	146.8	187.3
151	-0.410214	-0.410223	0.000002	58.392952	160.067853	0.004254	0.000000	0.004254	78.4	192.2	274.8
152	-0.408047	-0.408055	0.000002	59.383296	158.095773	0.003994	0.000000	0.003994	49.6	140.4	191.6
153	-0.410869	-0.410877	0.000002	58.479585	159.893378	0.003586	0.000000	0.003586	46.7	113.9	162.3
154	-0.408656	-0.408664	0.000002	57.713601	161.449345	0.004016	0.000000	0.004016	64.3	182.0	248.0
155	-0.418256	-0.418265	0.000002	58.707515	159.436150	0.003566	0.000000	0.003566	71.0	224.2	300.7
156	-0.415195	-0.415204	0.000002	59.707501	157.460698	0.004356	0.000000	0.004356	80.9	154.5	237.1
157	-0.409904	-0.409913	0.000002	59.172068	158.512305	0.003978	0.000000	0.003978	83.6	175.1	265.6
158	-0.403257	-0.403265	0.000002	60.172068	156.559511	0.003894	0.000000	0.003895	95.5	157.1	257.1
159	-0.414367	-0.414376	0.000002	61.172065	154.654253	0.004536	0.000000	0.004536	54.5	126.5	183.4
160	-0.406824	-0.406833	0.000002	62.170254	152.798131	0.003965	0.000000	0.003965	91.8	119.5	213.1
161	-0.417904	-0.417912	0.000002	63.170254	150.982785	0.004213	0.000000	0.004213	72.7	171.1	245.3
162	-0.410457	-0.410465	0.000002	64.163222	149.222387	0.003557	0.000000	0.003557	57.4	120.0	179.0
163	-0.412538	-0.412546	0.000002	65.163222	147.490530	0.003738	0.000000	0.003738	61.5	172.0	235.1
164	-0.410194	-0.410203	0.000002	64.259449	149.053971	0.003663	0.000000	0.003663	80.6	140.4	223.3
165	-0.400679	-0.400687	0.000002	63.355675	150.650912	0.004465	0.000000	0.004465	61.3	168.1	231.5
166	-0.406022	-0.406031	0.000002	64.318431	148.950927	0.004004	0.000000	0.004004	135.6	166.3	303.7
167	-0.411804	-0.411813	0.000002	63.415638	150.543899	0.003984	0.000000	0.003984	41.5	150.9	195.1
168	-0.400952	-0.400961	0.000002	64.415638	148.781413	0.003815	0.000000	0.003815	70.0	197.1	268.8
169	-0.414247	-0.414256	0.000002	65.367626	147.141469	0.004400	0.000000	0.004400	46.2	182.0	231.4
170	-0.407167	-0.407175	0.000002	66.168849	145.789000	0.004048	0.000000	0.004048	47.7	161.5	212.2
171	-0.421877	-0.421886	0.000002	67.068985	144.298919	0.003583	0.000000	0.003583	72.9	186.1	260.7
172	-0.416724	-0.416733	0.000002	68.027573	142.745207	0.003782	0.000000	0.003782	53.9	110.9	166.6
173	-0.410742	-0.410751	0.000002	69.027573	141.159635	0.004177	0.000000	0.004177	61.4	154.2	217.8
174	-0.410376	-0.410384	0.000002	70.027573	139.608900	0.004333	0.000000	0.004333	82.3	149.1	238.2
175	-0.406855	-0.406864	0.000002	71.027573	138.091867	0.003523	0.000000	0.003523	72.9	118.7	194.2
176	-0.415199	-0.415208	0.000002	70.123990	139.461182	0.003755	0.000000	0.003755	67.9	156.4	226.3
177	-0.414581	-0.414590	0.000002	69.234273	140.836281	0.004331	0.000000	0.004331	58.7	170.8	231.0
178	-0.410774	-0.410783	0.000002	68.411940	142.131569	0.004299	0.000000	0.004299	88.2	140.5	232.2
179	-0.409958	-0.409967	0.000002	69.411940	140.559524	0.003199	0.000000	0.003199	75.4	119.2	196.2
180	-0.415604	-0.415613	0.000002	69.929903	139.758857	0.004831	0.000000	0.004831	44.0	178.2	223.8
181	-0.406927	-0.406936	0.000002	70.925778	138.244784	0.004309	0.000000	0.004309	67.9	182.8	252.5
182	-0.411284	-0.411293	0.000002	71.925520	136.757474	0.005007	0.000000	0.005007	47.1	177.7	226.7
183	-0.416383	-0.416391	0.000002	72.925518	135.301455	0.004816	0.000000	0.004816	92.1	139.1	239.6
184	-0.413205	-0.413214	0.000002	73.925518	133.876112	0.003853	0.000000	0.003853	60.9	147.7	210.2
185	-0.409713	-0.409722	0.000002	74.914742	132.495372	0.003440	0.000000	0.003440	110.6	79.7	199.6
186	-0.414696	-0.414705	0.000002	75.914462	131.128616	0.003534	0.000000	0.003534	64.3	155.7	222.3
187	-0.409894	-0.409903	0.000002	75.057758	132.298105	0.004921	0.000000	0.004921	90.8	165.5	257.8
188	-0.411716	-0.411725	0.000002	76.055535	130.938018	0.004719	0.000000	0.004719	44.7	187.8	234.2
189	-0.409879	-0.409888	0.000002	77.055535	129.602672	0.003607	0.000000	0.003607	48.8	218.6	269.3
190	-0.414562	-0.414570	0.000002	78.055517	128.294312	0.004035	0.000000	0.004035	47.6	187.9	245.2
191	-0.409924	-0.409933	0.000002	77.151964	129.475345	0.004056	0.000000	0.004056	85.4	153.0	240.3
192	-0.408033	-0.408042	0.000002	78.151962	128.169519	0.004174	0.000000	0.004174	76.8	176.6	254.9
193	-0.422415	-0.422424	0.000002	79.147993	126.894798	0.004240	0.000000	0.004240	50.0	127.3	178.9
194	-0.406569	-0.406577	0.000002	80.147993	125.640252	0.004249	0.000000	0.004248	61.6	146.4	209.6
195	-0.406548	-0.406557	0.000002	79.244349	126.772825	0.005327	0.000000	0.005327	93.5	111.9	207.0
196	-0.417177	-0.417186	0.000002	80.244348	125.520679	0.004742	0.000000	0.004742	74.9	121.1	197.7
197	-0.409962	-0.409971	0.000002	81.244348	124.293025	0.004232	0.000000	0.004232	55.4	182.9	240.5
198	-0.421939	-0.421948	0.000002	82.244348	123.089153	0.003647	0.000000	0.003647	59.6	156.1	217.9
199	-0.416194	-0.416203	0.000002	83.243409	121.909476	0.004653	0.000000	0.004653	60.5	143.5	205.5
200	-0.406651	-0.406660	0.000002	82.339839	122.975413	0.003447	0.000000	0.003447	65.0	119.5	186.1
201	-0.405756	-0.405765	0.000002	83.339839	121.796808	0.003670	0.000000	0.003670	28.7	168.6	199.3
202	-0.414537	-0.414546	0.000002	84.271229	120.719207	0.004132	0.000000	0.004132	42.7	132.6	177.0
203	-0.411395	-0.411404	0.000002	85.271229	119.583253	0.004282	0.000000	0.004282	46.2	195.7	244.5
204	-0.407510	-0.407519	0.000002	84.367455	120.608961	0.003722	0.000000	0.003722	45.8	133.5	181.3
205	-0.412650	-0.412659	0.000002	85.367158	119.475406	0.004736	0.000000	0.004736	81.8	128.6	212.1
206	-0.413514	-0.413523	0.000002	84.463384	120.499257	0.003907	0.000000	0.003907	65.0	215.8	282.4
207	-0.418210	-0.418219	0.000002	85.463353	119.367454	0.003921	0.000000	0.003921	90.5	213.3	305.9
208	-0.414966	-0.414975	0.000002	86.452763	118.268335	0.004607	0.000000	0.004607	80.8	158.5	241.1
209	-0.404028	-0.404037	0.000002	85.570235	119.247737	0.004506	0.000000	0.004506	42.2	145.6	189.7
210	-0.419041	-0.419050	0.000002	86.570235	118.139180	0.003582	0.000000	0.003582	67.7	181.8	251.3
211	-0.414501	-0.414510	0.000002	87.570215	117.051066	0.003781	0.000000	0.003781	61.6	148.9	212.2
212	-0.419058	-0.419067	0.000002	88.570215	115.982791	0.004302	0.000000	0.004302	80.9	115.3	198.4
213	-0.410005	-0.410014	0.000002	89.570206	114.933849	0.004145	0.000000	0.004144	90.7	144.2	237.7
214	-0.411165	-0.411174	0.000002	90.570205	113.903702	0.004014	0.000000	0.004014	104.7	156.3	262.7
215	-0.408874	-0.408883	0.000002	91.570193	112.891867	0.002959	0.000000	0.002959	93.9	144.6	240.0
216	-0.422316	-0.422325	0.000002	92.570184	111.897849	0.004059	0.000000	0.004059	87.3	172.0	261.8
217	-0.418134	-0.418143	0.000002	91.667404	112.794463	0.004968	0.000000	0.004968	99.8	140.1	242.0
218	-0.410520	-0.410529	0.000002	92.667404	111.802143	0.004232	0.000000	0.004232	82.6	151.0	235.2
219	-0.413885	-0.413894	0.000002	93.667404	110.827130	0.003266	0.000000	0.003266	67.6	130.6	199.7
220	-0.420370	-0.420379	0.000002	94.667403	109.868978	0.003766	0.000000	0.003766	61.3	168.5	248.3
221	-0.410824	-0.410833	0.000002	93.763640	110.734196	0.003394	0.000000	0.003394	40.2	142.6	184.5
222	-0.408332	-0.408341	0.000002	93.502790	110.986460	0.004023	0.000000	0.004023	46.7	136.3	184.7
223	-0.413323	-0.413332	0.000002	94.500336	110.027900	0.003690	0.000000	0.003690	61.3	175.8	239.1
224	-0.412876	-0.412885	0.000002	93.596591	110.895614	0.003816	0.000000	0.003816	48.6	182.1	232.6
225	-0.410965	-0.410974	0.000002	94.596591	109.936281	0.003853	0.000000	0.003853	62.0	173.8	237.4
226	-0.416711	-0.416720	0.000002	95.596591	108.993404	0.004056	0.000000	0.004056	99.6	150.7	253.6
227	-0.414543	-0.414553	0.000002	95.944733	108.668933	0.003402	0.000000	0.003402	76.3	129.9	207.9
228	-0.411434	-0.411443	0.000002	95.078542	109.479832	0.005223	0.000000	0.005223	126.4	115.1	243.3
229	-0.417107	-0.417116	0.000002	94.175021	110.338676	0.003404	0.000000	0.003404	62.6	113.3	178.6
230	-0.411609	-0.411618	0.000002	93.271247	111.211347	0.005017	0.000000	0.005018	49.1	171.0	221.9
231	-0.408143	-0.408152	0.000002	94.270507	110.247276	0.003233	0.000000	0.003233	84.0	149.7	235.2
232	-0.420188	-0.420197	0.000002	93.366734	111.118495	0.003616	0.000000	0.003616	38.6	160.3	200.4
233	-0.409251	-0.409260	0.000002	94.366670	110.155380	0.004467	0.000000	0.004467	55.0	104.3	162.5
234	-0.415862	-0.415872	0.000002	95.366408	109.209003	0.005373	0.000000	0.005373	73.1	131.8	206.4
235	-0.410095	-0.410104	0.000002	94.487632	110.040002	0.003985	0.000000	0.003985	51.9	131.0	184.4
236	-0.406257	-0.406266	0.000002	95.438946	109.140968	0.003787	0.000000	0.003787	78.4	114.2	194.2
237	-0.410462	-0.410471	0.000002	96.438893	108.211675	0.004544	0.000000	0.004544	77.0	140.1	218.6
238	-0.415865	-0.415874	0.000002	97.438884	107.298033	0.004668	0.000000	0.004668	87.1	127.7	216.6
239	-0.415809	-0.415818	0.000002	98.438882	106.399684	0.004109	0.000000	0.004109	72.5	160.2	234.3
240	-0.403765	-0.403774	0.000002	97.545285	107.201727	0.003276	0.000000	0.003276	59.9	123.3	184.8
241	-0.415523	-0.415532	0.000002	97.324119	107.402104	0.003190	0.000000	0.003190	62.8	127.3	191.8
242	-0.417293	-0.417303	0.000002	96.420349	108.228765	0.003604	0.000000	0.003604	83.4	111.6	196.6
243	-0.401015	-0.401024	0.000002	95.530217	109.055485	0.004411	0.000000	0.004411	67.4	121.9	191.6
244	-0.406361	-0.406370	0.000002	96.529862	108.127919	0.004010	0.000000	0.004010	65.7	145.3	212.6
245	-0.412113	-0.412122	0.000002	97.529848	107.215689	0.003587	0.000000	0.003587	68.3	117.2	187.1
