1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.639305	0.000000	24.080949	0.018165	129.2
1	-0.644350	0.000000	24.080949	0.018624	12.7
2	-0.654364	0.000000	24.080949	0.021084	14.7
3	-0.669372	0.000000	24.080949	0.013994	12.9
4	-0.668439	0.000000	24.080949	0.012093	15.8
5	-0.669987	0.000000	24.080949	0.012353	10.0
6	-0.670384	0.000000	24.080949	0.011287	10.0
7	-0.679904	0.000000	24.080949	0.012956	13.3
8	-0.682998	0.000000	24.080949	0.013163	10.4
9	-0.682628	0.000000	24.080949	0.014259	10.7
10	-0.681349	0.000000	24.080949	0.013808	11.6
11	-0.692503	0.000000	24.080949	0.013377	8.9
12	-0.704502	0.000000	24.080949	0.011549	8.1
13	-0.709088	0.000000	24.080949	0.010501	9.8
14	-0.710304	0.000000	24.080949	0.010152	10.9
15	-0.703508	0.000000	24.080949	0.008265	11.9
16	-0.713447	0.000000	24.080949	0.009490	10.8
17	-0.705095	0.000000	24.080949	0.006469	9.6
18	-0.713898	0.000000	24.080949	0.006466	10.4
19	-0.701254	0.000000	24.080949	0.005498	12.2
20	-0.711909	0.000000	24.080949	0.005415	12.5
21	-0.711876	0.000000	24.080949	0.005159	11.5
22	-0.704755	0.000000	24.080949	0.004157	13.0
23	-0.716688	0.000000	24.080949	0.003571	9.7
24	-0.722963	0.000000	24.080949	0.004418	8.6
25	-0.705586	0.000000	24.080949	0.004469	13.4
26	-0.709171	0.000000	24.080949	0.004873	11.6
27	-0.723601	0.000000	24.080949	0.006551	12.4
28	-0.711687	0.000000	24.080949	0.005326	12.1
29	-0.721457	0.000000	24.080949	0.004907	12.3
30	-0.705432	0.000000	24.080949	0.004922	10.8
31	-0.719352	0.000000	24.080949	0.004341	12.9
32	-0.716692	0.000000	24.080949	0.004396	11.5
33	-0.718554	0.000000	24.080949	0.005001	11.1
34	-0.711290	0.000000	24.080949	0.005100	5.2
35	-0.716857	0.000000	24.080949	0.005547	13.4
36	-0.724380	0.000000	24.080949	0.005343	13.7
37	-0.717364	0.000000	24.080949	0.006646	9.3
38	-0.716552	0.000000	24.080949	0.006597	10.4
39	-0.721872	0.000000	24.080949	0.007334	6.3
40	-0.724164	0.000000	24.080949	0.006702	8.4
41	-0.728082	0.000000	24.080949	0.006805	8.1
42	-0.716312	0.000000	24.080949	0.008347	7.1
43	-0.724452	0.000000	24.080949	0.008481	9.0
44	-0.724807	0.000000	24.080949	0.008087	7.3
45	-0.734969	0.000000	24.080949	0.008450	8.6
46	-0.727064	0.000000	24.080949	0.008153	12.7
47	-0.727183	0.000000	24.080949	0.007360	13.8
48	-0.729732	0.000000	24.080949	0.007757	13.7
49	-0.732487	0.000000	24.080949	0.005948	12.7
50	-0.737800	0.000000	24.080949	0.005156	9.4
51	-0.731822	0.000000	24.080949	0.005464	8.0
52	-0.731884	0.000000	24.080949	0.006166	11.6
53	-0.723731	0.000000	24.080949	0.004537	11.1
54	-0.737877	0.000000	24.080949	0.004049	10.6
55	-0.739542	0.000000	24.080949	0.005649	12.0
56	-0.715375	0.000000	24.080949	0.004632	14.7
57	-0.719218	0.000000	24.080949	0.003857	9.0
58	-0.722218	0.000000	24.080949	0.004645	10.6
59	-0.719850	0.000000	24.080949	0.004407	11.6
60	-0.722604	0.000000	24.080949	0.004503	12.2
61	-0.723011	0.000000	24.080949	0.004233	13.2
62	-0.718662	0.000000	24.080949	0.003863	12.6
63	-0.727611	0.000000	24.080949	0.004660	9.7
64	-0.730141	0.000000	24.080949	0.003856	10.8
65	-0.719377	0.000000	24.080949	0.002975	8.7
66	-0.714510	0.000000	24.080949	0.003651	10.5
67	-0.723001	0.000000	24.080949	0.003266	12.9
68	-0.728415	0.000000	24.080949	0.003505	5.7
69	-0.727695	0.000000	24.080949	0.004116	15.1
70	-0.730016	0.000000	24.080949	0.004125	13.3
71	-0.728050	1.000000	22.986361	0.002818	12.7
72	-0.723920	2.000000	21.986954	0.002441	9.9
73	-0.727461	1.977298	22.008677	0.002010	12.5
74	-0.728040	1.954596	22.030444	0.004564	12.3
75	-0.727428	1.933136	22.051059	0.002248	11.1
76	-0.725307	2.933136	21.129698	0.004541	12.4
77	-0.715224	3.933136	20.282243	0.004915	9.9
78	-0.719105	4.933136	19.500146	0.003824	10.7
79	-0.730208	5.933136	18.776125	0.003015	11.0
80	-0.729375	6.933136	18.103944	0.003064	10.4
81	-0.724959	7.933136	17.478227	0.003305	12.0
82	-0.727383	8.933136	16.894318	0.002256	9.8
83	-0.727048	9.892781	16.369518	0.003838	7.7
84	-0.733185	10.892735	15.856274	0.001957	13.4
85	-0.726231	10.927259	15.839128	0.001867	9.0
86	-0.724995	10.911048	15.847174	0.002456	11.9
87	-0.722968	11.744938	15.443607	0.002616	15.4
88	-0.715265	12.744937	14.985950	0.002310	12.8
89	-0.724034	12.722250	14.996032	0.002160	7.2
90	-0.721533	12.699548	15.006134	0.002538	9.1
91	-0.721120	12.676846	15.016250	0.002460	7.1
92	-0.726116	12.654145	15.026379	0.002835	9.7
93	-0.737097	12.642945	15.031381	0.003208	10.1
94	-0.724926	13.642945	14.597487	0.002032	16.5
95	-0.724858	13.620243	14.607059	0.001674	12.7
96	-0.723918	13.597541	14.616644	0.002549	10.9
97	-0.719450	13.574839	14.626241	0.003821	9.9
98	-0.717357	13.552137	14.635851	0.006612	7.1
99	-0.731552	14.552137	14.224178	0.003227	8.1
100	-0.726453	15.552137	13.835031	0.003863	11.2
101	-0.733237	15.529435	13.843629	0.002274	8.7
102	-0.732441	15.506733	13.852238	0.002229	10.5
103	-0.723571	15.484031	13.860857	0.002875	8.0
104	-0.725680	15.461329	13.869487	0.003590	9.5
105	-0.730497	15.438627	13.878128	0.003338	9.1
106	-0.723742	16.256285	13.573547	0.003183	8.1
107	-0.726548	16.233583	13.581823	0.003006	8.0
108	-0.727670	17.232891	13.226830	0.003460	9.6
109	-0.722544	17.879146	13.006971	0.002509	8.4
110	-0.722873	17.856444	13.014571	0.002470	8.4
111	-0.731505	17.833742	13.022179	0.002558	9.7
112	-0.728983	17.811040	13.029796	0.002853	9.8
113	-0.725524	17.788338	13.037422	0.002598	11.0
114	-0.720539	17.765636	13.045057	0.002374	11.2
115	-0.730473	17.742934	13.052701	0.002939	13.3
116	-0.727800	17.720232	13.060354	0.005388	14.2
117	-0.722362	18.720232	12.731545	0.002868	9.5
