1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.574795	0.000000	57.963262	0.007937	89.4
1	-0.580083	0.000000	57.963262	0.007563	8.8
2	-0.576676	0.000000	57.963262	0.008128	12.6
3	-0.590993	0.000000	57.963262	0.008586	11.8
4	-0.593054	0.000000	57.963262	0.008871	14.1
5	-0.592182	0.000000	57.963262	0.008635	7.5
6	-0.597766	0.000000	57.963262	0.007617	7.7
7	-0.603744	0.000000	57.963262	0.007228	6.9
8	-0.602613	0.000000	57.963262	0.007091	9.7
9	-0.607523	0.000000	57.963262	0.006621	14.2
10	-0.601370	0.000000	57.963262	0.006459	12.0
11	-0.615054	0.000000	57.963262	0.005893	8.0
12	-0.610846	0.000000	57.963262	0.005688	10.5
13	-0.613749	0.000000	57.963262	0.005438	7.6
14	-0.623447	0.000000	57.963262	0.010350	9.7
15	-0.627103	0.000000	57.963262	0.008771	7.0
16	-0.624947	0.000000	57.963262	0.006586	10.5
17	-0.632576	0.000000	57.963262	0.006072	8.2
18	-0.626061	0.000000	57.963262	0.005922	10.6
19	-0.629344	0.000000	57.963262	0.006293	12.6
20	-0.627856	0.000000	57.963262	0.006240	11.2
21	-0.629511	0.000000	57.963262	0.006302	10.2
22	-0.636647	0.000000	57.963262	0.006013	11.3
23	-0.638913	0.000000	57.963262	0.005787	12.6
24	-0.636490	0.000000	57.963262	0.006197	11.6
25	-0.639957	0.000000	57.963262	0.004931	7.7
26	-0.640532	0.000000	57.963262	0.005162	7.5
27	-0.653432	0.000000	57.963262	0.005189	9.1
28	-0.649220	0.000000	57.963262	0.004856	7.0
29	-0.650061	0.000000	57.963262	0.004281	13.1
30	-0.653229	0.000000	57.963262	0.004999	10.5
31	-0.652580	0.000000	57.963262	0.004671	12.1
32	-0.651306	0.000000	57.963262	0.004068	12.0
33	-0.646662	0.000000	57.963262	0.004123	11.8
34	-0.657050	0.000000	57.963262	0.003984	8.9
35	-0.655994	0.000000	57.963262	0.004604	12.2
36	-0.659539	0.000000	57.963262	0.004530	8.9
37	-0.664172	0.000000	57.963262	0.004260	11.1
38	-0.668535	0.000000	57.963262	0.004109	13.5
39	-0.673034	0.000000	57.963262	0.003917	13.5
40	-0.664310	0.000000	57.963262	0.004281	8.9
41	-0.657026	0.000000	57.963262	0.004442	11.1
42	-0.662240	0.000000	57.963262	0.004521	12.1
43	-0.664718	0.000000	57.963262	0.004645	12.1
44	-0.660307	0.000000	57.963262	0.004575	13.1
45	-0.670864	0.000000	57.963262	0.004967	20.7
46	-0.671457	0.000000	57.963262	0.004842	14.1
47	-0.663898	0.000000	57.963262	0.005431	12.8
48	-0.672196	0.000000	57.963262	0.005577	10.0
49	-0.666467	0.000000	57.963262	0.006066	23.2
50	-0.672065	0.000000	57.963262	0.006278	9.8
51	-0.674560	0.000000	57.963262	0.006691	9.9
52	-0.670854	0.000000	57.963262	0.006663	12.0
53	-0.677494	0.000000	57.963262	0.007126	10.6
54	-0.678075	0.000000	57.963262	0.007264	10.7
55	-0.685333	0.000000	57.963262	0.007806	9.6
56	-0.691082	0.000000	57.963262	0.007353	12.0
57	-0.687625	0.000000	57.963262	0.007134	13.4
58	-0.691991	0.000000	57.963262	0.007208	12.5
59	-0.699700	0.000000	57.963262	0.007374	10.1
60	-0.698651	0.000000	57.963262	0.006384	9.6
61	-0.712834	0.000000	57.963262	0.005978	12.4
62	-0.711246	0.000000	57.963262	0.005331	12.5
