1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
30	-0.368413	-0.368414	0.000000	10.521954	1380.121278	0.001529	0.000000	0.001529	55.7	159.1	216.4
31	-0.365586	-0.365588	0.000000	11.521954	1337.684674	0.001405	0.000000	0.001405	50.5	89.3	141.1
32	-0.374079	-0.374081	0.000000	12.521954	1297.779940	0.001697	0.000000	0.001697	88.1	97.0	187.4
33	-0.368849	-0.368850	0.000000	13.521954	1260.187052	0.002103	0.000000	0.002103	45.2	176.2	224.1
34	-0.370400	-0.370401	0.000000	14.521954	1224.710765	0.001805	0.000000	0.001805	90.9	136.2	228.2
35	-0.361361	-0.361363	0.000000	15.521954	1191.177215	0.001670	0.000000	0.001670	79.2	103.9	184.2
36	-0.361168	-0.361170	0.000000	16.521954	1159.431075	0.001258	0.000000	0.001258	118.9	152.6	272.9
37	-0.374848	-0.374850	0.000000	17.521954	1129.333145	0.001148	0.000000	0.001148	75.6	189.5	266.3
38	-0.364168	-0.364169	0.000000	17.133488	1140.837672	0.001727	0.000000	0.001727	68.3	136.0	206.0
39	-0.368715	-0.368716	0.000000	18.133488	1111.685206	0.001917	0.000000	0.001917	43.5	95.8	140.4
40	-0.373137	-0.373139	0.000000	19.133488	1083.985515	0.001385	0.000000	0.001385	102.6	139.5	245.3
41	-0.370438	-0.370440	0.000000	20.133488	1057.632644	0.001291	0.000000	0.001291	79.5	104.7	185.5
42	-0.368337	-0.368339	0.000000	19.905608	1063.524590	0.001477	0.000000	0.001477	71.0	108.9	181.0
43	-0.363834	-0.363836	0.000000	20.905607	1038.145540	0.001279	0.000000	0.001279	40.8	117.5	163.0
44	-0.371602	-0.371604	0.000000	21.905607	1013.949506	0.001449	0.000000	0.001449	76.7	132.6	211.0
45	-0.371252	-0.371254	0.000000	22.543632	999.092586	0.001790	0.000000	0.001790	75.3	168.4	245.0
46	-0.369853	-0.369855	0.000000	23.543632	976.663059	0.002405	0.000000	0.002405	64.0	164.1	229.3
47	-0.363710	-0.363712	0.000000	24.543632	955.218500	0.001603	0.000000	0.001603	59.1	167.7	227.9
48	-0.373979	-0.373981	0.000000	25.543632	934.695424	0.001622	0.000000	0.001622	51.6	132.0	184.9
49	-0.377738	-0.377740	0.000000	26.543632	915.035684	0.001348	0.000000	0.001348	45.9	139.4	186.5
50	-0.380701	-0.380703	0.000000	27.543632	896.185927	0.000982	0.000000	0.000982	79.8	156.0	237.0
51	-0.377937	-0.377938	0.000000	28.543631	878.097113	0.001513	0.000000	0.001513	64.5	176.2	242.0
52	-0.366825	-0.366827	0.000000	29.543631	860.724062	0.001316	0.000000	0.001316	80.9	128.7	210.8
53	-0.370132	-0.370134	0.000000	30.543631	844.025121	0.001127	0.000000	0.001127	56.8	150.1	208.2
54	-0.367164	-0.367165	0.000000	30.155167	850.434514	0.001139	0.000000	0.001139	44.0	168.1	214.2
55	-0.375460	-0.375462	0.000000	31.141581	834.346000	0.001492	0.000000	0.001492	51.4	127.8	180.4
56	-0.371330	-0.371332	0.000000	32.140459	818.662849	0.001867	0.000000	0.001867	64.9	112.4	178.8
57	-0.365621	-0.365623	0.000000	33.140459	803.541757	0.001119	0.000000	0.001119	85.0	109.0	195.2
58	-0.377048	-0.377050	0.000000	34.140459	788.969122	0.001272	0.000000	0.001272	64.5	167.4	233.2
59	-0.374049	-0.374051	0.000000	35.118169	775.223429	0.001685	0.000000	0.001685	77.4	123.9	202.5
60	-0.371514	-0.371516	0.000000	36.118169	761.651155	0.001200	0.000000	0.001200	80.7	144.8	228.0
61	-0.367855	-0.367857	0.000000	35.957645	763.797723	0.001540	0.000000	0.001540	42.0	159.2	202.6
62	-0.372322	-0.372324	0.000000	35.569179	769.042798	0.001645	0.000000	0.001645	69.1	147.8	218.0
63	-0.367561	-0.367563	0.000000	36.569179	755.684213	0.001299	0.000000	0.001299	66.6	123.2	191.4
64	-0.369973	-0.369975	0.000000	37.569179	742.781792	0.001067	0.000000	0.001067	67.5	153.8	222.5
65	-0.377940	-0.377942	0.000000	37.180713	747.741264	0.001527	0.000000	0.001527	43.5	136.2	180.8
66	-0.380179	-0.380181	0.000000	38.180713	735.106383	0.002322	0.000000	0.002322	39.6	102.5	143.6
67	-0.377452	-0.377454	0.000000	39.180713	722.891400	0.002547	0.000000	0.002547	62.6	105.7	169.5
68	-0.369880	-0.369882	0.000000	40.180713	711.075725	0.001384	0.000000	0.001384	92.2	136.5	229.9
69	-0.374045	-0.374047	0.000000	41.180713	699.640093	0.001024	0.000000	0.001024	80.3	128.2	210.2
70	-0.372530	-0.372532	0.000000	42.180707	688.566515	0.001537	0.000000	0.001537	60.0	120.3	181.9
71	-0.376679	-0.376681	0.000000	43.089509	678.802504	0.001867	0.000000	0.001867	61.0	138.0	200.5
72	-0.374422	-0.374424	0.000000	44.089509	668.373750	0.001605	0.000000	0.001605	36.6	107.7	145.9
73	-0.375492	-0.375494	0.000000	45.089509	658.260591	0.001798	0.000000	0.001798	75.6	117.5	199.4
74	-0.374556	-0.374559	0.000000	44.701043	662.152644	0.001569	0.000000	0.001569	72.8	111.5	185.4
75	-0.375228	-0.375230	0.000000	45.701043	652.225474	0.001333	0.000000	0.001333	59.8	194.4	255.4
76	-0.372615	-0.372617	0.000000	46.701043	642.591568	0.001450	0.000000	0.001450	68.0	162.9	232.4
77	-0.377903	-0.377905	0.000000	46.312577	646.300014	0.001145	0.000000	0.001145	84.7	149.0	234.9
78	-0.372478	-0.372480	0.000000	47.312577	636.839092	0.001259	0.000000	0.001259	63.9	156.7	221.8
79	-0.375500	-0.375502	0.000000	48.312518	627.651699	0.000879	0.000000	0.000879	22.3	190.0	214.3
80	-0.372625	-0.372628	0.000000	49.312514	618.725128	0.001322	0.000000	0.001322	24.6	159.7	185.5
81	-0.375804	-0.375806	0.000000	49.117065	620.449804	0.001252	0.000000	0.001252	55.2	153.3	210.1
82	-0.365978	-0.365980	0.000000	48.728599	623.906403	0.001936	0.000000	0.001936	78.3	98.2	178.1
83	-0.373908	-0.373910	0.000000	49.728599	615.085269	0.001139	0.000000	0.001139	81.3	139.9	222.5
84	-0.374867	-0.374869	0.000000	50.728599	606.510095	0.000810	0.000000	0.000810	97.2	124.7	223.1
85	-0.373056	-0.373058	0.000000	51.728587	598.170832	0.001455	0.000000	0.001455	62.5	129.5	193.3
86	-0.370800	-0.370802	0.000000	51.340238	601.382034	0.001407	0.000000	0.001407	60.1	161.1	222.4
87	-0.376628	-0.376630	0.000000	52.340238	593.182142	0.001730	0.000000	0.001730	72.8	140.4	214.7
88	-0.378116	-0.378118	0.000000	53.340238	585.202855	0.001231	0.000000	0.001231	51.9	118.2	171.5
89	-0.367422	-0.367424	0.000000	54.340162	577.435966	0.001811	0.000000	0.001811	75.5	202.1	279.0
90	-0.366890	-0.366892	0.000000	55.340162	569.871980	0.001498	0.000000	0.001498	37.5	176.5	215.4
91	-0.371561	-0.371564	0.000000	56.340162	562.503596	0.000906	0.000000	0.000906	76.9	181.1	259.6
92	-0.374095	-0.374098	0.000000	57.340162	555.323325	0.001006	0.000000	0.001006	58.6	156.5	216.8
93	-0.369212	-0.369214	0.000000	58.287346	548.689314	0.001322	0.000000	0.001322	49.3	152.0	202.7
94	-0.373099	-0.373101	0.000000	59.285582	541.867153	0.001442	0.000000	0.001442	39.5	168.3	209.1
95	-0.368411	-0.368413	0.000000	60.285582	535.200938	0.001035	0.000000	0.001035	53.2	167.6	222.1
96	-0.383307	-0.383309	0.000000	61.285582	528.696749	0.001746	0.000000	0.001746	65.7	156.9	224.3
97	-0.374217	-0.374219	0.000000	62.285582	522.348751	0.001811	0.000000	0.001811	45.3	151.5	197.9
98	-0.377151	-0.377153	0.000000	63.285582	516.151383	0.001203	0.000000	0.001203	58.1	128.3	187.8
99	-0.371361	-0.371363	0.000000	64.285582	510.099347	0.001452	0.000000	0.001452	46.7	142.5	190.7
100	-0.363167	-0.363169	0.000000	65.285580	504.187600	0.001293	0.000000	0.001293	124.1	121.9	247.3
101	-0.372669	-0.372671	0.000000	66.285580	498.411301	0.001851	0.000000	0.001851	87.3	89.5	178.3
102	-0.378360	-0.378362	0.000000	67.285580	492.765857	0.002095	0.000000	0.002095	104.2	98.4	204.4
103	-0.377603	-0.377605	0.000000	68.285580	487.246871	0.001274	0.000000	0.001274	52.1	183.4	236.8
104	-0.372614	-0.372616	0.000000	69.285580	481.850141	0.001500	0.000000	0.001500	95.4	180.1	276.8
105	-0.369037	-0.369039	0.000000	68.897114	483.932327	0.001613	0.000000	0.001613	60.1	147.3	208.6
106	-0.378111	-0.378113	0.000000	69.897114	478.608370	0.001041	0.000000	0.001041	42.0	144.1	187.2
107	-0.379316	-0.379319	0.000000	70.897114	473.400281	0.000914	0.000000	0.000914	60.1	129.3	190.7
108	-0.369591	-0.369594	0.000000	71.787775	468.856154	0.001346	0.000000	0.001346	67.4	192.0	260.5
109	-0.378363	-0.378365	0.000000	71.399309	470.827324	0.001214	0.000000	0.001214	51.4	136.1	191.6
110	-0.372375	-0.372377	0.000000	72.399309	465.786309	0.002073	0.000000	0.002073	65.2	150.0	216.4
111	-0.371823	-0.371825	0.000000	73.399309	460.852096	0.002077	0.000000	0.002077	52.8	172.9	226.9
112	-0.380156	-0.380159	0.000000	74.399309	456.021327	0.001065	0.000000	0.001065	76.1	185.2	262.5
113	-0.363964	-0.363966	0.000000	75.399309	451.290781	0.001240	0.000000	0.001240	54.3	144.0	199.3
114	-0.379764	-0.379766	0.000000	76.399136	446.658164	0.001509	0.000000	0.001509	57.7	99.3	158.1
115	-0.370708	-0.370710	0.000000	77.399136	442.118916	0.002234	0.000000	0.002234	69.7	116.2	187.0
116	-0.379108	-0.379110	0.000000	78.399136	437.671001	0.001444	0.000000	0.001444	77.9	124.4	204.0
117	-0.368986	-0.368989	0.000000	79.399136	433.311690	0.001122	0.000000	0.001122	66.2	128.9	196.3
118	-0.375115	-0.375117	0.000000	80.399027	429.038826	0.001684	0.000000	0.001684	65.1	152.6	218.8
119	-0.376954	-0.376956	0.000000	81.399027	424.848954	0.001627	0.000000	0.001627	60.5	131.1	192.9
120	-0.371964	-0.371966	0.000000	82.399027	420.740125	0.001066	0.000000	0.001066	65.6	84.2	150.9
121	-0.371641	-0.371643	0.000000	83.399027	416.710010	0.001224	0.000000	0.001224	64.9	144.1	210.2
122	-0.375007	-0.375009	0.000000	84.399022	412.756387	0.001457	0.000000	0.001457	36.9	173.7	212.4
123	-0.376979	-0.376981	0.000000	85.399022	408.877062	0.001261	0.000000	0.001261	45.4	156.2	203.0
124	-0.375613	-0.375616	0.000000	86.399022	405.069978	0.001028	0.000000	0.001028	52.1	141.1	194.4
125	-0.377868	-0.377870	0.000000	86.154229	405.995357	0.001309	0.000000	0.001309	74.2	179.8	255.4
126	-0.382353	-0.382355	0.000000	87.154229	402.241501	0.001250	0.000000	0.001250	65.8	179.5	246.6
127	-0.373838	-0.373841	0.000000	88.154229	398.556426	0.001711	0.000000	0.001711	98.3	156.6	256.0
128	-0.371258	-0.371261	0.000000	89.154229	394.938259	0.001771	0.000000	0.001771	87.7	174.8	266.5
129	-0.368065	-0.368067	0.000000	90.154229	391.385193	0.001583	0.000000	0.001583	54.8	125.4	181.4
130	-0.368456	-0.368458	0.000000	91.154229	387.895488	0.000987	0.000000	0.000987	70.4	188.3	260.4
131	-0.376446	-0.376449	0.000000	90.774299	389.213976	0.000738	0.000000	0.000738	131.9	223.7	356.8
132	-0.368003	-0.368005	0.000000	90.421857	390.445112	0.001457	0.000000	0.001457	60.1	134.9	196.2
133	-0.375149	-0.375151	0.000000	90.554507	389.980834	0.001394	0.000000	0.001394	66.4	118.0	188.0
134	-0.376881	-0.376883	0.000000	91.554507	386.516016	0.001127	0.000000	0.001127	75.6	152.1	238.5
135	-0.373387	-0.373389	0.000000	92.554507	383.112223	0.000972	0.000000	0.000972	72.6	148.1	221.8
136	-0.388753	-0.388756	0.000000	93.552547	379.774354	0.000831	0.000000	0.000831	73.7	145.6	221.0
137	-0.374959	-0.374962	0.000000	94.552538	376.487790	0.001493	0.000000	0.001493	78.2	132.6	212.7
138	-0.374461	-0.374464	0.000000	95.552538	373.257592	0.001368	0.000000	0.001368	47.6	168.6	218.6
139	-0.370396	-0.370399	0.000000	95.164071	374.505809	0.001154	0.000000	0.001154	58.3	173.0	232.5
140	-0.381448	-0.381450	0.000000	96.164071	371.309387	0.000920	0.000000	0.000920	69.8	149.4	220.3
141	-0.372886	-0.372888	0.000000	97.163960	368.167415	0.000941	0.000000	0.000940	70.6	128.6	200.5
142	-0.378218	-0.378220	0.000000	98.117224	365.221066	0.000890	0.000000	0.000890	74.9	141.6	217.8
143	-0.366855	-0.366857	0.000000	99.117205	362.180584	0.001698	0.000000	0.001698	48.3	130.2	179.7
144	-0.372823	-0.372825	0.000000	98.728739	363.355698	0.001404	0.000000	0.001404	34.0	145.7	180.8
145	-0.374416	-0.374418	0.000000	99.728739	360.346011	0.001530	0.000000	0.001530	68.5	135.5	205.3
146	-0.375402	-0.375405	0.000000	100.728739	357.385773	0.001236	0.000000	0.001236	62.7	148.0	211.9
147	-0.376965	-0.376968	0.000000	101.707150	354.536142	0.001178	0.000000	0.001178	63.2	133.9	199.2
148	-0.367578	-0.367581	0.000000	102.707129	351.670272	0.000773	0.000000	0.000773	84.8	142.0	228.3
149	-0.372808	-0.372810	0.000000	102.318662	352.778068	0.001355	0.000000	0.001355	53.6	121.6	176.4
150	-0.365831	-0.365833	0.000000	101.930196	353.892867	0.000927	0.000000	0.000927	57.7	139.5	198.3
151	-0.374934	-0.374936	0.000000	102.930196	351.037284	0.001234	0.000000	0.001234	103.1	159.3	264.2
152	-0.374932	-0.374935	0.000000	102.551097	352.114393	0.001116	0.000000	0.001116	77.9	135.2	214.3
153	-0.377502	-0.377504	0.000000	102.162631	353.224994	0.001192	0.000000	0.001192	76.7	160.2	238.1
154	-0.371904	-0.371907	0.000000	101.774278	354.342296	0.001259	0.000000	0.001259	67.7	144.4	213.5
155	-0.373833	-0.373835	0.000000	102.774278	351.479485	0.001336	0.000000	0.001336	70.4	104.9	178.2
156	-0.367677	-0.367679	0.000000	102.385812	352.586079	0.000605	0.000000	0.000605	68.8	128.0	198.1
157	-0.368677	-0.368679	0.000000	103.385811	349.751463	0.001141	0.000000	0.001141	93.9	108.3	203.3
158	-0.385436	-0.385439	0.000000	103.188984	350.305786	0.001426	0.000000	0.001426	59.1	144.1	204.4
159	-0.371327	-0.371329	0.000000	104.188984	347.507571	0.001290	0.000000	0.001290	40.8	151.0	193.0
160	-0.378577	-0.378579	0.000000	105.188984	344.753704	0.001064	0.000000	0.001064	73.5	168.2	243.0
161	-0.377034	-0.377036	0.000000	106.188984	342.043142	0.001057	0.000000	0.001057	146.9	128.8	277.1
162	-0.375862	-0.375865	0.000000	107.184590	339.386501	0.000884	0.000000	0.000884	59.5	160.5	221.4
163	-0.376559	-0.376561	0.000000	106.796124	340.418146	0.001777	0.000000	0.001777	33.8	101.6	136.7
164	-0.371062	-0.371065	0.000000	106.407658	341.456081	0.001230	0.000000	0.001230	82.5	156.5	240.3
165	-0.376217	-0.376220	0.000000	107.407658	338.796925	0.001606	0.000000	0.001606	65.7	143.9	211.1
166	-0.361494	-0.361497	0.000000	107.019191	339.824983	0.001281	0.000000	0.001281	52.6	112.1	166.0
167	-0.375217	-0.375220	0.000000	108.019191	337.191072	0.001834	0.000000	0.001834	69.1	157.0	227.3
168	-0.375147	-0.375149	0.000000	109.019191	334.597678	0.001164	0.000000	0.001164	41.1	163.2	205.5
169	-0.371426	-0.371428	0.000000	110.019191	332.043871	0.001331	0.000000	0.001331	81.6	102.2	185.4
170	-0.374189	-0.374192	0.000000	111.019191	329.528753	0.000880	0.000000	0.000880	72.7	90.3	164.1
171	-0.384115	-0.384118	0.000000	112.019147	327.051559	0.000894	0.000000	0.000894	115.7	102.6	219.6
172	-0.376852	-0.376854	0.000000	111.632656	328.004587	0.001039	0.000000	0.001039	71.6	147.7	220.5
173	-0.366104	-0.366107	0.000000	111.251368	328.950243	0.001207	0.000000	0.001207	67.2	132.4	200.8
174	-0.373144	-0.373146	0.000000	112.251368	326.481599	0.000988	0.000000	0.000988	74.2	117.5	192.9
175	-0.382292	-0.382294	0.000000	113.251345	324.049786	0.001734	0.000000	0.001734	79.1	127.9	208.4
176	-0.365406	-0.365409	0.000000	112.862908	324.990097	0.001338	0.000000	0.001338	80.3	128.7	210.3
177	-0.373857	-0.373859	0.000000	113.862908	322.580315	0.001153	0.000000	0.001153	66.1	78.1	145.9
178	-0.369450	-0.369452	0.000000	114.862908	320.206008	0.001167	0.000000	0.001167	69.3	148.9	219.4
179	-0.377302	-0.377305	0.000000	114.474442	321.124183	0.001198	0.000000	0.001198	42.7	168.4	212.2
180	-0.372584	-0.372586	0.000001	114.091039	322.035568	0.001230	0.000000	0.001230	38.3	144.0	183.4
181	-0.375963	-0.375966	0.000001	115.091039	319.669244	0.001470	0.000000	0.001470	45.1	128.4	174.7
182	-0.381938	-0.381940	0.000001	116.091039	317.337441	0.001248	0.000000	0.001248	59.1	81.3	142.2
183	-0.372000	-0.372003	0.000001	117.091039	315.039411	0.001224	0.000000	0.001224	87.6	130.7	220.0
184	-0.378257	-0.378259	0.000001	118.091039	312.774424	0.001062	0.000000	0.001062	77.4	142.0	220.6
185	-0.374372	-0.374374	0.000001	119.090983	310.541896	0.001216	0.000000	0.001216	66.9	106.8	174.8
186	-0.375723	-0.375725	0.000001	120.090979	308.340901	0.000916	0.000000	0.000916	87.5	104.0	192.9
187	-0.368067	-0.368069	0.000001	120.870230	306.647275	0.000856	0.000000	0.000856	70.5	125.1	196.8
188	-0.376853	-0.376856	0.000001	120.599897	307.232705	0.000710	0.000000	0.000710	78.7	153.4	234.3
189	-0.372496	-0.372499	0.000001	121.592207	305.094650	0.001228	0.000000	0.001228	61.8	185.2	248.2
190	-0.377704	-0.377706	0.000001	122.529263	303.102787	0.001367	0.000000	0.001367	50.4	166.8	218.7
191	-0.370724	-0.370727	0.000001	123.529263	301.005615	0.001468	0.000000	0.001468	53.3	136.9	192.2
192	-0.375782	-0.375785	0.000001	124.529263	298.937263	0.000856	0.000000	0.000856	83.7	91.1	177.8
193	-0.383485	-0.383488	0.000001	124.214004	299.586253	0.001346	0.000000	0.001346	63.4	107.7	172.8
194	-0.376770	-0.376772	0.000001	125.214004	297.537296	0.001234	0.000000	0.001234	60.6	151.5	214.6
195	-0.373627	-0.373629	0.000001	126.214004	295.516175	0.001347	0.000000	0.001347	26.5	152.6	180.3
196	-0.371772	-0.371775	0.000001	127.214003	293.522330	0.001233	0.000000	0.001233	60.5	153.4	215.0
197	-0.378968	-0.378971	0.000001	126.825537	294.293668	0.001006	0.000000	0.001006	111.6	146.8	259.7
198	-0.375386	-0.375389	0.000001	127.825537	292.316227	0.001299	0.000000	0.001299	62.7	173.3	237.3
199	-0.369979	-0.369981	0.000001	127.437071	293.081232	0.001408	0.000000	0.001408	39.6	171.9	212.7
200	-0.378583	-0.378585	0.000001	128.437071	291.119996	0.001023	0.000000	0.001023	65.1	91.9	158.6
201	-0.383081	-0.383084	0.000001	129.437071	289.184835	0.001406	0.000000	0.001406	53.6	118.2	172.9
202	-0.379296	-0.379298	0.000001	130.437071	287.275231	0.001185	0.000000	0.001185	63.5	123.6	188.4
203	-0.380483	-0.380485	0.000001	131.069875	286.079801	0.001854	0.000000	0.001854	59.9	172.0	233.1
204	-0.379335	-0.379338	0.000001	132.069875	284.210852	0.001282	0.000000	0.001282	50.3	171.6	223.7
205	-0.376697	-0.376700	0.000001	133.069875	282.366164	0.001405	0.000000	0.001405	149.1	89.8	240.6
206	-0.372478	-0.372481	0.000001	132.681409	283.079911	0.001288	0.000000	0.001288	77.5	148.0	226.7
207	-0.376268	-0.376271	0.000001	132.292942	283.797276	0.001163	0.000000	0.001163	85.8	126.1	213.0
208	-0.376512	-0.376515	0.000001	132.016062	284.310804	0.001508	0.000000	0.001508	75.8	97.3	174.3
209	-0.376630	-0.376633	0.000001	133.016062	282.464823	0.001112	0.000000	0.001112	68.1	134.2	203.5
210	-0.378992	-0.378995	0.000001	134.016062	280.642658	0.001312	0.000000	0.001312	49.2	133.9	184.2
211	-0.376534	-0.376536	0.000001	133.627595	281.347708	0.001089	0.000000	0.001089	63.8	143.5	208.5
212	-0.373555	-0.373557	0.000001	134.627595	279.539881	0.001149	0.000000	0.001149	60.1	118.7	180.7
213	-0.367476	-0.367479	0.000001	134.239141	280.239373	0.001292	0.000000	0.001292	89.2	125.9	216.2
214	-0.376360	-0.376362	0.000001	135.239141	278.445716	0.001098	0.000000	0.001098	67.5	110.8	179.4
215	-0.367117	-0.367120	0.000001	134.945599	278.969844	0.001196	0.000000	0.001196	80.9	153.0	235.1
216	-0.373552	-0.373554	0.000001	135.945599	277.192350	0.001464	0.000000	0.001464	68.3	128.2	197.7
217	-0.373823	-0.373826	0.000001	136.814026	275.667002	0.001019	0.000000	0.001019	62.6	148.3	212.1
218	-0.373602	-0.373605	0.000001	137.814026	273.931217	0.001540	0.000000	0.001540	47.1	118.1	166.4
219	-0.381771	-0.381773	0.000001	138.814025	272.217156	0.001262	0.000000	0.001262	74.5	80.7	156.4
220	-0.366948	-0.366951	0.000001	139.814025	270.524411	0.001493	0.000000	0.001493	33.8	153.5	188.8
221	-0.376070	-0.376073	0.000001	139.425863	271.178966	0.001117	0.000000	0.001117	64.3	150.3	220.1
222	-0.375354	-0.375356	0.000001	140.425863	269.499068	0.001408	0.000000	0.001408	52.9	143.4	197.7
223	-0.378893	-0.378896	0.000001	141.425851	267.839874	0.000851	0.000000	0.000851	44.8	163.7	215.0
224	-0.367891	-0.367893	0.000001	142.425851	266.200966	0.001529	0.000000	0.001529	58.4	144.2	203.8
225	-0.375762	-0.375765	0.000001	142.037385	266.835238	0.001405	0.000000	0.001405	70.5	132.6	204.2
226	-0.376052	-0.376055	0.000001	143.037385	265.208565	0.001295	0.000000	0.001295	40.0	118.8	160.1
227	-0.379017	-0.379020	0.000001	142.648919	265.838111	0.001300	0.000000	0.001300	51.1	167.5	219.9
228	-0.377128	-0.377130	0.000001	143.648919	264.223536	0.001077	0.000000	0.001077	55.2	177.7	234.4
229	-0.378527	-0.378530	0.000001	144.648919	262.628454	0.001009	0.000000	0.001009	51.8	160.5	213.4
230	-0.375033	-0.375036	0.000001	144.260453	263.245797	0.000848	0.000000	0.000848	32.5	97.6	131.3
231	-0.369728	-0.369731	0.000001	145.245402	261.686152	0.000946	0.000000	0.000946	83.5	141.8	226.6
232	-0.378941	-0.378944	0.000001	146.197940	260.195309	0.001207	0.000000	0.001207	68.8	96.0	165.9
233	-0.375250	-0.375253	0.000001	147.197939	258.648350	0.001660	0.000000	0.001660	33.2	172.9	208.5
234	-0.371658	-0.371661	0.000001	148.197939	257.119677	0.001644	0.000000	0.001644	65.8	180.9	247.9
235	-0.382864	-0.382867	0.000001	149.197939	255.608967	0.001847	0.000000	0.001847	81.0	171.6	254.0
236	-0.367912	-0.367915	0.000001	148.809473	256.193713	0.001271	0.000000	0.001271	76.6	114.1	191.8
237	-0.369667	-0.369669	0.000001	149.809473	254.693833	0.001046	0.000000	0.001046	88.5	92.0	181.7
238	-0.372943	-0.372946	0.000001	150.808764	253.212459	0.001008	0.000000	0.001008	37.0	138.4	176.7
239	-0.378787	-0.378790	0.000001	150.420331	253.786230	0.001251	0.000000	0.001251	54.9	116.8	173.1
240	-0.377947	-0.377950	0.000001	150.031864	254.362657	0.001632	0.000000	0.001632	68.8	92.3	163.0
241	-0.374964	-0.374967	0.000001	151.031864	252.884079	0.000899	0.000000	0.000899	58.3	109.5	169.0
242	-0.373449	-0.373452	0.000001	152.031864	251.422591	0.001197	0.000000	0.001197	89.5	167.8	258.6
243	-0.374381	-0.374384	0.000001	151.643398	251.988319	0.001330	0.000000	0.001330	49.8	104.7	155.8
244	-0.380548	-0.380551	0.000001	152.643398	250.537136	0.001207	0.000000	0.001207	91.6	163.5	256.5
