1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
39	-0.334031	-0.334066	0.000007	1.674269	622.589073	0.009907	0.000000	0.009907	39.9	164.2	206.6
40	-0.340479	-0.340516	0.000007	1.133735	637.793505	0.010016	0.000000	0.010016	26.1	155.7	185.0
41	-0.336754	-0.336792	0.000008	0.233746	664.826266	0.009510	0.000000	0.009510	77.3	145.0	224.8
42	-0.334442	-0.334481	0.000008	1.233739	634.924794	0.010431	0.000000	0.010431	76.1	134.2	216.0
43	-0.342134	-0.342174	0.000008	2.233728	607.597378	0.009678	0.000000	0.009678	39.0	75.6	117.5
44	-0.341515	-0.341554	0.000008	3.233728	582.524993	0.009852	0.000000	0.009852	54.7	126.4	183.5
45	-0.349057	-0.349096	0.000008	4.233727	559.439836	0.011092	0.000000	0.011092	51.5	102.3	157.0
46	-0.345194	-0.345234	0.000008	3.333318	580.140868	0.009312	0.000000	0.009312	44.9	118.5	167.9
47	-0.338475	-0.338515	0.000008	2.436345	602.344443	0.011352	0.000000	0.011352	45.8	80.5	128.8
48	-0.353031	-0.353073	0.000008	1.535936	626.410739	0.010010	0.000000	0.010010	47.8	124.4	174.7
49	-0.338845	-0.338887	0.000008	2.535936	599.795662	0.009944	0.000000	0.009944	41.3	115.0	159.0
50	-0.345111	-0.345154	0.000009	1.739048	620.815443	0.010632	0.000000	0.010632	45.9	129.9	179.3
51	-0.345306	-0.345349	0.000009	2.729577	594.901127	0.009051	0.000000	0.009051	38.0	168.7	213.7
52	-0.348287	-0.348331	0.000009	3.725602	570.936643	0.011555	0.000000	0.011555	28.9	75.8	114.8
53	-0.347431	-0.347476	0.000009	2.826933	592.470391	0.010001	0.000000	0.010001	65.2	91.4	159.3
54	-0.339998	-0.340044	0.000009	1.929707	615.653417	0.010043	0.000000	0.010043	64.4	104.7	172.0
55	-0.343880	-0.343928	0.000009	2.929707	589.925838	0.010683	0.000000	0.010684	65.5	98.9	169.6
56	-0.349240	-0.349289	0.000010	3.924349	566.383993	0.011958	0.000000	0.011958	34.0	79.1	117.3
57	-0.347056	-0.347105	0.000010	4.924349	544.536425	0.009115	0.000000	0.009115	66.4	121.6	190.8
58	-0.342788	-0.342837	0.000010	5.924349	524.311744	0.010721	0.000000	0.010720	41.9	100.7	145.5
59	-0.344791	-0.344841	0.000010	5.023940	542.452545	0.012022	0.000000	0.012022	77.4	102.7	183.1
60	-0.344375	-0.344425	0.000010	4.123530	561.893653	0.009266	0.000000	0.009266	46.0	111.3	160.2
61	-0.349095	-0.349147	0.000010	3.223121	582.780072	0.009835	0.000000	0.009835	56.7	94.5	154.1
62	-0.345596	-0.345647	0.000010	4.223112	559.675279	0.009573	0.000000	0.009573	53.3	105.1	160.8
63	-0.345362	-0.345414	0.000010	5.223112	538.332455	0.009108	0.000000	0.009108	70.2	116.3	189.0
64	-0.337559	-0.337613	0.000011	4.322703	557.474146	0.009105	0.000000	0.009105	47.5	81.5	131.5
65	-0.346640	-0.346694	0.000011	3.422763	578.016178	0.011309	0.000000	0.011309	64.1	86.0	152.9
66	-0.346754	-0.346809	0.000011	4.415592	555.436695	0.012181	0.000000	0.012181	43.5	91.5	138.7
67	-0.338430	-0.338486	0.000011	5.415592	534.409845	0.008972	0.000000	0.008972	30.9	149.4	182.9
68	-0.346252	-0.346306	0.000011	5.098927	540.893963	0.011426	0.000000	0.011426	41.1	116.9	161.4
69	-0.346855	-0.346910	0.000011	6.098927	520.933986	0.011186	0.000000	0.011185	46.8	111.4	160.7
70	-0.343502	-0.343558	0.000011	6.881917	506.304946	0.010656	0.000000	0.010656	46.3	118.3	167.5
71	-0.343603	-0.343659	0.000011	5.981507	523.201025	0.010196	0.000000	0.010195	39.1	81.8	124.3
72	-0.343783	-0.343843	0.000012	5.081098	541.263725	0.011347	0.000000	0.011347	80.2	83.0	168.3
73	-0.349126	-0.349185	0.000012	4.180689	560.618189	0.011142	0.000000	0.011142	83.3	100.1	191.2
74	-0.349018	-0.349078	0.000012	5.180689	539.204765	0.010726	0.000000	0.010726	56.6	110.4	173.3
75	-0.348972	-0.349032	0.000012	6.180689	519.366976	0.010434	0.000000	0.010434	55.6	111.0	170.0
76	-0.340834	-0.340894	0.000012	7.179515	500.957963	0.009578	0.000000	0.009578	69.3	120.3	192.3
77	-0.348797	-0.348858	0.000012	6.279105	517.493226	0.008956	0.000000	0.008956	50.1	108.9	169.4
78	-0.336461	-0.336523	0.000012	5.378696	535.157318	0.008863	0.000000	0.008863	90.3	112.7	205.9
79	-0.345846	-0.345908	0.000012	6.375050	515.679514	0.009680	0.000000	0.009679	47.5	84.8	135.0
80	-0.344413	-0.344476	0.000013	5.474665	533.217398	0.010571	0.000000	0.010571	43.8	133.7	181.0
81	-0.351400	-0.351464	0.000013	6.474658	513.809941	0.009990	0.000000	0.009990	57.4	121.1	185.1
82	-0.336004	-0.336068	0.000013	7.434375	496.467822	0.010374	0.000000	0.010373	53.1	112.9	168.9
83	-0.340118	-0.340183	0.000013	7.243003	499.831837	0.009619	0.000000	0.009619	82.7	115.4	209.9
84	-0.343621	-0.343688	0.000013	6.342851	516.286769	0.010735	0.000000	0.010735	56.0	88.9	148.0
85	-0.358623	-0.358691	0.000013	5.442442	533.867195	0.010292	0.000000	0.010292	56.4	100.1	159.5
86	-0.346188	-0.346253	0.000013	6.442321	514.415394	0.011381	0.000000	0.011381	72.2	88.7	163.8
87	-0.344618	-0.344684	0.000013	5.542146	531.861743	0.009957	0.000000	0.009957	78.7	100.6	182.7
88	-0.354373	-0.354439	0.000013	6.541664	512.559897	0.011770	0.000000	0.011770	90.5	103.7	203.1
89	-0.343682	-0.343749	0.000013	5.641254	529.883168	0.008448	0.000000	0.008449	57.1	101.8	161.5
90	-0.342733	-0.342801	0.000014	4.740978	548.415532	0.009385	0.000000	0.009385	62.1	86.4	151.2
91	-0.345411	-0.345478	0.000013	5.737635	527.973110	0.009840	0.000000	0.009840	61.7	103.4	168.0
92	-0.337772	-0.337840	0.000014	6.733727	509.010283	0.010946	0.000000	0.010946	60.2	99.4	162.4
93	-0.344638	-0.344708	0.000014	7.604095	493.522066	0.009092	0.000000	0.009092	48.6	123.9	181.3
94	-0.348131	-0.348201	0.000014	8.591777	477.049828	0.010263	0.000000	0.010263	82.9	123.7	209.5
95	-0.348253	-0.348323	0.000014	9.145848	468.281807	0.008993	0.000000	0.008993	32.9	143.2	187.2
96	-0.347844	-0.347914	0.000014	9.740306	459.226143	0.012276	0.000000	0.012275	83.0	156.6	243.9
97	-0.346094	-0.346165	0.000014	10.740306	444.757910	0.009918	0.000000	0.009918	74.1	100.8	178.3
98	-0.341731	-0.341801	0.000014	11.739699	431.181498	0.009307	0.000000	0.009307	63.6	137.1	203.9
99	-0.346483	-0.346555	0.000014	12.618864	419.905688	0.009813	0.000000	0.009813	68.3	136.6	217.6
100	-0.345121	-0.345192	0.000014	11.718455	431.461459	0.009253	0.000000	0.009253	64.6	115.5	183.0
101	-0.350141	-0.350214	0.000015	12.718455	418.665457	0.010706	0.000000	0.010706	74.3	111.5	191.2
102	-0.354725	-0.354799	0.000015	11.818868	430.141356	0.010784	0.000000	0.010784	33.7	131.7	169.1
103	-0.344409	-0.344484	0.000015	12.818868	417.422381	0.009497	0.000000	0.009497	52.8	95.6	151.0
104	-0.346388	-0.346463	0.000015	11.918605	428.838109	0.010124	0.000001	0.010124	38.8	98.1	139.5
105	-0.358954	-0.359030	0.000015	12.832930	417.248877	0.010093	0.000001	0.010093	49.2	124.9	177.3
106	-0.351947	-0.352023	0.000015	13.832930	405.270302	0.009407	0.000001	0.009407	53.7	132.8	189.7
107	-0.346997	-0.347073	0.000015	12.932523	416.024244	0.008730	0.000001	0.008730	56.0	98.8	158.4
108	-0.356212	-0.356288	0.000015	13.932511	404.115019	0.010828	0.000001	0.010828	74.6	112.1	191.9
109	-0.347427	-0.347504	0.000015	13.032194	414.805822	0.009982	0.000001	0.009982	25.3	150.7	183.4
110	-0.348030	-0.348108	0.000015	12.131785	426.078834	0.008502	0.000001	0.008502	56.2	124.0	185.1
111	-0.350676	-0.350755	0.000016	11.231376	437.981687	0.009898	0.000001	0.009898	26.0	138.8	168.0
112	-0.352245	-0.352324	0.000016	12.231160	424.804672	0.010377	0.000001	0.010378	39.6	110.5	153.6
113	-0.347771	-0.347851	0.000016	13.231147	412.394947	0.010860	0.000001	0.010860	110.5	149.9	263.5
114	-0.345479	-0.345558	0.000016	14.231147	400.689539	0.010757	0.000001	0.010756	50.1	92.4	145.6
115	-0.350570	-0.350652	0.000016	13.330738	411.198622	0.010370	0.000001	0.010370	65.8	115.0	184.3
116	-0.345060	-0.345140	0.000016	12.430491	422.271761	0.008603	0.000001	0.008603	90.9	119.7	213.8
117	-0.346689	-0.346769	0.000016	11.530082	433.959940	0.010396	0.000001	0.010396	88.8	85.4	186.8
118	-0.349649	-0.349729	0.000016	10.636597	446.215889	0.011065	0.000001	0.011065	82.1	124.3	209.2
119	-0.347757	-0.347838	0.000016	9.736188	459.287676	0.010325	0.000001	0.010325	65.5	142.1	211.6
120	-0.345836	-0.345918	0.000016	8.835779	473.148446	0.010905	0.000001	0.010905	38.7	97.0	140.8
121	-0.359537	-0.359619	0.000016	9.835779	457.804308	0.010439	0.000001	0.010438	68.8	138.3	211.2
122	-0.344848	-0.344932	0.000017	10.835779	443.424125	0.009599	0.000001	0.009599	81.6	139.6	225.0
123	-0.356596	-0.356680	0.000017	11.827854	430.023611	0.009460	0.000001	0.009460	59.0	86.1	148.4
124	-0.350536	-0.350620	0.000017	10.927445	442.151022	0.010161	0.000001	0.010161	120.4	86.2	243.0
125	-0.352877	-0.352959	0.000017	10.027035	454.982311	0.010979	0.000001	0.010979	84.2	91.1	178.1
126	-0.355647	-0.355732	0.000017	9.126628	468.580567	0.012006	0.000001	0.012006	61.3	100.0	163.8
127	-0.341501	-0.341585	0.000017	8.226218	483.016724	0.010512	0.000001	0.010512	77.4	109.1	189.4
128	-0.350842	-0.350928	0.000017	7.325809	498.370663	0.010382	0.000001	0.010382	50.7	152.6	206.9
129	-0.357731	-0.357816	0.000017	6.425400	514.732779	0.011013	0.000001	0.011013	61.3	118.1	182.6
130	-0.356626	-0.356712	0.000017	5.525032	532.204903	0.010604	0.000001	0.010604	53.5	114.3	170.3
131	-0.352388	-0.352476	0.000018	4.624623	550.905753	0.010456	0.000001	0.010456	47.9	111.4	170.3
132	-0.348824	-0.348914	0.000018	3.724214	570.968693	0.009222	0.000001	0.009222	60.2	152.2	217.6
133	-0.348402	-0.348493	0.000018	4.724192	548.773398	0.009428	0.000001	0.009428	20.3	90.2	113.6
134	-0.353959	-0.354050	0.000018	4.494828	553.710443	0.010774	0.000001	0.010774	69.1	108.3	180.0
135	-0.350706	-0.350801	0.000019	5.494828	532.811630	0.010260	0.000001	0.010260	33.9	105.9	142.8
136	-0.352525	-0.352622	0.000019	4.594418	551.555893	0.010825	0.000001	0.010825	56.5	102.6	174.6
137	-0.352562	-0.352660	0.000020	5.594418	530.816360	0.011009	0.000001	0.011009	48.0	111.8	162.7
138	-0.356579	-0.356679	0.000020	6.594417	511.580016	0.011344	0.000001	0.011344	87.0	79.2	168.9
139	-0.356301	-0.356400	0.000020	7.594417	493.689111	0.010235	0.000001	0.010235	49.8	108.6	161.5
140	-0.348490	-0.348591	0.000020	8.594417	477.007278	0.009312	0.000001	0.009311	61.8	107.5	172.1
141	-0.354421	-0.354522	0.000020	9.594347	461.417011	0.010796	0.000001	0.010796	82.4	120.0	205.1
142	-0.359137	-0.359241	0.000021	10.594347	446.812594	0.009486	0.000001	0.009486	56.5	89.1	148.8
143	-0.348478	-0.348580	0.000020	11.594347	433.104309	0.009711	0.000001	0.009711	61.4	94.4	158.6
144	-0.350259	-0.350362	0.000021	10.694131	445.405884	0.009510	0.000001	0.009510	56.7	93.5	152.7
145	-0.357078	-0.357180	0.000020	11.694032	431.783766	0.010677	0.000001	0.010677	58.8	91.7	163.3
146	-0.355149	-0.355252	0.000021	10.793623	444.012071	0.009998	0.000001	0.009998	64.9	107.6	175.0
147	-0.361172	-0.361278	0.000021	11.793619	430.472534	0.010295	0.000001	0.010295	53.6	81.1	137.1
148	-0.359250	-0.359355	0.000021	10.893210	442.625637	0.010405	0.000001	0.010404	66.1	113.6	182.3
149	-0.343490	-0.343598	0.000022	11.892961	429.172440	0.009918	0.000001	0.009918	34.2	96.0	133.3
150	-0.358943	-0.359049	0.000021	12.110083	426.358104	0.011691	0.000001	0.011691	67.3	112.3	182.9
151	-0.350266	-0.350374	0.000022	13.110083	413.858630	0.008624	0.000001	0.008624	61.3	97.4	161.0
152	-0.352879	-0.352987	0.000022	14.098244	402.206798	0.010407	0.000001	0.010406	71.2	90.4	164.6
153	-0.349445	-0.349554	0.000022	13.309629	411.451619	0.010271	0.000001	0.010270	65.8	95.4	164.6
154	-0.356135	-0.356245	0.000022	14.309629	399.798944	0.009359	0.000001	0.009359	82.7	91.7	177.2
155	-0.351330	-0.351442	0.000022	15.309629	388.788120	0.011289	0.000001	0.011289	52.5	141.5	196.7
156	-0.357608	-0.357718	0.000022	14.409266	398.673962	0.009476	0.000001	0.009476	65.5	111.8	179.8
157	-0.357063	-0.357174	0.000022	13.508856	409.076211	0.009812	0.000001	0.009811	56.3	87.7	146.6
158	-0.353219	-0.353334	0.000023	13.577770	408.260926	0.011002	0.000001	0.011002	95.9	101.5	200.3
159	-0.357208	-0.357323	0.000023	14.577770	396.785758	0.010362	0.000001	0.010362	77.0	83.7	163.3
160	-0.355688	-0.355804	0.000023	13.677360	407.088433	0.009454	0.000001	0.009454	53.3	112.1	168.2
161	-0.358276	-0.358393	0.000023	14.677265	395.679214	0.009939	0.000001	0.009939	46.1	106.9	155.7
162	-0.352279	-0.352396	0.000023	13.776856	405.923764	0.009500	0.000001	0.009500	38.0	81.1	125.8
163	-0.354370	-0.354487	0.000023	14.776856	394.577776	0.011152	0.000001	0.011152	45.1	114.6	162.5
164	-0.348549	-0.348669	0.000024	15.776855	383.848811	0.009188	0.000001	0.009188	62.2	115.8	181.7
165	-0.347706	-0.347827	0.000024	14.876446	393.482458	0.010856	0.000001	0.010855	55.9	80.0	139.1
166	-0.355899	-0.356020	0.000024	15.876446	382.812166	0.011023	0.000001	0.011023	48.2	110.2	161.2
167	-0.358042	-0.358162	0.000024	14.976037	392.393200	0.010996	0.000001	0.010996	37.0	97.0	136.7
168	-0.358570	-0.358690	0.000024	14.080037	402.415547	0.010056	0.000001	0.010056	59.6	88.1	155.8
169	-0.353624	-0.353746	0.000024	15.080037	391.262134	0.011219	0.000001	0.011219	55.8	84.5	159.3
170	-0.360917	-0.361041	0.000025	15.987549	381.662280	0.010466	0.000001	0.010466	68.7	84.7	156.0
171	-0.354517	-0.354639	0.000024	15.087140	391.185125	0.011788	0.000001	0.011788	58.9	92.6	154.2
172	-0.353425	-0.353549	0.000025	16.087140	380.637395	0.009059	0.000001	0.009059	43.9	115.0	161.9
173	-0.353755	-0.353878	0.000025	16.876301	372.706731	0.010501	0.000001	0.010501	38.7	119.9	166.3
174	-0.359267	-0.359391	0.000025	17.876301	363.119741	0.011105	0.000001	0.011105	50.2	144.2	197.1
175	-0.356838	-0.356963	0.000025	18.876301	354.013587	0.008686	0.000001	0.008686	60.9	106.0	169.6
176	-0.349004	-0.349130	0.000025	19.876292	345.353051	0.011758	0.000001	0.011758	43.0	159.3	206.3
177	-0.347535	-0.347658	0.000025	20.876292	337.106069	0.010667	0.000001	0.010667	46.5	114.1	163.1
178	-0.356448	-0.356573	0.000025	21.141614	334.983667	0.009780	0.000001	0.009780	34.1	112.0	148.8
179	-0.360338	-0.360463	0.000025	22.141597	327.219047	0.008660	0.000001	0.008661	65.7	127.4	195.6
180	-0.348360	-0.348488	0.000025	23.141597	319.806106	0.010253	0.000001	0.010253	53.7	105.5	162.0
181	-0.352653	-0.352778	0.000025	22.241188	326.465413	0.010244	0.000001	0.010244	64.4	93.5	161.0
182	-0.352001	-0.352128	0.000025	23.241188	319.086194	0.010489	0.000001	0.010489	134.5	116.0	253.6
183	-0.354429	-0.354556	0.000025	22.347541	325.664428	0.010452	0.000001	0.010453	69.2	99.5	171.3
184	-0.347554	-0.347680	0.000025	23.347431	318.321762	0.010790	0.000001	0.010790	59.8	102.0	164.4
185	-0.353379	-0.353505	0.000025	24.347431	311.302141	0.009093	0.000001	0.009092	77.9	96.2	177.6
186	-0.354967	-0.355094	0.000025	25.347314	304.586202	0.010813	0.000001	0.010813	48.2	124.4	175.6
187	-0.356634	-0.356760	0.000025	26.347313	298.153184	0.010554	0.000001	0.010554	59.7	93.6	156.0
188	-0.350325	-0.350452	0.000025	27.300699	292.268074	0.009368	0.000001	0.009368	54.1	89.2	148.2
189	-0.365085	-0.365212	0.000026	28.300699	286.339800	0.012977	0.000001	0.012977	54.2	98.4	155.0
190	-0.356256	-0.356385	0.000026	27.400290	291.666689	0.010400	0.000001	0.010400	53.6	116.6	172.8
191	-0.360922	-0.361050	0.000026	28.400289	285.762542	0.010604	0.000001	0.010603	43.6	131.2	185.3
192	-0.352045	-0.352176	0.000026	29.399976	280.094422	0.010666	0.000001	0.010666	53.1	102.0	162.0
193	-0.352512	-0.352643	0.000026	28.499567	285.189408	0.009432	0.000001	0.009432	105.8	117.4	226.1
194	-0.359116	-0.359249	0.000026	29.499566	279.542053	0.009911	0.000001	0.009911	50.9	100.5	154.3
195	-0.360855	-0.360986	0.000026	28.599201	284.616523	0.010000	0.000001	0.010000	95.9	116.0	215.8
196	-0.360256	-0.360386	0.000026	29.599106	278.992130	0.009267	0.000001	0.009268	73.0	114.8	199.6
197	-0.347027	-0.347155	0.000026	28.818728	283.362357	0.010629	0.000001	0.010629	73.6	99.8	176.2
198	-0.354265	-0.354395	0.000026	29.818728	277.786413	0.010686	0.000001	0.010686	62.7	103.4	168.6
199	-0.356280	-0.356411	0.000026	29.019309	282.226053	0.010692	0.000001	0.010692	72.4	102.3	180.4
200	-0.368438	-0.368570	0.000026	28.118900	287.399601	0.012439	0.000001	0.012439	72.7	99.7	175.2
201	-0.360648	-0.360779	0.000026	29.118900	281.665245	0.010565	0.000001	0.010565	49.3	101.3	153.5
202	-0.365618	-0.365750	0.000026	30.118838	276.155576	0.009853	0.000001	0.009853	63.3	102.1	168.2
203	-0.347828	-0.347959	0.000026	31.118838	270.857001	0.011884	0.000001	0.011884	45.4	129.2	178.8
204	-0.358778	-0.358911	0.000027	32.118838	265.757924	0.010561	0.000001	0.010561	66.2	151.3	220.6
205	-0.358064	-0.358197	0.000027	31.218443	270.340352	0.010695	0.000001	0.010695	27.0	108.8	138.9
206	-0.357944	-0.358077	0.000027	30.542708	273.884567	0.009481	0.000001	0.009481	66.7	120.0	189.5
207	-0.359006	-0.359140	0.000027	29.642301	278.754165	0.010675	0.000001	0.010675	55.3	151.2	209.2
208	-0.355228	-0.355361	0.000027	28.741926	283.799871	0.009459	0.000001	0.009459	41.3	129.9	174.3
209	-0.350671	-0.350803	0.000026	27.897301	288.702077	0.010494	0.000001	0.010494	34.6	138.3	175.5
210	-0.354499	-0.354633	0.000027	28.897129	282.917125	0.011587	0.000001	0.011587	64.5	105.0	172.9
211	-0.357760	-0.357893	0.000027	27.996882	288.115321	0.008938	0.000001	0.008938	40.7	99.9	143.2
212	-0.364688	-0.364822	0.000027	28.996882	282.352655	0.009766	0.000001	0.009766	40.3	91.5	134.3
213	-0.356302	-0.356438	0.000027	29.996874	276.816031	0.009037	0.000001	0.009036	68.0	93.5	164.6
214	-0.361133	-0.361270	0.000027	29.186344	281.286723	0.010958	0.000001	0.010958	73.9	136.6	213.0
215	-0.355409	-0.355544	0.000027	28.285935	286.425572	0.009104	0.000001	0.009104	53.2	148.5	215.1
216	-0.357252	-0.357389	0.000027	27.385528	291.755671	0.010075	0.000001	0.010075	21.4	86.1	124.2
217	-0.358204	-0.358343	0.000028	26.818770	295.213620	0.008694	0.000001	0.008694	79.5	81.9	163.9
218	-0.355440	-0.355579	0.000028	25.918904	300.875578	0.011048	0.000001	0.011048	37.4	110.6	156.5
219	-0.350623	-0.350762	0.000028	26.918903	294.596729	0.011036	0.000001	0.011036	68.6	94.2	166.4
220	-0.356091	-0.356232	0.000028	27.918903	288.574584	0.010035	0.000001	0.010035	48.9	103.0	154.5
221	-0.353463	-0.353603	0.000028	28.918890	282.793791	0.011555	0.000001	0.011556	91.5	112.2	207.1
222	-0.359370	-0.359507	0.000028	28.027461	287.935617	0.009840	0.000001	0.009840	61.1	103.7	167.4
223	-0.350193	-0.350333	0.000028	27.127065	293.322527	0.010681	0.000001	0.010681	96.1	119.2	217.8
224	-0.358657	-0.358796	0.000028	28.127065	287.351836	0.010797	0.000001	0.010797	28.5	119.9	150.9
225	-0.365516	-0.365656	0.000028	28.870958	283.065591	0.009959	0.000001	0.009959	42.1	136.6	187.9
226	-0.357955	-0.358094	0.000028	29.870958	277.501206	0.011176	0.000001	0.011175	48.2	122.0	172.8
227	-0.365493	-0.365634	0.000028	28.970560	282.501381	0.010095	0.000001	0.010095	34.4	117.6	154.7
228	-0.363354	-0.363498	0.000029	28.070170	287.685008	0.010235	0.000001	0.010235	34.8	113.6	150.8
229	-0.355755	-0.355897	0.000028	29.017883	282.234103	0.009828	0.000001	0.009827	42.2	103.1	149.1
230	-0.358419	-0.358561	0.000029	29.472114	279.694095	0.010842	0.000001	0.010841	45.4	134.6	183.1
231	-0.361733	-0.361878	0.000029	28.571705	284.774396	0.009034	0.000001	0.009035	51.4	114.0	167.9
232	-0.351009	-0.351152	0.000029	27.671295	290.042665	0.010175	0.000001	0.010175	49.2	92.6	144.6
233	-0.354557	-0.354701	0.000029	28.671295	284.203424	0.010556	0.000001	0.010556	77.2	99.7	181.4
234	-0.357515	-0.357659	0.000029	27.770893	289.450352	0.009229	0.000001	0.009229	63.8	100.9	168.0
235	-0.352840	-0.352984	0.000029	26.870484	294.894705	0.010097	0.000001	0.010097	58.6	111.1	173.2
236	-0.354446	-0.354591	0.000029	25.970683	300.543899	0.010945	0.000001	0.010945	64.7	115.6	184.6
237	-0.356627	-0.356770	0.000029	26.970683	294.278741	0.010509	0.000001	0.010509	79.7	110.1	197.6
238	-0.363028	-0.363173	0.000029	26.070274	299.908008	0.008805	0.000001	0.008805	41.5	146.5	190.4
239	-0.357479	-0.357624	0.000029	25.169865	305.756843	0.010105	0.000001	0.010105	104.2	109.1	216.2
240	-0.358904	-0.359049	0.000029	26.157965	299.350330	0.010252	0.000001	0.010252	69.2	74.3	145.9
241	-0.357314	-0.357460	0.000029	25.257555	305.177222	0.010531	0.000001	0.010531	49.8	110.0	162.4
242	-0.349938	-0.350083	0.000029	24.357146	311.235460	0.009988	0.000001	0.009988	61.4	111.1	175.1
243	-0.354082	-0.354227	0.000029	23.456737	317.539101	0.011893	0.000001	0.011893	69.4	111.5	183.8
244	-0.354830	-0.354975	0.000029	24.456737	310.553578	0.009126	0.000001	0.009126	35.8	121.3	159.8
245	-0.353380	-0.353527	0.000029	24.460051	310.530937	0.010831	0.000001	0.010831	93.9	135.5	232.2
